"","sector","gid","year","customer_expec_elec_rates","ownership_model","loan_term_yrs","loan_rate","down_payment","discount_rate","tax_rate","length_of_irr_analysis_yrs","market_share_last_year","number_of_adopters_last_year","installed_capacity_last_year","market_value_last_year","value_of_increment","value_of_pbi_fit","value_of_ptc","pbi_fit_length","ptc_length","value_of_rebate","value_of_tax_credit_or_deduction","cap","ic","aep","payback_period","lcoe","payback_key","max_market_share","diffusion_market_share","new_market_share","new_adopters","new_capacity","new_market_value","market_share","number_of_adopters","installed_capacity","market_value","county_id","state_abbr","census_division_abbr","utility_type","census_region","row_number","max_height","elec_rate_cents_per_kwh","carbon_price_cents_per_kwh","cap_cost_multiplier","fixed_om_dollars_per_kw_per_yr","variable_om_dollars_per_kwh","installed_costs_dollars_per_kw","ann_cons_kwh","prob","weight","customers_in_bin","initial_customers_in_bin","load_kwh_in_bin","initial_load_kwh_in_bin","load_kwh_per_customer_in_bin","nem_system_limit_kw","excess_generation_factor","i","j","cf_bin","aep_scale_factor","derate_factor","naep","nameplate_capacity_kw","power_curve_id","turbine_height_m","scoe"
"27","residential",4329293,2014,1,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.000852756105765984,21.6786923375076,0.0408545259282648,372.316306703765,0,95.1308311462402,0,10,0,0,0,5,45566.1029279233,3805.23324584961,30,104.67887668279,300,0,0.000852756105765984,0,0,0,0,0.000852756105765984,21.6786923375076,0.0408545259282648,372.316306703765,312,"CA","PAC","IOU","West",8,50,15.9343688343087,0,1.1698614358902,0,0.02,9113.22058558466,7939.81093475385,0.0934899329186609,2323047.856587,25421.9139457639,25421.9139457639,146638997.24344,146638997.24344,5768.21232092456,1000,0.472000002861023,24,106,15,1,0.85,761.046649169922,5,1,40,0.36119678071
"28","residential",4397289,2014,1,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.000852756105765984,22.8997747327301,0.0431557137305315,443.268881934027,0,71.0227619171143,0,10,0,0,0,2.5,25678.4585177899,2840.91047668457,30,79.5053899167553,300,0,0.000852756105765984,0,0,0,0,0.000852756105765984,22.8997747327301,0.0431557137305315,443.268881934027,312,"CA","PAC","IOU","West",3,30,15.9343688343087,0,1.1698614358902,0,0.02,10271.383407116,6616.01646097976,0.0987558829787572,2453896.747137,26853.8384866333,26853.8384866333,129072590.497078,129072590.497078,4806.48569333299,1000,0.421999990940094,23,106,27,1,0.85,1136.36419067383,2.5,1,30,0.277546541037
"29","residential",4427346,2014,1,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.000852756105765984,23.3157606321358,0.043939658926509,451.321083612079,0,78.2497268676758,0,10,0,0,0,2.5,25678.4585177899,3129.98907470703,30,72.3471702164463,300,0,0.000852756105765984,0,0,0,0,0.000852756105765984,23.3157606321358,0.043939658926509,451.321083612079,312,"CA","PAC","IOU","West",1,50,15.9343688343087,0,1.1698614358902,0,0.02,10271.383407116,2136.49164356157,0.10054983314997,2498473.012944,27341.651938326,27341.651938326,42438206.8967449,42438206.8967449,1552.1449469283,1000,0.412999987602234,22,107,27,1,0.85,1251.99562988281,2.5,1,30,17.789040171
"30","residential",4432448,2014,1,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.00127838884304131,6.79007200859392,0.0127962133726873,117.899045753183,0,165.736394500732,0,10,0,0,0,5,46067.9430388488,6629.4557800293,30,61.5856179242684,300,0,0.00127838884304131,0,0,0,0,0.00127838884304131,6.79007200859392,0.0127962133726873,117.899045753183,321,"CA","PAC","IOU","West",8,50,15.9343688343087,0,1.18274564926441,0,0.02,9213.58860776975,9553.71005143396,0.0980986258968398,2437565.152839,5311.42933979323,5311.42933979323,36865025.742561,36865025.742561,6940.69776404032,1000,0.437000006437302,21,107,24,1,0.85,1325.89115600586,5,1,40,0.215843124445
"31","residential",4432607,2014,1,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.00129782181082553,13.6341581702739,0.025694219011536,257.344406020273,0,131.419187927246,0,10,0,0,0,2.5,25039.1348638318,5256.76751708984,30,42.8433215209078,300,0,0.00129782181082553,0,0,0,0,0.00129782181082553,13.6341581702739,0.025694219011536,257.344406020273,323,"CA","PAC","IOU","West",1,50,15.9343688343087,0,1.14073507352309,0,0.02,10015.6539455327,11440.8208555483,0.105217404093332,2614453.3151748,10505.4161184126,10505.4161184126,87317546.0441414,87317546.0441414,8311.66943412192,1000,0.499000012874603,25,107,36,1,0.85,2102.70700683594,2.5,1,40,0.159185661966
"32","residential",4433217,2014,1,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.000852756105765984,24.398089298824,0.0459793587334763,419.020038521898,0,131.525178527832,0,10,0,0,0,5,45566.1029279233,5261.00714111328,30,76.2665928252597,300,0,0.000852756105765984,0,0,0,0,0.000852756105765984,24.398089298824,0.0459793587334763,419.020038521898,312,"CA","PAC","IOU","West",10,30,15.9343688343087,0,1.1698614358902,0,0.02,9113.22058558466,11440.8208555483,0.105217404093332,2614453.3151748,28610.8643888378,28610.8643888378,237804046.885287,237804046.885287,8311.6694292558,1000,0.416999995708466,22,107,24,1,0.85,1052.20142822266,5,1,30,0.266784180008
"33","residential",4433981,2014,1,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.0013994962045849,46.2926885227098,0.111445098526238,969.655502213676,0,120.370523834229,0,10,0,0,0,5,43503.7303136927,4814.82095336914,30,79.4759411470325,300,0,0.0013994962045849,0,0,0,0,0.0013994962045849,46.2926885227098,0.111445098526238,969.655502213676,313,"CA","PAC","All Other","West",6,50,12.8493649458273,0,1.11691220317568,0,0.02,8700.74606273855,11440.8208555483,0.105217404093332,2614453.3151748,33078.1093732515,33078.1093732515,351212865.359285,351212865.359285,10617.682570555,0,0.584999978542328,27,107,18,1,0.85,962.964190673828,5,1,40,0.289653502364
"34","residential",4435314,2014,1,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.00127838884304131,7.90696728524386,0.014901055597758,130.418774214946,0,366.637933349609,0,10,0,0,0,10,87523.1780455663,14665.5173339844,30,53.173626587713,300,0,0.00127838884304131,0,0,0,0,0.00127838884304131,7.90696728524386,0.014901055597758,130.418774214946,321,"CA","PAC","IOU","West",5,50,15.9343688343087,0,1.18274564926441,0,0.02,8752.31780455663,24395.6832353969,0.114234815877057,2838518.92804,6185.1034826251,6185.1034826251,109620311.660858,109620311.660858,17723.2785140618,1000,0.458999991416931,20,109,27,1,0.85,1466.55173339844,10,1,40,0.188194998546
"35","residential",4435345,2014,1,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.00127838884304131,6.58928526086382,0.0124178212049591,128.952948750807,0,71.3490555763245,0,10,0,0,0,2.5,25961.2670013538,2853.96222305298,30,80.0006403330029,300,0,0.00127838884304131,0,0,0,0,0.00127838884304131,6.58928526086382,0.0124178212049591,128.952948750807,321,"CA","PAC","IOU","West",4,50,15.9343688343087,0,1.18274564926441,0,0.02,10384.5068005415,5537.4988312099,0.095197787139064,2365484.800996,5154.36699618546,5154.36699618546,20735764.9720267,20735764.9720267,4022.95082739984,1000,0.497999995946884,19,108,24,0.875,0.85,1141.58488922119,2.5,1,40,0.276368728625
"36","residential",4458528,2014,1,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.00127838884304131,7.28281098557226,0.0137248033903593,126.454692161294,0,145.273710632324,0,10,0,0,0,5,46067.9430388488,5810.94842529297,30,69.9786138585016,300,0,0.00127838884304131,0,0,0,0,0.00127838884304131,7.28281098557226,0.0137248033903593,126.454692161294,321,"CA","PAC","IOU","West",9,50,15.9343688343087,0,1.18274564926441,0,0.02,9213.58860776975,11440.8208555483,0.105217404093332,2614453.3151748,5696.86682202759,5696.86682202759,47350473.7835824,47350473.7835824,8311.66942511213,1000,0.48199999332428,19,109,24,1,0.85,1162.18968505859,5,1,40,0.243428817176
"37","residential",4460161,2014,1,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.0013994962045849,41.1329321599076,0.0990234921219831,971.072800483559,0,67.6318992614746,0,10,0,0,0,2.5,24516.2228597062,2705.27597045898,30,79.7074200141175,300,0,0.0013994962045849,0,0,0,0,0.0013994962045849,41.1329321599076,0.0990234921219831,971.072800483559,313,"CA","PAC","All Other","West",9,50,12.8493649458273,0,1.11691220317568,0,0.02,9806.48914388247,7939.81093475385,0.0934899329186609,2323047.856587,29391.2423807593,29391.2423807593,216571177.277417,216571177.277417,7368.56150794065,0,0.541999995708466,27,108,21,1,0.85,1082.11038818359,2.5,1,40,0.290459160047
"38","residential",4460485,2014,1,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.0013994962045849,50.2600952324851,0.120996240310705,1000.05211232639,0,270.527597045898,0,10,0,0,0,10,82651.5030350003,10821.1038818359,30,67.4937252966366,300,0,0.0013994962045849,0,0,0,0,0.0013994962045849,50.2600952324851,0.120996240310705,1000.05211232639,313,"CA","PAC","All Other","West",1,40,12.8493649458273,0,1.11691220317568,0,0.02,8265.15030350003,24395.6832353969,0.114234815877057,2838518.92804,35912.9914520865,35912.9914520865,813087191.818905,813087191.818905,22640.4751858026,0,0.541999995708466,27,108,21,1,0.85,1082.11038818359,10,1,40,0.247949633753
"39","residential",4481616,2014,1,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.000852756105765984,23.6710548642243,0.0446092277912282,386.180953055715,0,190.26166229248,0,10,0,0,0,10,86569.7462558748,7610.46649169922,30,99.5383424201084,300,0,0.000852756105765984,0,0,0,0,0.000852756105765984,23.6710548642243,0.0446092277912282,386.180953055715,312,"CA","PAC","IOU","West",4,40,15.9343688343087,0,1.1698614358902,0,0.02,8656.97462558748,14451.5388051305,0.10208204890391,2536545.673945,27758.2941994439,27758.2941994439,291432475.033721,291432475.033721,10498.933145523,1000,0.472000002861023,24,106,15,1,0.85,761.046649169922,10,1,40,0.344115042009
"40","residential",4482372,2014,1,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.00129782181082553,12.3358079254906,0.0232474162734045,232.838076522165,0,77.2991577148437,0,10,0,0,0,2.5,25039.1348638318,3091.96630859375,30,71.439257880793,300,0,0.00129782181082553,0,0,0,0,0.00129782181082553,12.3358079254906,0.0232474162734045,232.838076522165,323,"CA","PAC","IOU","West",6,50,15.9343688343087,0,1.14073507352309,0,0.02,10015.6539455327,5537.4988312099,0.095197787139064,2365484.800996,9505.00894852728,9505.00894852728,38238183.6553706,38238183.6553706,4022.95083176069,1000,0.499000012874603,24,109,24,1,0.85,1236.7865234375,2.5,1,40,0.256634747485
"41","residential",4482774,2014,1,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.00129782181082553,12.7117010088715,0.0239558046527008,239.933049388234,0,113.747589874268,0,10,0,0,0,2.5,25039.1348638318,4549.9035949707,30,49.1886582604719,300,0,0.00129782181082553,0,0,0,0,0.00129782181082553,12.7117010088715,0.0239558046527008,239.933049388234,323,"CA","PAC","IOU","West",10,50,15.9343688343087,0,1.14073507352309,0,0.02,10015.6539455327,9553.71005143396,0.0980986258968398,2437565.152839,9794.64276439126,9794.64276439126,67981655.2080757,67981655.2080757,6940.69777156398,1000,0.430999994277954,23,108,33,1,0.85,1819.96143798828,2.5,1,40,0.18080926802
"42","residential",4487945,2014,1,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.000835362928712278,2.39228953989741,0.00450838333354151,38.1864651004369,0,93.1627613067627,0,10,0,0,0,10,84701.0164737699,3726.51045227051,30,196.897730935789,300,0,0.000835362928712278,0,0,0,0,0.000835362928712278,2.39228953989741,0.00450838333354151,38.1864651004369,322,"CA","PAC","IOU","West",3,50,15.9343688343087,0,1.14460833072662,0,0.02,8470.10164737699,7939.81093475385,0.0934899329186609,2323047.856587,2863.77268809995,2863.77268809995,16518848.936232,16518848.936232,5768.21233224062,1000,0.462999999523163,22,109,9,1,0.85,372.651045227051,10,1,40,0.681923989818
"43","residential",4489187,2014,1,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.00129782181082553,13.0293304703212,0.0245543924675906,245.928297798183,0,93.4733856201172,0,10,0,0,0,2.5,25039.1348638318,3738.93542480469,30,59.4237908568267,300,0,0.00129782181082553,0,0,0,0,0.00129782181082553,13.0293304703212,0.0245543924675906,245.928297798183,323,"CA","PAC","IOU","West",9,40,15.9343688343087,0,1.14073507352309,0,0.02,10015.6539455327,2136.49164356157,0.10054983314997,2498473.012944,10039.3831893096,10039.3831893096,15582577.8966867,15582577.8966867,1552.14494783701,1000,0.533999979496002,25,109,27,1,0.85,1495.57416992187,2.5,1,30,21.1624963357
"44","residential",4489369,2014,1,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.000835362928712278,2.57294348785537,0.00484883428420154,43.2346255437174,0,38.6207077026367,0,10,0,0,0,5,44582.4944818018,1544.82830810547,30,249.45979560444,300,0,0.000835362928712278,0,0,0,0,0.000835362928712278,2.57294348785537,0.00484883428420154,43.2346255437174,322,"CA","PAC","IOU","West",2,30,15.9343688343087,0,1.14460833072662,0,0.02,8916.49889636037,2136.49164356157,0.10054983314997,2498473.012944,3080.03072607207,3080.03072607207,4780654.13723533,4780654.13723533,1552.14494997329,1000,0.46399998664856,22,109,9,1,0.85,308.965661621094,5,1,30,0.860438595358
"45","residential",4518299,2014,1,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.00129782181082553,12.1145027643017,0.0228303561800012,228.660946952147,0,119.660612487793,0,10,0,0,0,2.5,25039.1348638318,4786.42449951172,30,46.8568332965594,300,0,0.00129782181082553,0,0,0,0,0.00129782181082553,12.1145027643017,0.0228303561800012,228.660946952147,323,"CA","PAC","IOU","West",7,50,15.9343688343087,0,1.14073507352309,0,0.02,10015.6539455327,7939.81093475385,0.0934899329186609,2323047.856587,9334.48849699622,9334.48849699622,53843311.5894251,53843311.5894251,5768.21232430159,1000,0.477999985218048,24,109,33,1,0.85,1914.56979980469,2.5,1,40,0.172862886846
"46","residential",4519378,2014,1,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.000835362928712278,2.52703856423729,0.00476232427397255,40.3373706783183,0,93.1627613067627,0,10,0,0,0,10,84701.0164737699,3726.51045227051,30,196.897730935789,300,0,0.000835362928712278,0,0,0,0,0.000835362928712278,2.52703856423729,0.00476232427397255,40.3373706783183,322,"CA","PAC","IOU","West",1,50,15.9343688343087,0,1.14460833072662,0,0.02,8470.10164737699,6616.01646097976,0.0987558829787572,2453896.747137,3025.07865429551,3025.07865429551,14539997.3016029,14539997.3016029,4806.48570276233,1000,0.462999999523163,22,109,9,1,0.85,372.651045227051,10,1,40,0.681923989818
"47","residential",4519450,2014,1,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.000835362928712278,2.69238074485124,0.00507391947136797,40.5780540180938,0,186.325522613525,0,10,0,0,0,20,159947.568135738,7453.02090454102,30,186.020330547076,300,0,0.000835362928712278,0,0,0,0,0.000835362928712278,2.69238074485124,0.00507391947136797,40.5780540180938,322,"CA","PAC","IOU","West",8,40,15.9343688343087,0,1.14460833072662,0,0.02,7997.37840678689,11440.8208555483,0.105217404093332,2614453.3151748,3223.00721316611,3223.00721316611,26788570.5764975,26788570.5764975,8311.66944556161,1000,0.462999999523163,22,109,9,1,0.85,372.651045227051,20,1,40,0.644981475251
"48","residential",4519471,2014,1,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.000835362928712278,2.48643790227854,0.00468581039693014,41.7810232327815,0,46.5813806533814,0,10,0,0,0,5,44582.4944818018,1863.25522613525,30,207.16936810673,300,0,0.000835362928712278,0,0,0,0,0.000835362928712278,2.48643790227854,0.00468581039693014,41.7810232327815,322,"CA","PAC","IOU","West",10,50,15.9343688343087,0,1.14460833072662,0,0.02,8916.49889636037,3436.48827589968,0.0971692217073381,2414471.218092,2976.47623184742,2976.47623184742,7431018.854335,7431018.854335,2496.5826284199,1000,0.462999999523163,22,109,9,1,0.85,372.651045227051,5,1,40,0.716809173066
"49","residential",4519655,2014,1,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.000835362928712278,2.51022018397957,0.00473062923706899,37.8326321110503,0,186.325522613525,0,10,0,0,0,20,159947.568135738,7453.02090454102,30,186.020330547076,300,0,0.000835362928712278,0,0,0,0,0.000835362928712278,2.51022018397957,0.00473062923706899,37.8326321110503,322,"CA","PAC","IOU","West",5,50,15.9343688343087,0,1.14460833072662,0,0.02,7997.37840678689,9553.71005143396,0.0980986258968398,2437565.152839,3004.94563225245,3004.94563225245,20856419.4821511,20856419.4821511,6940.69778111675,1000,0.462999999523163,22,109,9,1,0.85,372.651045227051,20,1,40,0.644981475251
"50","residential",4520814,2014,1,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.000835362928712278,2.43616180267834,0.00459106269781895,40.9362054782239,0,62.4981643676758,0,10,0,0,0,5,44582.4944818018,2499.92657470703,30,154.917650156398,300,0,0.000835362928712278,0,0,0,0,0.000835362928712278,2.43616180267834,0.00459106269781895,40.9362054782239,322,"CA","PAC","IOU","West",9,50,15.9343688343087,0,1.14460833072662,0,0.02,8916.49889636037,4530.07868701992,0.0952044473350701,2365650.294259,2916.29149312828,2916.29149312828,9597712.89733425,9597712.89733425,3291.0677550408,1000,0.462000012397766,22,109,12,1,0.85,499.985314941406,5,1,40,0.539348586662
"51","residential",4524532,2014,1,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.0013994962045849,41.8872701188266,0.100839486630761,988.881330919241,0,56.824308013916,0,10,0,0,0,2.5,24516.2228597062,2272.97232055664,30,94.4868350526477,300,0,0.0013994962045849,0,0,0,0,0.0013994962045849,41.8872701188266,0.100839486630761,988.881330919241,313,"CA","PAC","All Other","West",7,30,12.8493649458273,0,1.11691220317568,0,0.02,9806.48914388247,4530.07868701992,0.0952044473350701,2365650.294259,29930.2491722374,29930.2491722374,125831284.574993,125831284.574993,4204.15091938863,0,0.556999981403351,27,109,18,1,0.85,909.188928222656,2.5,1,30,0.341898625887
"52","residential",4546738,2014,1,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.0013994962045849,42.7517153958848,0.102920553687928,1009.28929242304,0,48.1425662994385,0,10,0,0,0,2.5,24516.2228597062,1925.70265197754,30,111.165356279006,300,0,0.0013994962045849,0,0,0,0,0.0013994962045849,42.7517153958848,0.102920553687928,1009.28929242304,313,"CA","PAC","All Other","West",10,50,12.8493649458273,0,1.11691220317568,0,0.02,9806.48914388247,3436.48827589968,0.0971692217073381,2414471.218092,30547.9323601061,30547.9323601061,97424736.3037576,97424736.3037576,3189.24158778709,0,0.527999997138977,28,109,15,1,0.85,770.281060791016,2.5,1,30,0.399947893781
"53","residential",4573155,2014,1,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.000772694512583276,1.38394901141635,0.00260811768110347,21.548946726939,0,226.054319763184,0,10,0,0,0,10,82622.6012847006,9042.17279052734,30,80.3513649563694,300,0,0.000772694512583276,0,0,0,0,0.000772694512583276,1.38394901141635,0.00260811768110347,21.548946726939,318,"CA","PAC","IOU","West",4,50,15.9343688343087,0,1.11652163898244,0,0.02,8262.26012847006,11440.8208555483,0.105217404093332,2614453.3151748,1791.06877152463,1791.06877152463,14886771.5588075,14886771.5588075,8311.66943195335,1000,0.476999998092651,28,112,18,1,0.85,904.217279052734,10,1,40,0.292795789664
"54","residential",4575176,2014,1,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.00164763487611008,3.65208460312052,0.0068825270019833,67.5022779472582,0,78.3516708374023,0,10,0,0,0,2.5,24519.4381103795,3134.06683349609,30,69.0845891839628,300,0,0.00164763487611008,0,0,0,0,0.00164763487611008,3.65208460312052,0.0068825270019833,67.5022779472582,317,"CA","PAC","IOU","West",1,50,15.9343688343087,0,1.11705868384417,0,0.02,9807.77524415181,6616.01646097976,0.0987558829787572,2453896.747137,2216.56184636172,2216.56184636172,10653872.8222175,10653872.8222175,4806.48570203663,1000,0.523999989032745,27,110,24,1,0.85,1253.62673339844,2.5,1,40,0.253455987233
"55","residential",4575264,2014,1,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.000835362928712278,2.43599137665768,0.00459074152188337,40.9333417133488,0,67.0510780334473,0,10,0,0,0,5,44582.4944818018,2682.04312133789,30,144.534209955967,300,0,0.000835362928712278,0,0,0,0,0.000835362928712278,2.43599137665768,0.00459074152188337,40.9333417133488,322,"CA","PAC","IOU","West",4,50,15.9343688343087,0,1.14460833072662,0,0.02,8916.49889636037,5537.4988312099,0.095197787139064,2365484.800996,2916.08747878337,2916.08747878337,11731276.5644047,11731276.5644047,4022.95083729764,1000,0.462000012397766,21,111,12,1,0.85,536.408624267578,5,1,40,0.504083690901
"56","residential",4601704,2014,1,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.000772694512583276,1.32255536415386,0.00249241843524119,24.4333274415138,0,49.0778827667236,0,10,0,0,0,2.5,24507.6499756646,1963.11531066895,30,109.047459094198,300,0,0.000772694512583276,0,0,0,0,0.000772694512583276,1.32255536415386,0.00249241843524119,24.4333274415138,318,"CA","PAC","IOU","West",2,50,15.9343688343087,0,1.11652163898244,0,0.02,9803.05999026582,2136.49164356157,0.10054983314997,2498473.012944,1711.61480069567,1711.61480069567,2656674.26484969,2656674.26484969,1552.14494743204,1000,0.49099999666214,28,111,18,1,0.85,785.246124267578,2.5,1,30,11.3907570387
"57","residential",4601814,2014,1,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.00164763487611008,3.77508931935892,0.00711433523560383,58.8087616648527,0,275.015596008301,0,10,0,0,0,10,82662.3426044686,11000.623840332,30,66.4333777541706,300,0,0.00164763487611008,0,0,0,0,0.00164763487611008,3.77508931935892,0.00711433523560383,58.8087616648527,317,"CA","PAC","IOU","West",3,50,15.9343688343087,0,1.11705868384417,0,0.02,8266.23426044686,14451.5388051305,0.10208204890391,2536545.673945,2291.21717080399,2291.21717080399,24055335.9417052,24055335.9417052,10498.9331645346,1000,0.537000000476837,27,111,21,1,0.85,1100.0623840332,10,1,40,0.244229707557
"58","residential",4602499,2014,1,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.000635561748844514,0.992737447273461,0.00187086089629136,18.5581030245521,0,51.4183074951172,0,10,0,0,0,2.5,24798.8814418808,2056.73229980469,30,105.389117493297,300,0,0.000635561748844514,0,0,0,0,0.000635561748844514,0.992737447273461,0.00187086089629136,18.5581030245521,320,"CA","PAC","IOU","West",10,50,15.9343688343087,0,1.12978958732942,0,0.02,9919.55257675231,3436.48827589968,0.0971692217073381,2414471.218092,1561.98425893048,1561.98425893048,3899622.7588091,3899622.7588091,2496.5826233609,1000,0.44200000166893,22,112,18,1,0.85,822.692919921875,2.5,1,40,0.375742294093
"59","residential",4647223,2014,1,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.000635561748844514,1.0749623729925,0.00202581767630475,17.8293447116674,0,142.721272277832,0,10,0,0,0,5,44005.3044264809,5708.85089111328,30,68.0962521365634,300,0,0.000635561748844514,0,0,0,0,0.000635561748844514,1.0749623729925,0.00202581767630475,17.8293447116674,320,"CA","PAC","IOU","West",2,50,15.9343688343087,0,1.12978958732942,0,0.02,8801.06088529618,11440.8208555483,0.105217404093332,2614453.3151748,1691.35788134959,1691.35788134959,14058007.5954365,14058007.5954365,8311.66942871909,1000,0.418000012636185,21,113,24,1,0.85,1141.77017822266,5,1,40,0.247424635552
"60","residential",4647563,2014,1,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.000809829098595604,0.430017732370652,0.000810388851157622,7.98601688927578,0,94.8846481323242,0,10,0,0,0,2.5,24636.3732604044,3795.38592529297,30,57.659760987138,300,0,0.000809829098595604,0,0,0,0,0.000809829098595604,0.430017732370652,0.000810388851157622,7.98601688927578,319,"CA","PAC","IOU","West",9,50,15.9343688343087,0,1.12238602553095,0,0.02,9854.54930416174,6616.01646097976,0.0987558829787572,2453896.747137,530.998124315838,530.998124315838,2552234.88498563,2552234.88498563,4806.48568820095,1000,0.507000029087067,24,112,27,1,0.85,1518.15437011719,2.5,1,40,0.212777936439
"61","residential",4648751,2014,1,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.000809829098595604,0.407087939883183,0.000767176567587916,6.70772173430297,0,165.007949066162,0,10,0,0,0,5,43716.9356944305,6600.31796264648,30,58.7943795624981,300,0,0.000809829098595604,0,0,0,0,0.000809829098595604,0.407087939883183,0.000767176567587916,6.70772173430297,319,"CA","PAC","IOU","West",5,50,15.9343688343087,0,1.12238602553095,0,0.02,8743.3871388861,7939.81093475385,0.0934899329186609,2323047.856587,502.683764499386,502.683764499386,2899586.68081812,2899586.68081812,5768.21231476566,1000,0.521000027656555,25,112,24,1,0.85,1320.0635925293,5,1,40,0.216707695096
"62","residential",4648829,2014,1,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.000809829098595604,0.437829220267297,0.000825109971301889,8.13108689354995,0,81.1537487030029,0,10,0,0,0,2.5,24636.3732604044,3246.14994812012,30,67.0771766036537,300,0,0.000809829098595604,0,0,0,0,0.000809829098595604,0.437829220267297,0.000825109971301889,8.13108689354995,319,"CA","PAC","IOU","West",3,50,15.9343688343087,0,1.12238602553095,0,0.02,9854.54930416174,2136.49164356157,0.10054983314997,2498473.012944,540.643971705357,540.643971705357,839157.80787372,839157.80787372,1552.14494527102,1000,0.522000014781952,25,112,27,1,0.85,1298.45997924805,2.5,1,30,18.4314486115
"63","residential",4648955,2014,1,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.000635561748844514,1.0089477043137,0.00190140989602811,16.7344242628481,0,102.836614990234,0,10,0,0,0,5,44005.3044264809,4113.46459960938,30,93.7313468420029,300,0,0.000635561748844514,0,0,0,0,0.000635561748844514,1.0089477043137,0.00190140989602811,16.7344242628481,320,"CA","PAC","IOU","West",9,50,15.9343688343087,0,1.12978958732942,0,0.02,8801.06088529618,6616.01646097976,0.0987558829787572,2453896.747137,1587.48965957757,1587.48965957757,7630246.33658094,7630246.33658094,4806.48569302261,1000,0.44200000166893,22,112,18,1,0.85,822.692919921875,5,1,40,0.33563012198
"64","residential",4648966,2014,1,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.000635561748844514,0.955147686897956,0.00180002120652178,15.8420962334225,0,102.836614990234,0,10,0,0,0,5,44005.3044264809,4113.46459960938,30,93.7313468420029,300,0,0.000635561748844514,0,0,0,0,0.000635561748844514,0.955147686897956,0.00180002120652178,15.8420962334225,320,"CA","PAC","IOU","West",4,50,15.9343688343087,0,1.12978958732942,0,0.02,8801.06088529618,7939.81093475385,0.0934899329186609,2323047.856587,1502.84010740808,1502.84010740808,8668700.8233711,8668700.8233711,5768.21232055209,1000,0.44200000166893,22,112,18,1,0.85,822.692919921875,5,1,40,0.33563012198
"65","residential",4650486,2014,1,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.00164763487611008,4.22450996964554,0.00796128981004158,62.1369834554296,0,499.71330871582,0,10,0,0,0,20,156097.780480384,19988.5323486328,30,68.9632193870538,300,0,0.00164763487611008,0,0,0,0,0.00164763487611008,4.22450996964554,0.00796128981004158,62.1369834554296,317,"CA","PAC","IOU","West",9,30,15.9343688343087,0,1.11705868384417,0,0.02,7804.88902401922,24395.6832353969,0.114234815877057,2838518.92804,2563.98430920523,2563.98430920523,45442208.1226705,45442208.1226705,17723.278554991,1000,0.560000002384186,26,112,21,1,0.85,999.426617431641,20,1,30,0.253033617414
