source,year,sector,sector_abbr,country_abbr,control_reg_id,escalation_factor
High,2035,Industrial,ind,MEX,5,1.22019004
High,2035,Industrial,ind,MEX,6,1.22019004
High,2035,Industrial,ind,MEX,7,1.22019004
High,2035,Industrial,ind,MEX,8,1.22019004
High,2035,Industrial,ind,MEX,9,1.22019004
Planning,2036,Residential,res,MEX,1,1.110420055
Planning,2036,Residential,res,MEX,2,1.110420055
Planning,2036,Residential,res,MEX,3,1.110420055
Planning,2036,Residential,res,MEX,4,1.110420055
Planning,2036,Residential,res,MEX,5,1.110420055
Planning,2036,Residential,res,MEX,6,1.110420055
Planning,2036,Residential,res,MEX,7,1.110420055
Planning,2036,Residential,res,MEX,8,1.110420055
Planning,2036,Residential,res,MEX,9,1.110420055
Low,2036,Residential,res,MEX,1,1.053833517
Low,2036,Residential,res,MEX,2,1.053833517
Low,2036,Residential,res,MEX,3,1.053833517
Low,2036,Residential,res,MEX,4,1.053833517
Low,2036,Residential,res,MEX,5,1.053833517
Low,2036,Residential,res,MEX,6,1.053833517
Low,2036,Residential,res,MEX,7,1.053833517
Low,2036,Residential,res,MEX,8,1.053833517
Low,2036,Residential,res,MEX,9,1.053833517
High,2036,Residential,res,MEX,1,1.23239194
High,2036,Residential,res,MEX,2,1.23239194
High,2036,Residential,res,MEX,3,1.23239194
High,2036,Residential,res,MEX,4,1.23239194
High,2036,Residential,res,MEX,5,1.23239194
High,2036,Residential,res,MEX,6,1.23239194
High,2036,Residential,res,MEX,7,1.23239194
High,2036,Residential,res,MEX,8,1.23239194
High,2036,Residential,res,MEX,9,1.23239194
Planning,2036,Commercial,com,MEX,1,1.110420055
Planning,2036,Commercial,com,MEX,2,1.110420055
Planning,2036,Commercial,com,MEX,3,1.110420055
Planning,2036,Commercial,com,MEX,4,1.110420055
Planning,2036,Commercial,com,MEX,5,1.110420055
Planning,2036,Commercial,com,MEX,6,1.110420055
Planning,2036,Commercial,com,MEX,7,1.110420055
Planning,2036,Commercial,com,MEX,8,1.110420055
Planning,2036,Commercial,com,MEX,9,1.110420055
Low,2036,Commercial,com,MEX,1,1.053833517
Low,2036,Commercial,com,MEX,2,1.053833517
Low,2036,Commercial,com,MEX,3,1.053833517
Low,2036,Commercial,com,MEX,4,1.053833517
Low,2036,Commercial,com,MEX,5,1.053833517
Low,2036,Commercial,com,MEX,6,1.053833517
Low,2036,Commercial,com,MEX,7,1.053833517
Low,2036,Commercial,com,MEX,8,1.053833517
Low,2036,Commercial,com,MEX,9,1.053833517
High,2036,Commercial,com,MEX,1,1.23239194
High,2036,Commercial,com,MEX,2,1.23239194
High,2036,Commercial,com,MEX,3,1.23239194
High,2036,Commercial,com,MEX,4,1.23239194
High,2036,Commercial,com,MEX,5,1.23239194
High,2036,Commercial,com,MEX,6,1.23239194
High,2036,Commercial,com,MEX,7,1.23239194
High,2036,Commercial,com,MEX,8,1.23239194
High,2036,Commercial,com,MEX,9,1.23239194
Planning,2036,Industrial,ind,MEX,1,1.110420055
Planning,2036,Industrial,ind,MEX,2,1.110420055
Planning,2036,Industrial,ind,MEX,3,1.110420055
Planning,2036,Industrial,ind,MEX,4,1.110420055
Planning,2036,Industrial,ind,MEX,5,1.110420055
Planning,2036,Industrial,ind,MEX,6,1.110420055
Planning,2036,Industrial,ind,MEX,7,1.110420055
Planning,2036,Industrial,ind,MEX,8,1.110420055
Planning,2036,Industrial,ind,MEX,9,1.110420055
Low,2036,Industrial,ind,MEX,1,1.053833517
Low,2036,Industrial,ind,MEX,2,1.053833517
Low,2036,Industrial,ind,MEX,3,1.053833517
Low,2036,Industrial,ind,MEX,4,1.053833517
Low,2036,Industrial,ind,MEX,5,1.053833517
Low,2036,Industrial,ind,MEX,6,1.053833517
Low,2036,Industrial,ind,MEX,7,1.053833517
Low,2036,Industrial,ind,MEX,8,1.053833517
Low,2036,Industrial,ind,MEX,9,1.053833517
High,2036,Industrial,ind,MEX,1,1.23239194
High,2036,Industrial,ind,MEX,2,1.23239194
High,2036,Industrial,ind,MEX,3,1.23239194
High,2036,Industrial,ind,MEX,4,1.23239194
High,2036,Industrial,ind,MEX,5,1.23239194
High,2036,Industrial,ind,MEX,6,1.23239194
High,2036,Industrial,ind,MEX,7,1.23239194
High,2036,Industrial,ind,MEX,8,1.23239194
High,2036,Industrial,ind,MEX,9,1.23239194
Planning,2037,Residential,res,MEX,1,1.115972155
Planning,2037,Residential,res,MEX,2,1.115972155
Planning,2037,Residential,res,MEX,3,1.115972155
Planning,2037,Residential,res,MEX,4,1.115972155
Planning,2037,Residential,res,MEX,5,1.115972155
Planning,2037,Residential,res,MEX,6,1.115972155
Planning,2037,Residential,res,MEX,7,1.115972155
Planning,2037,Residential,res,MEX,8,1.115972155
Planning,2037,Residential,res,MEX,9,1.115972155
Low,2037,Residential,res,MEX,1,1.056468101
Low,2037,Residential,res,MEX,2,1.056468101
Low,2037,Residential,res,MEX,3,1.056468101
Low,2037,Residential,res,MEX,4,1.056468101
Low,2037,Residential,res,MEX,5,1.056468101
Low,2037,Residential,res,MEX,6,1.056468101
Low,2037,Residential,res,MEX,7,1.056468101
Low,2037,Residential,res,MEX,8,1.056468101
Low,2037,Residential,res,MEX,9,1.056468101
High,2037,Residential,res,MEX,1,1.24471586
High,2037,Residential,res,MEX,2,1.24471586
High,2037,Residential,res,MEX,3,1.24471586
High,2037,Residential,res,MEX,4,1.24471586
High,2037,Residential,res,MEX,5,1.24471586
High,2037,Residential,res,MEX,6,1.24471586
High,2037,Residential,res,MEX,7,1.24471586
High,2037,Residential,res,MEX,8,1.24471586
High,2037,Residential,res,MEX,9,1.24471586
Planning,2037,Commercial,com,MEX,1,1.115972155
Planning,2037,Commercial,com,MEX,2,1.115972155
Planning,2037,Commercial,com,MEX,3,1.115972155
Planning,2037,Commercial,com,MEX,4,1.115972155
Planning,2037,Commercial,com,MEX,5,1.115972155
Planning,2037,Commercial,com,MEX,6,1.115972155
Planning,2037,Commercial,com,MEX,7,1.115972155
Planning,2037,Commercial,com,MEX,8,1.115972155
Planning,2037,Commercial,com,MEX,9,1.115972155
Low,2037,Commercial,com,MEX,1,1.056468101
Low,2037,Commercial,com,MEX,2,1.056468101
Low,2037,Commercial,com,MEX,3,1.056468101
Low,2037,Commercial,com,MEX,4,1.056468101
Low,2037,Commercial,com,MEX,5,1.056468101
Low,2037,Commercial,com,MEX,6,1.056468101
Low,2037,Commercial,com,MEX,7,1.056468101
Low,2037,Commercial,com,MEX,8,1.056468101
Low,2037,Commercial,com,MEX,9,1.056468101
High,2037,Commercial,com,MEX,1,1.24471586
High,2037,Commercial,com,MEX,2,1.24471586
High,2037,Commercial,com,MEX,3,1.24471586
High,2037,Commercial,com,MEX,4,1.24471586
High,2037,Commercial,com,MEX,5,1.24471586
High,2037,Commercial,com,MEX,6,1.24471586
High,2037,Commercial,com,MEX,7,1.24471586
High,2037,Commercial,com,MEX,8,1.24471586
High,2037,Commercial,com,MEX,9,1.24471586
Planning,2037,Industrial,ind,MEX,1,1.115972155
Planning,2037,Industrial,ind,MEX,2,1.115972155
Planning,2037,Industrial,ind,MEX,3,1.115972155
Planning,2037,Industrial,ind,MEX,4,1.115972155
Planning,2037,Industrial,ind,MEX,5,1.115972155
Planning,2037,Industrial,ind,MEX,6,1.115972155
Planning,2037,Industrial,ind,MEX,7,1.115972155
Planning,2037,Industrial,ind,MEX,8,1.115972155
Planning,2037,Industrial,ind,MEX,9,1.115972155
Low,2037,Industrial,ind,MEX,1,1.056468101
Low,2037,Industrial,ind,MEX,2,1.056468101
Low,2037,Industrial,ind,MEX,3,1.056468101
Low,2037,Industrial,ind,MEX,4,1.056468101
Low,2037,Industrial,ind,MEX,5,1.056468101
Low,2037,Industrial,ind,MEX,6,1.056468101
Low,2037,Industrial,ind,MEX,7,1.056468101
Low,2037,Industrial,ind,MEX,8,1.056468101
Low,2037,Industrial,ind,MEX,9,1.056468101
High,2037,Industrial,ind,MEX,1,1.24471586
High,2037,Industrial,ind,MEX,2,1.24471586
High,2037,Industrial,ind,MEX,3,1.24471586
High,2037,Industrial,ind,MEX,4,1.24471586
High,2037,Industrial,ind,MEX,5,1.24471586
High,2037,Industrial,ind,MEX,6,1.24471586
High,2037,Industrial,ind,MEX,7,1.24471586
High,2037,Industrial,ind,MEX,8,1.24471586
High,2037,Industrial,ind,MEX,9,1.24471586
Planning,2038,Residential,res,MEX,1,1.121552016
Planning,2038,Residential,res,MEX,2,1.121552016
Planning,2038,Residential,res,MEX,3,1.121552016
Planning,2038,Residential,res,MEX,4,1.121552016
Planning,2038,Residential,res,MEX,5,1.121552016
Planning,2038,Residential,res,MEX,6,1.121552016
Planning,2038,Residential,res,MEX,7,1.121552016
Planning,2038,Residential,res,MEX,8,1.121552016
Planning,2038,Residential,res,MEX,9,1.121552016
Low,2038,Residential,res,MEX,1,1.059109271
Low,2038,Residential,res,MEX,2,1.059109271
Low,2038,Residential,res,MEX,3,1.059109271
Low,2038,Residential,res,MEX,4,1.059109271
Low,2038,Residential,res,MEX,5,1.059109271
Low,2038,Residential,res,MEX,6,1.059109271
Low,2038,Residential,res,MEX,7,1.059109271
Low,2038,Residential,res,MEX,8,1.059109271
Low,2038,Residential,res,MEX,9,1.059109271
High,2038,Residential,res,MEX,1,1.257163018
High,2038,Residential,res,MEX,2,1.257163018
High,2038,Residential,res,MEX,3,1.257163018
High,2038,Residential,res,MEX,4,1.257163018
High,2038,Residential,res,MEX,5,1.257163018
High,2038,Residential,res,MEX,6,1.257163018
High,2038,Residential,res,MEX,7,1.257163018
High,2038,Residential,res,MEX,8,1.257163018
High,2038,Residential,res,MEX,9,1.257163018
Planning,2038,Commercial,com,MEX,1,1.121552016
Planning,2038,Commercial,com,MEX,2,1.121552016
Planning,2038,Commercial,com,MEX,3,1.121552016
Planning,2038,Commercial,com,MEX,4,1.121552016
Planning,2038,Commercial,com,MEX,5,1.121552016
Planning,2038,Commercial,com,MEX,6,1.121552016
Planning,2038,Commercial,com,MEX,7,1.121552016
Planning,2038,Commercial,com,MEX,8,1.121552016
Planning,2038,Commercial,com,MEX,9,1.121552016
Low,2038,Commercial,com,MEX,1,1.059109271
Low,2038,Commercial,com,MEX,2,1.059109271
Low,2038,Commercial,com,MEX,3,1.059109271
Low,2038,Commercial,com,MEX,4,1.059109271
Low,2038,Commercial,com,MEX,5,1.059109271
Low,2038,Commercial,com,MEX,6,1.059109271
Low,2038,Commercial,com,MEX,7,1.059109271
Low,2038,Commercial,com,MEX,8,1.059109271
Low,2038,Commercial,com,MEX,9,1.059109271
High,2038,Commercial,com,MEX,1,1.257163018
High,2038,Commercial,com,MEX,2,1.257163018
High,2038,Commercial,com,MEX,3,1.257163018
High,2038,Commercial,com,MEX,4,1.257163018
High,2038,Commercial,com,MEX,5,1.257163018
High,2038,Commercial,com,MEX,6,1.257163018
High,2038,Commercial,com,MEX,7,1.257163018
High,2038,Commercial,com,MEX,8,1.257163018
High,2038,Commercial,com,MEX,9,1.257163018
Planning,2038,Industrial,ind,MEX,1,1.121552016
Planning,2038,Industrial,ind,MEX,2,1.121552016
Planning,2038,Industrial,ind,MEX,3,1.121552016
Planning,2038,Industrial,ind,MEX,4,1.121552016
Planning,2038,Industrial,ind,MEX,5,1.121552016
Planning,2038,Industrial,ind,MEX,6,1.121552016
Planning,2038,Industrial,ind,MEX,7,1.121552016
Planning,2038,Industrial,ind,MEX,8,1.121552016
Planning,2038,Industrial,ind,MEX,9,1.121552016
Low,2038,Industrial,ind,MEX,1,1.059109271
Low,2038,Industrial,ind,MEX,2,1.059109271
Low,2038,Industrial,ind,MEX,3,1.059109271
Low,2038,Industrial,ind,MEX,4,1.059109271
Low,2038,Industrial,ind,MEX,5,1.059109271
Low,2038,Industrial,ind,MEX,6,1.059109271
Low,2038,Industrial,ind,MEX,7,1.059109271
Low,2038,Industrial,ind,MEX,8,1.059109271
Low,2038,Industrial,ind,MEX,9,1.059109271
High,2038,Industrial,ind,MEX,1,1.257163018
High,2038,Industrial,ind,MEX,2,1.257163018
High,2038,Industrial,ind,MEX,3,1.257163018
High,2038,Industrial,ind,MEX,4,1.257163018
High,2038,Industrial,ind,MEX,5,1.257163018
High,2038,Industrial,ind,MEX,6,1.257163018
High,2038,Industrial,ind,MEX,7,1.257163018
High,2038,Industrial,ind,MEX,8,1.257163018
High,2038,Industrial,ind,MEX,9,1.257163018
Planning,2039,Residential,res,MEX,1,1.127159776
Planning,2039,Residential,res,MEX,2,1.127159776
Planning,2039,Residential,res,MEX,3,1.127159776
Planning,2039,Residential,res,MEX,4,1.127159776
Planning,2039,Residential,res,MEX,5,1.127159776
Planning,2039,Residential,res,MEX,6,1.127159776
Planning,2039,Residential,res,MEX,7,1.127159776
Planning,2039,Residential,res,MEX,8,1.127159776
Planning,2039,Residential,res,MEX,9,1.127159776
Low,2039,Residential,res,MEX,1,1.061757044
Low,2039,Residential,res,MEX,2,1.061757044
Low,2039,Residential,res,MEX,3,1.061757044
Low,2039,Residential,res,MEX,4,1.061757044
Low,2039,Residential,res,MEX,5,1.061757044
Low,2039,Residential,res,MEX,6,1.061757044
Low,2039,Residential,res,MEX,7,1.061757044
Low,2039,Residential,res,MEX,8,1.061757044
Low,2039,Residential,res,MEX,9,1.061757044
High,2039,Residential,res,MEX,1,1.269734649
High,2039,Residential,res,MEX,2,1.269734649
High,2039,Residential,res,MEX,3,1.269734649
High,2039,Residential,res,MEX,4,1.269734649
High,2039,Residential,res,MEX,5,1.269734649
High,2039,Residential,res,MEX,6,1.269734649
High,2039,Residential,res,MEX,7,1.269734649
High,2039,Residential,res,MEX,8,1.269734649
High,2039,Residential,res,MEX,9,1.269734649
Planning,2039,Commercial,com,MEX,1,1.127159776
Planning,2039,Commercial,com,MEX,2,1.127159776
Planning,2039,Commercial,com,MEX,3,1.127159776
Planning,2039,Commercial,com,MEX,4,1.127159776
Planning,2039,Commercial,com,MEX,5,1.127159776
Planning,2039,Commercial,com,MEX,6,1.127159776
Planning,2039,Commercial,com,MEX,7,1.127159776
Planning,2039,Commercial,com,MEX,8,1.127159776
Planning,2039,Commercial,com,MEX,9,1.127159776
Low,2039,Commercial,com,MEX,1,1.061757044
Low,2039,Commercial,com,MEX,2,1.061757044
Low,2039,Commercial,com,MEX,3,1.061757044
Low,2039,Commercial,com,MEX,4,1.061757044
Low,2039,Commercial,com,MEX,5,1.061757044
Low,2039,Commercial,com,MEX,6,1.061757044
Low,2039,Commercial,com,MEX,7,1.061757044
Low,2039,Commercial,com,MEX,8,1.061757044
Low,2039,Commercial,com,MEX,9,1.061757044
High,2039,Commercial,com,MEX,1,1.269734649
High,2039,Commercial,com,MEX,2,1.269734649
High,2039,Commercial,com,MEX,3,1.269734649
High,2039,Commercial,com,MEX,4,1.269734649
High,2039,Commercial,com,MEX,5,1.269734649
High,2039,Commercial,com,MEX,6,1.269734649
High,2039,Commercial,com,MEX,7,1.269734649
High,2039,Commercial,com,MEX,8,1.269734649
High,2039,Commercial,com,MEX,9,1.269734649
Planning,2039,Industrial,ind,MEX,1,1.127159776
Planning,2039,Industrial,ind,MEX,2,1.127159776
Planning,2039,Industrial,ind,MEX,3,1.127159776
Planning,2039,Industrial,ind,MEX,4,1.127159776
Planning,2039,Industrial,ind,MEX,5,1.127159776
Planning,2039,Industrial,ind,MEX,6,1.127159776
Planning,2039,Industrial,ind,MEX,7,1.127159776
Planning,2039,Industrial,ind,MEX,8,1.127159776
Planning,2039,Industrial,ind,MEX,9,1.127159776
Low,2039,Industrial,ind,MEX,1,1.061757044
Low,2039,Industrial,ind,MEX,2,1.061757044
Low,2039,Industrial,ind,MEX,3,1.061757044
Low,2039,Industrial,ind,MEX,4,1.061757044
Low,2039,Industrial,ind,MEX,5,1.061757044
Low,2039,Industrial,ind,MEX,6,1.061757044
Low,2039,Industrial,ind,MEX,7,1.061757044
Low,2039,Industrial,ind,MEX,8,1.061757044
Low,2039,Industrial,ind,MEX,9,1.061757044
High,2039,Industrial,ind,MEX,1,1.269734649
High,2039,Industrial,ind,MEX,2,1.269734649
High,2039,Industrial,ind,MEX,3,1.269734649
High,2039,Industrial,ind,MEX,4,1.269734649
High,2039,Industrial,ind,MEX,5,1.269734649
High,2039,Industrial,ind,MEX,6,1.269734649
High,2039,Industrial,ind,MEX,7,1.269734649
High,2039,Industrial,ind,MEX,8,1.269734649
High,2039,Industrial,ind,MEX,9,1.269734649
Planning,2040,Residential,res,MEX,1,1.132795575
Planning,2040,Residential,res,MEX,2,1.132795575
Planning,2040,Residential,res,MEX,3,1.132795575
Planning,2040,Residential,res,MEX,4,1.132795575
Planning,2040,Residential,res,MEX,5,1.132795575
Planning,2040,Residential,res,MEX,6,1.132795575
Planning,2040,Residential,res,MEX,7,1.132795575
Planning,2040,Residential,res,MEX,8,1.132795575
Planning,2040,Residential,res,MEX,9,1.132795575
Low,2040,Residential,res,MEX,1,1.064411437
Low,2040,Residential,res,MEX,2,1.064411437
Low,2040,Residential,res,MEX,3,1.064411437
Low,2040,Residential,res,MEX,4,1.064411437
Low,2040,Residential,res,MEX,5,1.064411437
Low,2040,Residential,res,MEX,6,1.064411437
Low,2040,Residential,res,MEX,7,1.064411437
Low,2040,Residential,res,MEX,8,1.064411437
Low,2040,Residential,res,MEX,9,1.064411437
High,2040,Residential,res,MEX,1,1.282431995
High,2040,Residential,res,MEX,2,1.282431995
High,2040,Residential,res,MEX,3,1.282431995
High,2040,Residential,res,MEX,4,1.282431995
High,2040,Residential,res,MEX,5,1.282431995
High,2040,Residential,res,MEX,6,1.282431995
High,2040,Residential,res,MEX,7,1.282431995
High,2040,Residential,res,MEX,8,1.282431995
High,2040,Residential,res,MEX,9,1.282431995
Planning,2040,Commercial,com,MEX,1,1.132795575
Planning,2040,Commercial,com,MEX,2,1.132795575
Planning,2040,Commercial,com,MEX,3,1.132795575
Planning,2040,Commercial,com,MEX,4,1.132795575
Planning,2040,Commercial,com,MEX,5,1.132795575
Planning,2040,Commercial,com,MEX,6,1.132795575
Planning,2040,Commercial,com,MEX,7,1.132795575
Planning,2040,Commercial,com,MEX,8,1.132795575
Planning,2040,Commercial,com,MEX,9,1.132795575
Low,2040,Commercial,com,MEX,1,1.064411437
Low,2040,Commercial,com,MEX,2,1.064411437
Low,2040,Commercial,com,MEX,3,1.064411437
Low,2040,Commercial,com,MEX,4,1.064411437
Low,2040,Commercial,com,MEX,5,1.064411437
Low,2040,Commercial,com,MEX,6,1.064411437
Low,2040,Commercial,com,MEX,7,1.064411437
Low,2040,Commercial,com,MEX,8,1.064411437
Low,2040,Commercial,com,MEX,9,1.064411437
High,2040,Commercial,com,MEX,1,1.282431995
High,2040,Commercial,com,MEX,2,1.282431995
High,2040,Commercial,com,MEX,3,1.282431995
High,2040,Commercial,com,MEX,4,1.282431995
High,2040,Commercial,com,MEX,5,1.282431995
High,2040,Commercial,com,MEX,6,1.282431995
High,2040,Commercial,com,MEX,7,1.282431995
High,2040,Commercial,com,MEX,8,1.282431995
High,2040,Commercial,com,MEX,9,1.282431995
Planning,2040,Industrial,ind,MEX,1,1.132795575
Planning,2040,Industrial,ind,MEX,2,1.132795575
Planning,2040,Industrial,ind,MEX,3,1.132795575
Planning,2040,Industrial,ind,MEX,4,1.132795575
Planning,2040,Industrial,ind,MEX,5,1.132795575
Planning,2040,Industrial,ind,MEX,6,1.132795575
Planning,2040,Industrial,ind,MEX,7,1.132795575
Planning,2040,Industrial,ind,MEX,8,1.132795575
Planning,2040,Industrial,ind,MEX,9,1.132795575
Low,2040,Industrial,ind,MEX,1,1.064411437
Low,2040,Industrial,ind,MEX,2,1.064411437
Low,2040,Industrial,ind,MEX,3,1.064411437
Low,2040,Industrial,ind,MEX,4,1.064411437
Low,2040,Industrial,ind,MEX,5,1.064411437
Low,2040,Industrial,ind,MEX,6,1.064411437
Low,2040,Industrial,ind,MEX,7,1.064411437
Low,2040,Industrial,ind,MEX,8,1.064411437
Low,2040,Industrial,ind,MEX,9,1.064411437
High,2040,Industrial,ind,MEX,1,1.282431995
High,2040,Industrial,ind,MEX,2,1.282431995
High,2040,Industrial,ind,MEX,3,1.282431995
High,2040,Industrial,ind,MEX,4,1.282431995
High,2040,Industrial,ind,MEX,5,1.282431995
High,2040,Industrial,ind,MEX,6,1.282431995
High,2040,Industrial,ind,MEX,7,1.282431995
High,2040,Industrial,ind,MEX,8,1.282431995
High,2040,Industrial,ind,MEX,9,1.282431995
Planning,2041,Residential,res,MEX,1,1.138459553
Planning,2041,Residential,res,MEX,2,1.138459553
Planning,2041,Residential,res,MEX,3,1.138459553
Planning,2041,Residential,res,MEX,4,1.138459553
Planning,2041,Residential,res,MEX,5,1.138459553
Planning,2041,Residential,res,MEX,6,1.138459553
Planning,2041,Residential,res,MEX,7,1.138459553
Planning,2041,Residential,res,MEX,8,1.138459553
Planning,2041,Residential,res,MEX,9,1.138459553
Low,2041,Residential,res,MEX,1,1.067072465
Low,2041,Residential,res,MEX,2,1.067072465
Low,2041,Residential,res,MEX,3,1.067072465
Low,2041,Residential,res,MEX,4,1.067072465
Low,2041,Residential,res,MEX,5,1.067072465
Low,2041,Residential,res,MEX,6,1.067072465
Low,2041,Residential,res,MEX,7,1.067072465
Low,2041,Residential,res,MEX,8,1.067072465
Low,2041,Residential,res,MEX,9,1.067072465
High,2041,Residential,res,MEX,1,1.295256315
High,2041,Residential,res,MEX,2,1.295256315
High,2041,Residential,res,MEX,3,1.295256315
High,2041,Residential,res,MEX,4,1.295256315
High,2041,Residential,res,MEX,5,1.295256315
High,2041,Residential,res,MEX,6,1.295256315
High,2041,Residential,res,MEX,7,1.295256315
High,2041,Residential,res,MEX,8,1.295256315
High,2041,Residential,res,MEX,9,1.295256315
Planning,2041,Commercial,com,MEX,1,1.138459553
Planning,2041,Commercial,com,MEX,2,1.138459553
Planning,2041,Commercial,com,MEX,3,1.138459553
Planning,2041,Commercial,com,MEX,4,1.138459553
Planning,2041,Commercial,com,MEX,5,1.138459553
Planning,2041,Commercial,com,MEX,6,1.138459553
Planning,2041,Commercial,com,MEX,7,1.138459553
Planning,2041,Commercial,com,MEX,8,1.138459553
Planning,2041,Commercial,com,MEX,9,1.138459553
Low,2041,Commercial,com,MEX,1,1.067072465
Low,2041,Commercial,com,MEX,2,1.067072465
Low,2041,Commercial,com,MEX,3,1.067072465
Low,2041,Commercial,com,MEX,4,1.067072465
Low,2041,Commercial,com,MEX,5,1.067072465
Low,2041,Commercial,com,MEX,6,1.067072465
Low,2041,Commercial,com,MEX,7,1.067072465
Low,2041,Commercial,com,MEX,8,1.067072465
Low,2041,Commercial,com,MEX,9,1.067072465
High,2041,Commercial,com,MEX,1,1.295256315
High,2041,Commercial,com,MEX,2,1.295256315
High,2041,Commercial,com,MEX,3,1.295256315
High,2041,Commercial,com,MEX,4,1.295256315
High,2041,Commercial,com,MEX,5,1.295256315
High,2041,Commercial,com,MEX,6,1.295256315
High,2041,Commercial,com,MEX,7,1.295256315
High,2041,Commercial,com,MEX,8,1.295256315
High,2041,Commercial,com,MEX,9,1.295256315
Planning,2041,Industrial,ind,MEX,1,1.138459553
Planning,2041,Industrial,ind,MEX,2,1.138459553
Planning,2041,Industrial,ind,MEX,3,1.138459553
Planning,2041,Industrial,ind,MEX,4,1.138459553
Planning,2041,Industrial,ind,MEX,5,1.138459553
Planning,2041,Industrial,ind,MEX,6,1.138459553
Planning,2041,Industrial,ind,MEX,7,1.138459553
Planning,2041,Industrial,ind,MEX,8,1.138459553
Planning,2041,Industrial,ind,MEX,9,1.138459553
Low,2041,Industrial,ind,MEX,1,1.067072465
Low,2041,Industrial,ind,MEX,2,1.067072465
Low,2041,Industrial,ind,MEX,3,1.067072465
Low,2041,Industrial,ind,MEX,4,1.067072465
Low,2041,Industrial,ind,MEX,5,1.067072465
Low,2041,Industrial,ind,MEX,6,1.067072465
Low,2041,Industrial,ind,MEX,7,1.067072465
Low,2041,Industrial,ind,MEX,8,1.067072465
Low,2041,Industrial,ind,MEX,9,1.067072465
High,2041,Industrial,ind,MEX,1,1.295256315
High,2041,Industrial,ind,MEX,2,1.295256315
High,2041,Industrial,ind,MEX,3,1.295256315
High,2041,Industrial,ind,MEX,4,1.295256315
High,2041,Industrial,ind,MEX,5,1.295256315
High,2041,Industrial,ind,MEX,6,1.295256315
High,2041,Industrial,ind,MEX,7,1.295256315
High,2041,Industrial,ind,MEX,8,1.295256315
High,2041,Industrial,ind,MEX,9,1.295256315
Planning,2042,Residential,res,MEX,1,1.144151851
Planning,2042,Residential,res,MEX,2,1.144151851
Planning,2042,Residential,res,MEX,3,1.144151851
Planning,2042,Residential,res,MEX,4,1.144151851
Planning,2042,Residential,res,MEX,5,1.144151851
Planning,2042,Residential,res,MEX,6,1.144151851
Planning,2042,Residential,res,MEX,7,1.144151851
Planning,2042,Residential,res,MEX,8,1.144151851
Planning,2042,Residential,res,MEX,9,1.144151851
Low,2042,Residential,res,MEX,1,1.069740147
Low,2042,Residential,res,MEX,2,1.069740147
Low,2042,Residential,res,MEX,3,1.069740147
Low,2042,Residential,res,MEX,4,1.069740147
Low,2042,Residential,res,MEX,5,1.069740147
Low,2042,Residential,res,MEX,6,1.069740147
Low,2042,Residential,res,MEX,7,1.069740147
Low,2042,Residential,res,MEX,8,1.069740147
Low,2042,Residential,res,MEX,9,1.069740147
High,2042,Residential,res,MEX,1,1.308208878
High,2042,Residential,res,MEX,2,1.308208878
High,2042,Residential,res,MEX,3,1.308208878
High,2042,Residential,res,MEX,4,1.308208878
High,2042,Residential,res,MEX,5,1.308208878
High,2042,Residential,res,MEX,6,1.308208878
High,2042,Residential,res,MEX,7,1.308208878
High,2042,Residential,res,MEX,8,1.308208878
High,2042,Residential,res,MEX,9,1.308208878
Planning,2042,Commercial,com,MEX,1,1.144151851
Planning,2042,Commercial,com,MEX,2,1.144151851
Planning,2042,Commercial,com,MEX,3,1.144151851
Planning,2042,Commercial,com,MEX,4,1.144151851
Planning,2042,Commercial,com,MEX,5,1.144151851
Planning,2042,Commercial,com,MEX,6,1.144151851
Planning,2042,Commercial,com,MEX,7,1.144151851
Planning,2042,Commercial,com,MEX,8,1.144151851
Planning,2042,Commercial,com,MEX,9,1.144151851
Low,2042,Commercial,com,MEX,1,1.069740147
Low,2042,Commercial,com,MEX,2,1.069740147
Low,2042,Commercial,com,MEX,3,1.069740147
Low,2042,Commercial,com,MEX,4,1.069740147
Low,2042,Commercial,com,MEX,5,1.069740147
Low,2042,Commercial,com,MEX,6,1.069740147
Low,2042,Commercial,com,MEX,7,1.069740147
Low,2042,Commercial,com,MEX,8,1.069740147
Low,2042,Commercial,com,MEX,9,1.069740147
High,2042,Commercial,com,MEX,1,1.308208878
High,2042,Commercial,com,MEX,2,1.308208878
High,2042,Commercial,com,MEX,3,1.308208878
High,2042,Commercial,com,MEX,4,1.308208878
High,2042,Commercial,com,MEX,5,1.308208878
High,2042,Commercial,com,MEX,6,1.308208878
High,2042,Commercial,com,MEX,7,1.308208878
High,2042,Commercial,com,MEX,8,1.308208878
High,2042,Commercial,com,MEX,9,1.308208878
Planning,2042,Industrial,ind,MEX,1,1.144151851
Planning,2042,Industrial,ind,MEX,2,1.144151851
Planning,2042,Industrial,ind,MEX,3,1.144151851
Planning,2042,Industrial,ind,MEX,4,1.144151851
Planning,2042,Industrial,ind,MEX,5,1.144151851
Planning,2042,Industrial,ind,MEX,6,1.144151851
Planning,2042,Industrial,ind,MEX,7,1.144151851
Planning,2042,Industrial,ind,MEX,8,1.144151851
Planning,2042,Industrial,ind,MEX,9,1.144151851
Low,2042,Industrial,ind,MEX,1,1.069740147
Low,2042,Industrial,ind,MEX,2,1.069740147
Low,2042,Industrial,ind,MEX,3,1.069740147
Low,2042,Industrial,ind,MEX,4,1.069740147
