source,year,sector_abbr,country_abbr,control_reg_id,escalation_factor
Low,2039,res,COL,25,1.12
Low,2039,res,COL,26,1.12
Low,2039,res,COL,27,1.12
Low,2039,res,COL,28,1.12
Low,2039,res,COL,29,1.12
Low,2039,res,COL,30,1.12
Low,2039,res,COL,31,1.12
Low,2039,res,COL,32,1.12
Low,2039,res,COL,33,1.12
Low,2039,res,COL,34,1.12
Low,2039,res,COL,35,1.12
Low,2039,res,COL,36,1.12
Low,2039,res,COL,37,1.12
Low,2039,res,COL,38,1.12
Low,2039,res,COL,39,1.12
Low,2039,res,COL,40,1.12
Low,2039,res,COL,41,1.12
Low,2039,res,COL,42,1.12
Low,2039,com,COL,1,1.12
Low,2039,com,COL,2,1.12
Low,2039,com,COL,3,1.12
Low,2039,com,COL,4,1.12
Low,2039,com,COL,5,1.12
Low,2039,com,COL,6,1.12
Low,2039,com,COL,7,1.12
Low,2039,com,COL,8,1.12
Low,2039,com,COL,9,1.12
Low,2039,com,COL,10,1.12
Low,2039,com,COL,11,1.12
Low,2039,com,COL,12,1.12
Low,2039,com,COL,13,1.12
Low,2039,com,COL,14,1.12
Low,2039,com,COL,15,1.12
Low,2039,com,COL,16,1.12
Low,2039,com,COL,17,1.12
Low,2039,com,COL,18,1.12
Low,2039,com,COL,19,1.12
Low,2039,com,COL,20,1.12
Low,2039,com,COL,21,1.12
Low,2039,com,COL,22,1.12
Low,2039,com,COL,23,1.12
Low,2039,com,COL,24,1.12
Low,2039,com,COL,25,1.12
Low,2039,com,COL,26,1.12
Low,2039,com,COL,27,1.12
Low,2039,com,COL,28,1.12
Low,2039,com,COL,29,1.12
Low,2039,com,COL,30,1.12
Low,2039,com,COL,31,1.12
Low,2039,com,COL,32,1.12
Low,2039,com,COL,33,1.12
Low,2039,com,COL,34,1.12
Low,2039,com,COL,35,1.12
Low,2039,com,COL,36,1.12
Low,2039,com,COL,37,1.12
Low,2039,com,COL,38,1.12
Low,2039,com,COL,39,1.12
Low,2039,com,COL,40,1.12
Low,2039,com,COL,41,1.12
Low,2039,com,COL,42,1.12
Low,2039,ind,COL,1,1.12
Low,2039,ind,COL,2,1.12
Low,2039,ind,COL,3,1.12
Low,2039,ind,COL,4,1.12
Low,2039,ind,COL,5,1.12
Low,2039,ind,COL,6,1.12
Low,2039,ind,COL,7,1.12
Low,2039,ind,COL,8,1.12
Low,2039,ind,COL,9,1.12
Low,2039,ind,COL,10,1.12
Low,2039,ind,COL,11,1.12
Low,2039,ind,COL,12,1.12
Low,2039,ind,COL,13,1.12
Low,2039,ind,COL,14,1.12
Low,2039,ind,COL,15,1.12
Low,2039,ind,COL,16,1.12
Low,2039,ind,COL,17,1.12
Low,2039,ind,COL,18,1.12
Low,2039,ind,COL,19,1.12
Low,2039,ind,COL,20,1.12
Low,2039,ind,COL,21,1.12
Low,2039,ind,COL,22,1.12
Low,2039,ind,COL,23,1.12
Low,2039,ind,COL,24,1.12
Low,2039,ind,COL,25,1.12
Low,2039,ind,COL,26,1.12
Low,2039,ind,COL,27,1.12
Low,2039,ind,COL,28,1.12
Low,2039,ind,COL,29,1.12
Low,2039,ind,COL,30,1.12
Low,2039,ind,COL,31,1.12
Low,2039,ind,COL,32,1.12
Low,2039,ind,COL,33,1.12
Low,2039,ind,COL,34,1.12
Low,2039,ind,COL,35,1.12
Low,2039,ind,COL,36,1.12
Low,2039,ind,COL,37,1.12
Low,2039,ind,COL,38,1.12
Low,2039,ind,COL,39,1.12
Low,2039,ind,COL,40,1.12
Low,2039,ind,COL,41,1.12
Low,2039,ind,COL,42,1.12
Low,2040,res,COL,1,1.125
Low,2040,res,COL,2,1.125
Low,2040,res,COL,3,1.125
Low,2040,res,COL,4,1.125
Low,2040,res,COL,5,1.125
Low,2040,res,COL,6,1.125
Low,2040,res,COL,7,1.125
Low,2040,res,COL,8,1.125
Low,2040,res,COL,9,1.125
Low,2040,res,COL,10,1.125
Low,2040,res,COL,11,1.125
Low,2040,res,COL,12,1.125
Low,2040,res,COL,13,1.125
Low,2040,res,COL,14,1.125
Low,2040,res,COL,15,1.125
Low,2040,res,COL,16,1.125
Low,2040,res,COL,17,1.125
Low,2040,res,COL,18,1.125
Low,2040,res,COL,19,1.125
Low,2040,res,COL,20,1.125
Low,2040,res,COL,21,1.125
Low,2040,res,COL,22,1.125
Low,2040,res,COL,23,1.125
Low,2040,res,COL,24,1.125
Low,2040,res,COL,25,1.125
Low,2040,res,COL,26,1.125
Low,2040,res,COL,27,1.125
Low,2040,res,COL,28,1.125
Low,2040,res,COL,29,1.125
Low,2040,res,COL,30,1.125
Low,2040,res,COL,31,1.125
Low,2040,res,COL,32,1.125
Low,2040,res,COL,33,1.125
Low,2040,res,COL,34,1.125
Low,2040,res,COL,35,1.125
Low,2040,res,COL,36,1.125
Low,2040,res,COL,37,1.125
Low,2040,res,COL,38,1.125
Low,2040,res,COL,39,1.125
Low,2040,res,COL,40,1.125
Low,2040,res,COL,41,1.125
Low,2040,res,COL,42,1.125
Low,2040,com,COL,1,1.125
Low,2040,com,COL,2,1.125
Low,2040,com,COL,3,1.125
Low,2040,com,COL,4,1.125
Low,2040,com,COL,5,1.125
Low,2040,com,COL,6,1.125
Low,2040,com,COL,7,1.125
Low,2040,com,COL,8,1.125
Low,2040,com,COL,9,1.125
Low,2040,com,COL,10,1.125
Low,2040,com,COL,11,1.125
Low,2040,com,COL,12,1.125
Low,2040,com,COL,13,1.125
Low,2040,com,COL,14,1.125
Low,2040,com,COL,15,1.125
Low,2040,com,COL,16,1.125
Low,2040,com,COL,17,1.125
Low,2040,com,COL,18,1.125
Low,2040,com,COL,19,1.125
Low,2040,com,COL,20,1.125
Low,2040,com,COL,21,1.125
Low,2040,com,COL,22,1.125
Low,2040,com,COL,23,1.125
Low,2040,com,COL,24,1.125
Low,2040,com,COL,25,1.125
Low,2040,com,COL,26,1.125
Low,2040,com,COL,27,1.125
Low,2040,com,COL,28,1.125
Low,2040,com,COL,29,1.125
Low,2040,com,COL,30,1.125
Low,2040,com,COL,31,1.125
Low,2040,com,COL,32,1.125
Low,2040,com,COL,33,1.125
Low,2040,com,COL,34,1.125
Low,2040,com,COL,35,1.125
Low,2040,com,COL,36,1.125
Low,2040,com,COL,37,1.125
Low,2040,com,COL,38,1.125
Low,2040,com,COL,39,1.125
Low,2040,com,COL,40,1.125
Low,2040,com,COL,41,1.125
Low,2040,com,COL,42,1.125
Low,2040,ind,COL,1,1.125
Low,2040,ind,COL,2,1.125
Low,2040,ind,COL,3,1.125
Low,2040,ind,COL,4,1.125
Low,2040,ind,COL,5,1.125
Low,2040,ind,COL,6,1.125
Low,2040,ind,COL,7,1.125
Low,2040,ind,COL,8,1.125
Low,2040,ind,COL,9,1.125
Low,2040,ind,COL,10,1.125
Low,2040,ind,COL,11,1.125
Low,2040,ind,COL,12,1.125
Low,2040,ind,COL,13,1.125
Low,2040,ind,COL,14,1.125
Low,2040,ind,COL,15,1.125
Low,2040,ind,COL,16,1.125
Low,2040,ind,COL,17,1.125
Low,2040,ind,COL,18,1.125
Low,2040,ind,COL,19,1.125
Low,2040,ind,COL,20,1.125
Low,2040,ind,COL,21,1.125
Low,2040,ind,COL,22,1.125
Low,2040,ind,COL,23,1.125
Low,2040,ind,COL,24,1.125
Low,2040,ind,COL,25,1.125
Low,2040,ind,COL,26,1.125
Low,2040,ind,COL,27,1.125
Low,2040,ind,COL,28,1.125
Low,2040,ind,COL,29,1.125
Low,2040,ind,COL,30,1.125
Low,2040,ind,COL,31,1.125
Low,2040,ind,COL,32,1.125
Low,2040,ind,COL,33,1.125
Low,2040,ind,COL,34,1.125
Low,2040,ind,COL,35,1.125
Low,2040,ind,COL,36,1.125
Low,2040,ind,COL,37,1.125
Low,2040,ind,COL,38,1.125
Low,2040,ind,COL,39,1.125
Low,2040,ind,COL,40,1.125
Low,2040,ind,COL,41,1.125
Low,2040,ind,COL,42,1.125
Low,2041,res,COL,1,1.13
Low,2041,res,COL,2,1.13
Low,2041,res,COL,3,1.13
Low,2041,res,COL,4,1.13
Low,2041,res,COL,5,1.13
Low,2041,res,COL,6,1.13
Low,2041,res,COL,7,1.13
Low,2041,res,COL,8,1.13
Low,2041,res,COL,9,1.13
Low,2041,res,COL,10,1.13
Low,2041,res,COL,11,1.13
Low,2041,res,COL,12,1.13
Low,2041,res,COL,13,1.13
Low,2041,res,COL,14,1.13
Low,2041,res,COL,15,1.13
Low,2041,res,COL,16,1.13
Low,2041,res,COL,17,1.13
Low,2041,res,COL,18,1.13
Low,2041,res,COL,19,1.13
Low,2041,res,COL,20,1.13
Low,2041,res,COL,21,1.13
Low,2041,res,COL,22,1.13
Low,2041,res,COL,23,1.13
Low,2041,res,COL,24,1.13
Low,2041,res,COL,25,1.13
Low,2041,res,COL,26,1.13
Low,2041,res,COL,27,1.13
Low,2041,res,COL,28,1.13
Low,2041,res,COL,29,1.13
Low,2041,res,COL,30,1.13
Low,2041,res,COL,31,1.13
Low,2041,res,COL,32,1.13
Low,2041,res,COL,33,1.13
Low,2041,res,COL,34,1.13
Low,2041,res,COL,35,1.13
Low,2041,res,COL,36,1.13
Low,2041,res,COL,37,1.13
Low,2041,res,COL,38,1.13
Low,2041,res,COL,39,1.13
Low,2041,res,COL,40,1.13
Low,2041,res,COL,41,1.13
Low,2041,res,COL,42,1.13
Low,2041,com,COL,1,1.13
Low,2041,com,COL,2,1.13
Low,2041,com,COL,3,1.13
Low,2041,com,COL,4,1.13
Low,2041,com,COL,5,1.13
Low,2041,com,COL,6,1.13
Low,2041,com,COL,7,1.13
Low,2041,com,COL,8,1.13
Low,2041,com,COL,9,1.13
Low,2041,com,COL,10,1.13
Low,2041,com,COL,11,1.13
Low,2041,com,COL,12,1.13
Low,2041,com,COL,13,1.13
Low,2041,com,COL,14,1.13
Low,2041,com,COL,15,1.13
Low,2041,com,COL,16,1.13
Low,2041,com,COL,17,1.13
Low,2041,com,COL,18,1.13
Low,2041,com,COL,19,1.13
Low,2041,com,COL,20,1.13
Low,2041,com,COL,21,1.13
Low,2041,com,COL,22,1.13
Low,2041,com,COL,23,1.13
Low,2041,com,COL,24,1.13
Low,2041,com,COL,25,1.13
Low,2041,com,COL,26,1.13
Low,2041,com,COL,27,1.13
Low,2041,com,COL,28,1.13
Low,2041,com,COL,29,1.13
Low,2041,com,COL,30,1.13
Low,2041,com,COL,31,1.13
Low,2041,com,COL,32,1.13
Low,2041,com,COL,33,1.13
Low,2041,com,COL,34,1.13
Low,2041,com,COL,35,1.13
Low,2041,com,COL,36,1.13
Low,2041,com,COL,37,1.13
Low,2041,com,COL,38,1.13
Low,2041,com,COL,39,1.13
Low,2041,com,COL,40,1.13
Low,2041,com,COL,41,1.13
Low,2041,com,COL,42,1.13
Low,2041,ind,COL,1,1.13
Low,2041,ind,COL,2,1.13
Low,2041,ind,COL,3,1.13
Low,2041,ind,COL,4,1.13
Low,2041,ind,COL,5,1.13
Low,2041,ind,COL,6,1.13
Low,2041,ind,COL,7,1.13
Low,2041,ind,COL,8,1.13
Low,2041,ind,COL,9,1.13
Low,2041,ind,COL,10,1.13
Low,2041,ind,COL,11,1.13
Low,2041,ind,COL,12,1.13
Low,2041,ind,COL,13,1.13
Low,2041,ind,COL,14,1.13
Low,2041,ind,COL,15,1.13
Low,2041,ind,COL,16,1.13
Low,2041,ind,COL,17,1.13
Low,2041,ind,COL,18,1.13
Low,2041,ind,COL,19,1.13
Low,2041,ind,COL,20,1.13
Low,2041,ind,COL,21,1.13
Low,2041,ind,COL,22,1.13
Low,2041,ind,COL,23,1.13
Low,2041,ind,COL,24,1.13
Low,2041,ind,COL,25,1.13
Low,2041,ind,COL,26,1.13
Low,2041,ind,COL,27,1.13
Low,2041,ind,COL,28,1.13
Low,2041,ind,COL,29,1.13
Low,2041,ind,COL,30,1.13
Low,2041,ind,COL,31,1.13
Low,2041,ind,COL,32,1.13
Low,2041,ind,COL,33,1.13
Low,2041,ind,COL,34,1.13
Low,2041,ind,COL,35,1.13
Low,2041,ind,COL,36,1.13
Low,2041,ind,COL,37,1.13
Low,2041,ind,COL,38,1.13
Low,2041,ind,COL,39,1.13
Low,2041,ind,COL,40,1.13
Low,2041,ind,COL,41,1.13
Low,2041,ind,COL,42,1.13
Low,2042,res,COL,1,1.135
Low,2042,res,COL,2,1.135
Low,2042,res,COL,3,1.135
Low,2042,res,COL,4,1.135
Low,2042,res,COL,5,1.135
Low,2042,res,COL,6,1.135
Low,2042,res,COL,7,1.135
Low,2042,res,COL,8,1.135
Low,2042,res,COL,9,1.135
Low,2042,res,COL,10,1.135
Low,2042,res,COL,11,1.135
Low,2042,res,COL,12,1.135
Low,2042,res,COL,13,1.135
Low,2042,res,COL,14,1.135
Low,2042,res,COL,15,1.135
Low,2042,res,COL,16,1.135
Low,2042,res,COL,17,1.135
Low,2042,res,COL,18,1.135
Low,2042,res,COL,19,1.135
Low,2042,res,COL,20,1.135
Low,2042,res,COL,21,1.135
Low,2042,res,COL,22,1.135
Low,2042,res,COL,23,1.135
Low,2042,res,COL,24,1.135
Low,2042,res,COL,25,1.135
Low,2042,res,COL,26,1.135
Low,2042,res,COL,27,1.135
Low,2042,res,COL,28,1.135
Low,2042,res,COL,29,1.135
Low,2042,res,COL,30,1.135
Low,2042,res,COL,31,1.135
Low,2042,res,COL,32,1.135
Low,2042,res,COL,33,1.135
Low,2042,res,COL,34,1.135
Low,2042,res,COL,35,1.135
Low,2042,res,COL,36,1.135
Low,2042,res,COL,37,1.135
Low,2042,res,COL,38,1.135
Low,2042,res,COL,39,1.135
Low,2042,res,COL,40,1.135
Low,2042,res,COL,41,1.135
Low,2042,res,COL,42,1.135
Low,2042,com,COL,1,1.135
Low,2042,com,COL,2,1.135
Low,2042,com,COL,3,1.135
Low,2042,com,COL,4,1.135
Low,2042,com,COL,5,1.135
Low,2042,com,COL,6,1.135
Low,2042,com,COL,7,1.135
Low,2042,com,COL,8,1.135
Low,2042,com,COL,9,1.135
Low,2042,com,COL,10,1.135
Low,2042,com,COL,11,1.135
Low,2042,com,COL,12,1.135
Low,2042,com,COL,13,1.135
Low,2042,com,COL,14,1.135
Low,2042,com,COL,15,1.135
Low,2042,com,COL,16,1.135
Low,2042,com,COL,17,1.135
Low,2042,com,COL,18,1.135
Low,2042,com,COL,19,1.135
Low,2042,com,COL,20,1.135
Low,2042,com,COL,21,1.135
Low,2042,com,COL,22,1.135
Low,2042,com,COL,23,1.135
Low,2042,com,COL,24,1.135
Low,2042,com,COL,25,1.135
Low,2042,com,COL,26,1.135
Low,2042,com,COL,27,1.135
Low,2042,com,COL,28,1.135
Low,2042,com,COL,29,1.135
Low,2042,com,COL,30,1.135
Low,2042,com,COL,31,1.135
Low,2042,com,COL,32,1.135
Low,2042,com,COL,33,1.135
Low,2042,com,COL,34,1.135
Low,2042,com,COL,35,1.135
Low,2042,com,COL,36,1.135
Low,2042,com,COL,37,1.135
Low,2042,com,COL,38,1.135
Low,2042,com,COL,39,1.135
Low,2042,com,COL,40,1.135
Low,2042,com,COL,41,1.135
Low,2042,com,COL,42,1.135
Low,2042,ind,COL,1,1.135
Low,2042,ind,COL,2,1.135
Low,2042,ind,COL,3,1.135
Low,2042,ind,COL,4,1.135
Low,2042,ind,COL,5,1.135
Low,2042,ind,COL,6,1.135
Low,2042,ind,COL,7,1.135
Low,2042,ind,COL,8,1.135
Low,2042,ind,COL,9,1.135
Low,2042,ind,COL,10,1.135
Low,2042,ind,COL,11,1.135
Low,2042,ind,COL,12,1.135
Low,2042,ind,COL,13,1.135
Low,2042,ind,COL,14,1.135
Low,2042,ind,COL,15,1.135
Low,2042,ind,COL,16,1.135
Low,2042,ind,COL,17,1.135
Low,2042,ind,COL,18,1.135
Low,2042,ind,COL,19,1.135
Low,2042,ind,COL,20,1.135
Low,2042,ind,COL,21,1.135
Low,2042,ind,COL,22,1.135
Low,2042,ind,COL,23,1.135
Low,2042,ind,COL,24,1.135
Low,2042,ind,COL,25,1.135
Low,2042,ind,COL,26,1.135
Low,2042,ind,COL,27,1.135
Low,2042,ind,COL,28,1.135
Low,2042,ind,COL,29,1.135
Low,2042,ind,COL,30,1.135
Low,2042,ind,COL,31,1.135
Low,2042,ind,COL,32,1.135
Low,2042,ind,COL,33,1.135
Low,2042,ind,COL,34,1.135
Low,2042,ind,COL,35,1.135
Low,2042,ind,COL,36,1.135
Low,2042,ind,COL,37,1.135
Low,2042,ind,COL,38,1.135
Low,2042,ind,COL,39,1.135
Low,2042,ind,COL,40,1.135
Low,2042,ind,COL,41,1.135
Low,2042,ind,COL,42,1.135
Low,2043,res,COL,1,1.1400000000000001
Low,2043,res,COL,2,1.1400000000000001
Low,2043,res,COL,3,1.1400000000000001
Low,2043,res,COL,4,1.1400000000000001
Low,2043,res,COL,5,1.1400000000000001
Low,2043,res,COL,6,1.1400000000000001
Low,2043,res,COL,7,1.1400000000000001
Low,2043,res,COL,8,1.1400000000000001
Low,2043,res,COL,9,1.1400000000000001
Low,2043,res,COL,10,1.1400000000000001
Low,2043,res,COL,11,1.1400000000000001
Low,2043,res,COL,12,1.1400000000000001
Low,2043,res,COL,13,1.1400000000000001
Low,2043,res,COL,14,1.1400000000000001
Low,2043,res,COL,15,1.1400000000000001
Low,2043,res,COL,16,1.1400000000000001
Low,2043,res,COL,17,1.1400000000000001
Low,2043,res,COL,18,1.1400000000000001
Low,2043,res,COL,19,1.1400000000000001
Low,2043,res,COL,20,1.1400000000000001
Low,2043,res,COL,21,1.1400000000000001
Low,2043,res,COL,22,1.1400000000000001
Low,2043,res,COL,23,1.1400000000000001
Low,2043,res,COL,24,1.1400000000000001
Low,2043,res,COL,25,1.1400000000000001
Low,2043,res,COL,26,1.1400000000000001
Low,2043,res,COL,27,1.1400000000000001
Low,2043,res,COL,28,1.1400000000000001
Low,2043,res,COL,29,1.1400000000000001
Low,2043,res,COL,30,1.1400000000000001
Low,2043,res,COL,31,1.1400000000000001
Low,2043,res,COL,32,1.1400000000000001
Low,2043,res,COL,33,1.1400000000000001
Low,2043,res,COL,34,1.1400000000000001
Low,2043,res,COL,35,1.1400000000000001
Low,2043,res,COL,36,1.1400000000000001
Low,2043,res,COL,37,1.1400000000000001
Low,2043,res,COL,38,1.1400000000000001
Low,2043,res,COL,39,1.1400000000000001
Low,2043,res,COL,40,1.1400000000000001
Low,2043,res,COL,41,1.1400000000000001
Low,2043,res,COL,42,1.1400000000000001
Low,2043,com,COL,1,1.1400000000000001
Low,2043,com,COL,2,1.1400000000000001
Low,2043,com,COL,3,1.1400000000000001
Low,2043,com,COL,4,1.1400000000000001
Low,2043,com,COL,5,1.1400000000000001
Low,2043,com,COL,6,1.1400000000000001
Low,2043,com,COL,7,1.1400000000000001
Low,2043,com,COL,8,1.1400000000000001
Low,2043,com,COL,9,1.1400000000000001
Low,2043,com,COL,10,1.1400000000000001
Low,2043,com,COL,11,1.1400000000000001
Low,2043,com,COL,12,1.1400000000000001
Low,2043,com,COL,13,1.1400000000000001
Low,2043,com,COL,14,1.1400000000000001
Low,2043,com,COL,15,1.1400000000000001
Low,2043,com,COL,16,1.1400000000000001
Low,2043,com,COL,17,1.1400000000000001
Low,2043,com,COL,18,1.1400000000000001
Low,2043,com,COL,19,1.1400000000000001
Low,2043,com,COL,20,1.1400000000000001
Low,2043,com,COL,21,1.1400000000000001
Low,2043,com,COL,22,1.1400000000000001
Low,2043,com,COL,23,1.1400000000000001
Low,2043,com,COL,24,1.1400000000000001
Low,2043,com,COL,25,1.1400000000000001
Low,2043,com,COL,26,1.1400000000000001
Low,2043,com,COL,27,1.1400000000000001
Low,2043,com,COL,28,1.1400000000000001
Low,2043,com,COL,29,1.1400000000000001
Low,2043,com,COL,30,1.1400000000000001
Low,2043,com,COL,31,1.1400000000000001
Low,2043,com,COL,32,1.1400000000000001
Low,2043,com,COL,33,1.1400000000000001
Low,2043,com,COL,34,1.1400000000000001
Low,2043,com,COL,35,1.1400000000000001
Low,2043,com,COL,36,1.1400000000000001
Low,2043,com,COL,37,1.1400000000000001
Low,2043,com,COL,38,1.1400000000000001
Low,2043,com,COL,39,1.1400000000000001
Low,2043,com,COL,40,1.1400000000000001
Low,2043,com,COL,41,1.1400000000000001
Low,2043,com,COL,42,1.1400000000000001
Low,2043,ind,COL,1,1.1400000000000001
Low,2043,ind,COL,2,1.1400000000000001
Low,2043,ind,COL,3,1.1400000000000001
Low,2043,ind,COL,4,1.1400000000000001
Low,2043,ind,COL,5,1.1400000000000001
Low,2043,ind,COL,6,1.1400000000000001
Low,2043,ind,COL,7,1.1400000000000001
Low,2043,ind,COL,8,1.1400000000000001
Low,2043,ind,COL,9,1.1400000000000001
Low,2043,ind,COL,10,1.1400000000000001
Low,2043,ind,COL,11,1.1400000000000001
Low,2043,ind,COL,12,1.1400000000000001
Low,2043,ind,COL,13,1.1400000000000001
Low,2043,ind,COL,14,1.1400000000000001
Low,2043,ind,COL,15,1.1400000000000001
Low,2043,ind,COL,16,1.1400000000000001
Low,2043,ind,COL,17,1.1400000000000001
Low,2043,ind,COL,18,1.1400000000000001
Low,2043,ind,COL,19,1.1400000000000001
Low,2043,ind,COL,20,1.1400000000000001
Low,2043,ind,COL,21,1.1400000000000001
Low,2043,ind,COL,22,1.1400000000000001
Low,2043,ind,COL,23,1.1400000000000001
Low,2043,ind,COL,24,1.1400000000000001
Low,2043,ind,COL,25,1.1400000000000001
Low,2043,ind,COL,26,1.1400000000000001
Low,2043,ind,COL,27,1.1400000000000001
Low,2043,ind,COL,28,1.1400000000000001
Low,2043,ind,COL,29,1.1400000000000001
Low,2043,ind,COL,30,1.1400000000000001
Low,2043,ind,COL,31,1.1400000000000001
Low,2043,ind,COL,32,1.1400000000000001
Low,2043,ind,COL,33,1.1400000000000001
Low,2043,ind,COL,34,1.1400000000000001
Low,2043,ind,COL,35,1.1400000000000001
Low,2043,ind,COL,36,1.1400000000000001
Low,2043,ind,COL,37,1.1400000000000001
Low,2043,ind,COL,38,1.1400000000000001
Low,2043,ind,COL,39,1.1400000000000001
Low,2043,ind,COL,40,1.1400000000000001
Low,2043,ind,COL,41,1.1400000000000001
Low,2043,ind,COL,42,1.1400000000000001
Low,2044,res,COL,1,1.145
Low,2044,res,COL,2,1.145
Low,2044,res,COL,3,1.145
Low,2044,res,COL,4,1.145
Low,2044,res,COL,5,1.145
Low,2044,res,COL,6,1.145
Low,2044,res,COL,7,1.145
Low,2044,res,COL,8,1.145
Low,2044,res,COL,9,1.145
Low,2044,res,COL,10,1.145
Low,2044,res,COL,11,1.145
Low,2044,res,COL,12,1.145
Low,2044,res,COL,13,1.145
Low,2044,res,COL,14,1.145
Low,2044,res,COL,15,1.145
Low,2044,res,COL,16,1.145
Low,2044,res,COL,17,1.145
Low,2044,res,COL,18,1.145
Low,2044,res,COL,19,1.145
Low,2044,res,COL,20,1.145
Low,2044,res,COL,21,1.145
Low,2044,res,COL,22,1.145
Low,2044,res,COL,23,1.145
Low,2044,res,COL,24,1.145
Low,2044,res,COL,25,1.145
Low,2044,res,COL,26,1.145
Low,2044,res,COL,27,1.145
Low,2044,res,COL,28,1.145
Low,2044,res,COL,29,1.145
Low,2044,res,COL,30,1.145
Low,2044,res,COL,31,1.145
Low,2044,res,COL,32,1.145
Low,2044,res,COL,33,1.145
Low,2044,res,COL,34,1.145
Low,2044,res,COL,35,1.145
Low,2044,res,COL,36,1.145
Low,2044,res,COL,37,1.145
Low,2044,res,COL,38,1.145
Low,2044,res,COL,39,1.145
Low,2044,res,COL,40,1.145
Low,2044,res,COL,41,1.145
Low,2044,res,COL,42,1.145
Low,2044,com,COL,1,1.145
Low,2044,com,COL,2,1.145
Low,2044,com,COL,3,1.145
Low,2044,com,COL,4,1.145
Low,2044,com,COL,5,1.145
Low,2044,com,COL,6,1.145
Low,2044,com,COL,7,1.145
Low,2044,com,COL,8,1.145
Low,2044,com,COL,9,1.145
Low,2044,com,COL,10,1.145
Low,2044,com,COL,11,1.145
Low,2044,com,COL,12,1.145
Low,2044,com,COL,13,1.145
Low,2044,com,COL,14,1.145
Low,2044,com,COL,15,1.145
Low,2044,com,COL,16,1.145
Low,2044,com,COL,17,1.145
Low,2044,com,COL,18,1.145
Low,2044,com,COL,19,1.145
Low,2044,com,COL,20,1.145
Low,2044,com,COL,21,1.145
Low,2044,com,COL,22,1.145
Low,2044,com,COL,23,1.145
Low,2044,com,COL,24,1.145
Low,2044,com,COL,25,1.145
Low,2044,com,COL,26,1.145
Low,2044,com,COL,27,1.145
Low,2044,com,COL,28,1.145
Low,2044,com,COL,29,1.145
Low,2044,com,COL,30,1.145
Low,2044,com,COL,31,1.145
Low,2044,com,COL,32,1.145
Low,2044,com,COL,33,1.145
Low,2044,com,COL,34,1.145
Low,2044,com,COL,35,1.145
Low,2044,com,COL,36,1.145
Low,2044,com,COL,37,1.145
Low,2044,com,COL,38,1.145
Low,2044,com,COL,39,1.145
Low,2044,com,COL,40,1.145
Low,2044,com,COL,41,1.145
Low,2044,com,COL,42,1.145
Low,2044,ind,COL,1,1.145
Low,2044,ind,COL,2,1.145
Low,2044,ind,COL,3,1.145
Low,2044,ind,COL,4,1.145
Low,2044,ind,COL,5,1.145
Low,2044,ind,COL,6,1.145
Low,2044,ind,COL,7,1.145
Low,2044,ind,COL,8,1.145
Low,2044,ind,COL,9,1.145
Low,2044,ind,COL,10,1.145
Low,2044,ind,COL,11,1.145
Low,2044,ind,COL,12,1.145
Low,2044,ind,COL,13,1.145
Low,2044,ind,COL,14,1.145
Low,2044,ind,COL,15,1.145
Low,2044,ind,COL,16,1.145
Low,2044,ind,COL,17,1.145
Low,2044,ind,COL,18,1.145
Low,2044,ind,COL,19,1.145
Low,2044,ind,COL,20,1.145
Low,2044,ind,COL,21,1.145
Low,2044,ind,COL,22,1.145
Low,2044,ind,COL,23,1.145
Low,2044,ind,COL,24,1.145
Low,2044,ind,COL,25,1.145
Low,2044,ind,COL,26,1.145
Low,2044,ind,COL,27,1.145
Low,2044,ind,COL,28,1.145
Low,2044,ind,COL,29,1.145
Low,2044,ind,COL,30,1.145
Low,2044,ind,COL,31,1.145
Low,2044,ind,COL,32,1.145
Low,2044,ind,COL,33,1.145
Low,2044,ind,COL,34,1.145
Low,2044,ind,COL,35,1.145
Low,2044,ind,COL,36,1.145
Low,2044,ind,COL,37,1.145
Low,2044,ind,COL,38,1.145
Low,2044,ind,COL,39,1.145
Low,2044,ind,COL,40,1.145
Low,2044,ind,COL,41,1.145
Low,2044,ind,COL,42,1.145
Low,2045,res,COL,1,1.15
Low,2045,res,COL,2,1.15
Low,2045,res,COL,3,1.15
Low,2045,res,COL,4,1.15
Low,2045,res,COL,5,1.15
Low,2045,res,COL,6,1.15
Low,2045,res,COL,7,1.15
Low,2045,res,COL,8,1.15
Low,2045,res,COL,9,1.15
Low,2045,res,COL,10,1.15
Low,2045,res,COL,11,1.15
Low,2045,res,COL,12,1.15
Low,2045,res,COL,13,1.15
Low,2045,res,COL,14,1.15
Low,2045,res,COL,15,1.15
Low,2045,res,COL,16,1.15
Low,2045,res,COL,17,1.15
Low,2045,res,COL,18,1.15
Low,2045,res,COL,19,1.15
Low,2045,res,COL,20,1.15
Low,2045,res,COL,21,1.15
Low,2045,res,COL,22,1.15
Low,2045,res,COL,23,1.15
Low,2045,res,COL,24,1.15
Low,2045,res,COL,25,1.15
Low,2045,res,COL,26,1.15
Low,2045,res,COL,27,1.15
Low,2045,res,COL,28,1.15
Low,2045,res,COL,29,1.15
Low,2045,res,COL,30,1.15
Low,2045,res,COL,31,1.15
Low,2045,res,COL,32,1.15
Low,2045,res,COL,33,1.15
Low,2045,res,COL,34,1.15
Low,2045,res,COL,35,1.15
Low,2045,res,COL,36,1.15
Low,2045,res,COL,37,1.15
