source,year,sector_abbr,state_id,escalation_factor
Planning,2023,ind,2,1.2
Planning,2023,ind,3,1.2
Planning,2023,ind,4,1.2
Planning,2023,ind,5,1.2
Planning,2023,ind,6,1.2
Planning,2023,ind,7,1.2
Planning,2023,ind,8,1.2
Planning,2023,ind,9,1.2
Planning,2023,ind,10,1.2
Planning,2023,ind,11,1.2
Planning,2023,ind,12,1.2
Planning,2023,ind,13,1.2
Planning,2023,ind,14,1.2
Planning,2023,ind,15,1.2
Planning,2023,ind,16,1.2
Planning,2023,ind,17,1.2
Planning,2023,ind,18,1.2
Planning,2023,ind,19,1.2
Planning,2023,ind,20,1.2
Planning,2023,ind,21,1.2
Planning,2023,ind,22,1.2
Planning,2023,ind,23,1.2
Planning,2023,ind,24,1.2
Planning,2023,ind,25,1.2
Planning,2023,ind,26,1.2
Planning,2023,ind,27,1.2
Planning,2023,ind,28,1.2
Planning,2023,ind,29,1.2
Planning,2023,ind,30,1.2
Planning,2023,ind,31,1.2
Planning,2023,ind,32,1.2
Planning,2023,ind,33,1.2
Planning,2023,ind,34,1.2
Planning,2023,ind,35,1.2
Planning,2024,res,1,1.225
Planning,2024,res,2,1.225
Planning,2024,res,3,1.225
Planning,2024,res,4,1.225
Planning,2024,res,5,1.225
Planning,2024,res,6,1.225
Planning,2024,res,7,1.225
Planning,2024,res,8,1.225
Planning,2024,res,9,1.225
Planning,2024,res,10,1.225
Planning,2024,res,11,1.225
Planning,2024,res,12,1.225
Planning,2024,res,13,1.225
Planning,2024,res,14,1.225
Planning,2024,res,15,1.225
Planning,2024,res,16,1.225
Planning,2024,res,17,1.225
Planning,2024,res,18,1.225
Planning,2024,res,19,1.225
Planning,2024,res,20,1.225
Planning,2024,res,21,1.225
Planning,2024,res,22,1.225
Planning,2024,res,23,1.225
Planning,2024,res,24,1.225
Planning,2024,res,25,1.225
Planning,2024,res,26,1.225
Planning,2024,res,27,1.225
Planning,2024,res,28,1.225
Planning,2024,res,29,1.225
Planning,2024,res,30,1.225
Planning,2024,res,31,1.225
Planning,2024,res,32,1.225
Planning,2024,res,33,1.225
Planning,2024,res,34,1.225
Planning,2024,res,35,1.225
Planning,2024,com,1,1.225
Planning,2024,com,2,1.225
Planning,2024,com,3,1.225
Planning,2024,com,4,1.225
Planning,2024,com,5,1.225
Planning,2024,com,6,1.225
Planning,2024,com,7,1.225
Planning,2024,com,8,1.225
Planning,2024,com,9,1.225
Planning,2024,com,10,1.225
Planning,2024,com,11,1.225
Planning,2024,com,12,1.225
Planning,2024,com,13,1.225
Planning,2024,com,14,1.225
Planning,2024,com,15,1.225
Planning,2024,com,16,1.225
Planning,2024,com,17,1.225
Planning,2024,com,18,1.225
Planning,2024,com,19,1.225
Planning,2024,com,20,1.225
Planning,2024,com,21,1.225
Planning,2024,com,22,1.225
Planning,2024,com,23,1.225
Planning,2024,com,24,1.225
Planning,2024,com,25,1.225
Planning,2024,com,26,1.225
Planning,2024,com,27,1.225
Planning,2024,com,28,1.225
Planning,2024,com,29,1.225
Planning,2024,com,30,1.225
Planning,2024,com,31,1.225
Planning,2024,com,32,1.225
Planning,2024,com,33,1.225
Planning,2024,com,34,1.225
Planning,2024,com,35,1.225
Planning,2024,ind,1,1.225
Planning,2024,ind,2,1.225
Planning,2024,ind,3,1.225
Planning,2024,ind,4,1.225
Planning,2024,ind,5,1.225
Planning,2024,ind,6,1.225
Planning,2024,ind,7,1.225
Planning,2024,ind,8,1.225
Planning,2024,ind,9,1.225
Planning,2024,ind,10,1.225
Planning,2024,ind,11,1.225
Planning,2024,ind,12,1.225
Planning,2024,ind,13,1.225
Planning,2024,ind,14,1.225
Planning,2024,ind,15,1.225
Planning,2024,ind,16,1.225
Planning,2024,ind,17,1.225
Planning,2024,ind,18,1.225
Planning,2024,ind,19,1.225
Planning,2024,ind,20,1.225
Planning,2024,ind,21,1.225
Planning,2024,ind,22,1.225
Planning,2024,ind,23,1.225
Planning,2024,ind,24,1.225
Planning,2024,ind,25,1.225
Planning,2024,ind,26,1.225
Planning,2024,ind,27,1.225
Planning,2024,ind,28,1.225
Planning,2024,ind,29,1.225
Planning,2024,ind,30,1.225
Planning,2024,ind,31,1.225
Planning,2024,ind,32,1.225
Planning,2024,ind,33,1.225
Planning,2024,ind,34,1.225
Planning,2024,ind,35,1.225
Planning,2025,res,1,1.25
Planning,2025,res,2,1.25
Planning,2025,res,3,1.25
Planning,2025,res,4,1.25
Planning,2025,res,5,1.25
Planning,2025,res,6,1.25
Planning,2025,res,7,1.25
Planning,2025,res,8,1.25
Planning,2025,res,9,1.25
Planning,2025,res,10,1.25
Planning,2025,res,11,1.25
Planning,2025,res,12,1.25
Planning,2025,res,13,1.25
Planning,2025,res,14,1.25
Planning,2025,res,15,1.25
Planning,2025,res,16,1.25
Planning,2025,res,17,1.25
Planning,2025,res,18,1.25
Planning,2025,res,19,1.25
Planning,2025,res,20,1.25
Planning,2025,res,21,1.25
Planning,2025,res,22,1.25
Planning,2025,res,23,1.25
Planning,2025,res,24,1.25
Planning,2025,res,25,1.25
Planning,2025,res,26,1.25
Planning,2025,res,27,1.25
Planning,2025,res,28,1.25
Planning,2025,res,29,1.25
Planning,2025,res,30,1.25
Planning,2025,res,31,1.25
Planning,2025,res,32,1.25
Planning,2025,res,33,1.25
Planning,2025,res,34,1.25
Planning,2025,res,35,1.25
Planning,2025,com,1,1.25
Planning,2025,com,2,1.25
Planning,2025,com,3,1.25
Planning,2025,com,4,1.25
Planning,2025,com,5,1.25
Planning,2025,com,6,1.25
Planning,2025,com,7,1.25
Planning,2025,com,8,1.25
Planning,2025,com,9,1.25
Planning,2025,com,10,1.25
Planning,2025,com,11,1.25
Planning,2025,com,12,1.25
Planning,2025,com,13,1.25
Planning,2025,com,14,1.25
Planning,2025,com,15,1.25
Planning,2025,com,16,1.25
Planning,2025,com,17,1.25
Planning,2025,com,18,1.25
Planning,2025,com,19,1.25
Planning,2025,com,20,1.25
Planning,2025,com,21,1.25
Planning,2025,com,22,1.25
Planning,2025,com,23,1.25
Planning,2025,com,24,1.25
Planning,2025,com,25,1.25
Planning,2025,com,26,1.25
Planning,2025,com,27,1.25
Planning,2025,com,28,1.25
Planning,2025,com,29,1.25
Planning,2025,com,30,1.25
Planning,2025,com,31,1.25
Planning,2025,com,32,1.25
Planning,2025,com,33,1.25
Planning,2025,com,34,1.25
Planning,2025,com,35,1.25
Planning,2025,ind,1,1.25
Planning,2025,ind,2,1.25
Planning,2025,ind,3,1.25
Planning,2025,ind,4,1.25
Planning,2025,ind,5,1.25
Planning,2025,ind,6,1.25
Planning,2025,ind,7,1.25
Planning,2025,ind,8,1.25
Planning,2025,ind,9,1.25
Planning,2025,ind,10,1.25
Planning,2025,ind,11,1.25
Planning,2025,ind,12,1.25
Planning,2025,ind,13,1.25
Planning,2025,ind,14,1.25
Planning,2025,ind,15,1.25
Planning,2025,ind,16,1.25
Planning,2025,ind,17,1.25
Planning,2025,ind,18,1.25
Planning,2025,ind,19,1.25
Planning,2025,ind,20,1.25
Planning,2025,ind,21,1.25
Planning,2025,ind,22,1.25
Planning,2025,ind,23,1.25
Planning,2025,ind,24,1.25
Planning,2025,ind,25,1.25
Planning,2025,ind,26,1.25
Planning,2025,ind,27,1.25
Planning,2025,ind,28,1.25
Planning,2025,ind,29,1.25
Planning,2025,ind,30,1.25
Planning,2025,ind,31,1.25
Planning,2025,ind,32,1.25
Planning,2025,ind,33,1.25
Planning,2025,ind,34,1.25
Planning,2025,ind,35,1.25
Planning,2026,res,1,1.275
Planning,2026,res,2,1.275
Planning,2026,res,3,1.275
Planning,2026,res,4,1.275
Planning,2026,res,5,1.275
Planning,2026,res,6,1.275
Planning,2026,res,7,1.275
Planning,2026,res,8,1.275
Planning,2026,res,9,1.275
Planning,2026,res,10,1.275
Planning,2026,res,11,1.275
Planning,2026,res,12,1.275
Planning,2026,res,13,1.275
Planning,2026,res,14,1.275
Planning,2026,res,15,1.275
Planning,2026,res,16,1.275
Planning,2026,res,17,1.275
Planning,2026,res,18,1.275
Planning,2026,res,19,1.275
Planning,2026,res,20,1.275
Planning,2026,res,21,1.275
Planning,2026,res,22,1.275
Planning,2026,res,23,1.275
Planning,2026,res,24,1.275
Planning,2026,res,25,1.275
Planning,2026,res,26,1.275
Planning,2026,res,27,1.275
Planning,2026,res,28,1.275
Planning,2026,res,29,1.275
Planning,2026,res,30,1.275
Planning,2026,res,31,1.275
Planning,2026,res,32,1.275
Planning,2026,res,33,1.275
Planning,2026,res,34,1.275
Planning,2026,res,35,1.275
Planning,2026,com,1,1.275
Planning,2026,com,2,1.275
Planning,2026,com,3,1.275
Planning,2026,com,4,1.275
Planning,2026,com,5,1.275
Planning,2026,com,6,1.275
Planning,2026,com,7,1.275
Planning,2026,com,8,1.275
Planning,2026,com,9,1.275
Planning,2026,com,10,1.275
Planning,2026,com,11,1.275
Planning,2026,com,12,1.275
Planning,2026,com,13,1.275
Planning,2026,com,14,1.275
Planning,2026,com,15,1.275
Planning,2026,com,16,1.275
Planning,2026,com,17,1.275
Planning,2026,com,18,1.275
Planning,2026,com,19,1.275
Planning,2026,com,20,1.275
Planning,2026,com,21,1.275
Planning,2026,com,22,1.275
Planning,2026,com,23,1.275
Planning,2026,com,24,1.275
Planning,2026,com,25,1.275
Planning,2026,com,26,1.275
Planning,2026,com,27,1.275
Planning,2026,com,28,1.275
Planning,2026,com,29,1.275
Planning,2026,com,30,1.275
Planning,2026,com,31,1.275
Planning,2026,com,32,1.275
Planning,2026,com,33,1.275
Planning,2026,com,34,1.275
Planning,2026,com,35,1.275
Planning,2026,ind,1,1.275
Planning,2026,ind,2,1.275
Planning,2026,ind,3,1.275
Planning,2026,ind,4,1.275
Planning,2026,ind,5,1.275
Planning,2026,ind,6,1.275
Planning,2026,ind,7,1.275
Planning,2026,ind,8,1.275
Planning,2026,ind,9,1.275
Planning,2026,ind,10,1.275
Planning,2026,ind,11,1.275
Planning,2026,ind,12,1.275
Planning,2026,ind,13,1.275
Planning,2026,ind,14,1.275
Planning,2026,ind,15,1.275
Planning,2026,ind,16,1.275
Planning,2026,ind,17,1.275
Planning,2026,ind,18,1.275
Planning,2026,ind,19,1.275
Planning,2026,ind,20,1.275
Planning,2026,ind,21,1.275
Planning,2026,ind,22,1.275
Planning,2026,ind,23,1.275
Planning,2026,ind,24,1.275
Planning,2026,ind,25,1.275
Planning,2026,ind,26,1.275
Planning,2026,ind,27,1.275
Planning,2026,ind,28,1.275
Planning,2026,ind,29,1.275
Planning,2026,ind,30,1.275
Planning,2026,ind,31,1.275
Planning,2026,ind,32,1.275
Planning,2026,ind,33,1.275
Planning,2026,ind,34,1.275
Planning,2026,ind,35,1.275
Planning,2027,res,1,1.3
Planning,2027,res,2,1.3
Planning,2027,res,3,1.3
Planning,2027,res,4,1.3
Planning,2027,res,5,1.3
Planning,2027,res,6,1.3
Planning,2027,res,7,1.3
Planning,2027,res,8,1.3
Planning,2027,res,9,1.3
Planning,2027,res,10,1.3
Planning,2027,res,11,1.3
Planning,2027,res,12,1.3
Planning,2027,res,13,1.3
Planning,2027,res,14,1.3
Planning,2027,res,15,1.3
Planning,2027,res,16,1.3
Planning,2027,res,17,1.3
Planning,2027,res,18,1.3
Planning,2027,res,19,1.3
Planning,2027,res,20,1.3
Planning,2027,res,21,1.3
Planning,2027,res,22,1.3
Planning,2027,res,23,1.3
Planning,2027,res,24,1.3
Planning,2027,res,25,1.3
Planning,2027,res,26,1.3
Planning,2027,res,27,1.3
Planning,2027,res,28,1.3
Planning,2027,res,29,1.3
Planning,2027,res,30,1.3
Planning,2027,res,31,1.3
Planning,2027,res,32,1.3
Planning,2027,res,33,1.3
Planning,2027,res,34,1.3
Planning,2027,res,35,1.3
Planning,2027,com,1,1.3
Planning,2027,com,2,1.3
Planning,2027,com,3,1.3
Planning,2027,com,4,1.3
Planning,2027,com,5,1.3
Planning,2027,com,6,1.3
Planning,2027,com,7,1.3
Planning,2027,com,8,1.3
Planning,2027,com,9,1.3
Planning,2027,com,10,1.3
Planning,2027,com,11,1.3
Planning,2027,com,12,1.3
Planning,2027,com,13,1.3
Planning,2027,com,14,1.3
Planning,2027,com,15,1.3
Planning,2027,com,16,1.3
Planning,2027,com,17,1.3
Planning,2027,com,18,1.3
Planning,2027,com,19,1.3
Planning,2027,com,20,1.3
Planning,2027,com,21,1.3
Planning,2027,com,22,1.3
Planning,2027,com,23,1.3
Planning,2027,com,24,1.3
Planning,2027,com,25,1.3
Planning,2027,com,26,1.3
Planning,2027,com,27,1.3
Planning,2027,com,28,1.3
Planning,2027,com,29,1.3
Planning,2027,com,30,1.3
Planning,2027,com,31,1.3
Planning,2027,com,32,1.3
Planning,2027,com,33,1.3
Planning,2027,com,34,1.3
Planning,2027,com,35,1.3
Planning,2027,ind,1,1.3
Planning,2027,ind,2,1.3
Planning,2027,ind,3,1.3
Planning,2027,ind,4,1.3
Planning,2027,ind,5,1.3
Planning,2027,ind,6,1.3
Planning,2027,ind,7,1.3
Planning,2027,ind,8,1.3
Planning,2027,ind,9,1.3
Planning,2027,ind,10,1.3
Planning,2027,ind,11,1.3
Planning,2027,ind,12,1.3
Planning,2027,ind,13,1.3
Planning,2027,ind,14,1.3
Planning,2027,ind,15,1.3
Planning,2027,ind,16,1.3
Planning,2027,ind,17,1.3
Planning,2027,ind,18,1.3
Planning,2027,ind,19,1.3
Planning,2027,ind,20,1.3
Planning,2027,ind,21,1.3
Planning,2027,ind,22,1.3
Planning,2027,ind,23,1.3
Planning,2027,ind,24,1.3
Planning,2027,ind,25,1.3
Planning,2027,ind,26,1.3
Planning,2027,ind,27,1.3
Planning,2027,ind,28,1.3
Planning,2027,ind,29,1.3
Planning,2027,ind,30,1.3
Planning,2027,ind,31,1.3
Planning,2027,ind,32,1.3
Planning,2027,ind,33,1.3
Planning,2027,ind,34,1.3
Planning,2027,ind,35,1.3
Planning,2028,res,1,1.325
Planning,2028,res,2,1.325
Planning,2028,res,3,1.325
Planning,2028,res,4,1.325
Planning,2028,res,5,1.325
Planning,2028,res,6,1.325
Planning,2028,res,7,1.325
Planning,2028,res,8,1.325
Planning,2028,res,9,1.325
Planning,2028,res,10,1.325
Planning,2028,res,11,1.325
Planning,2028,res,12,1.325
Planning,2028,res,13,1.325
Planning,2028,res,14,1.325
Planning,2028,res,15,1.325
Planning,2028,res,16,1.325
Planning,2028,res,17,1.325
Planning,2028,res,18,1.325
Planning,2028,res,19,1.325
Planning,2028,res,20,1.325
Planning,2028,res,21,1.325
Planning,2028,res,22,1.325
Planning,2028,res,23,1.325
Planning,2028,res,24,1.325
Planning,2028,res,25,1.325
Planning,2028,res,26,1.325
Planning,2028,res,27,1.325
Planning,2028,res,28,1.325
Planning,2028,res,29,1.325
Planning,2028,res,30,1.325
Planning,2028,res,31,1.325
Planning,2028,res,32,1.325
Planning,2028,res,33,1.325
Planning,2028,res,34,1.325
Planning,2028,res,35,1.325
Planning,2028,com,1,1.325
Planning,2028,com,2,1.325
Planning,2028,com,3,1.325
Planning,2028,com,4,1.325
Planning,2028,com,5,1.325
Planning,2028,com,6,1.325
Planning,2028,com,7,1.325
Planning,2028,com,8,1.325
Planning,2028,com,9,1.325
Planning,2028,com,10,1.325
Planning,2028,com,11,1.325
Planning,2028,com,12,1.325
Planning,2028,com,13,1.325
Planning,2028,com,14,1.325
Planning,2028,com,15,1.325
Planning,2028,com,16,1.325
Planning,2028,com,17,1.325
Planning,2028,com,18,1.325
Planning,2028,com,19,1.325
Planning,2028,com,20,1.325
Planning,2028,com,21,1.325
Planning,2028,com,22,1.325
Planning,2028,com,23,1.325
Planning,2028,com,24,1.325
Planning,2028,com,25,1.325
Planning,2028,com,26,1.325
Planning,2028,com,27,1.325
Planning,2028,com,28,1.325
Planning,2028,com,29,1.325
Planning,2028,com,30,1.325
Planning,2028,com,31,1.325
Planning,2028,com,32,1.325
Planning,2028,com,33,1.325
Planning,2028,com,34,1.325
Planning,2028,com,35,1.325
Planning,2028,ind,1,1.325
Planning,2028,ind,2,1.325
Planning,2028,ind,3,1.325
Planning,2028,ind,4,1.325
Planning,2028,ind,5,1.325
Planning,2028,ind,6,1.325
Planning,2028,ind,7,1.325
Planning,2028,ind,8,1.325
Planning,2028,ind,9,1.325
Planning,2028,ind,10,1.325
Planning,2028,ind,11,1.325
Planning,2028,ind,12,1.325
Planning,2028,ind,13,1.325
Planning,2028,ind,14,1.325
Planning,2028,ind,15,1.325
Planning,2028,ind,16,1.325
Planning,2028,ind,17,1.325
Planning,2028,ind,18,1.325
Planning,2028,ind,19,1.325
Planning,2028,ind,20,1.325
Planning,2028,ind,21,1.325
Planning,2028,ind,22,1.325
Planning,2028,ind,23,1.325
Planning,2028,ind,24,1.325
Planning,2028,ind,25,1.325
Planning,2028,ind,26,1.325
Planning,2028,ind,27,1.325
Planning,2028,ind,28,1.325
Planning,2028,ind,29,1.325
Planning,2028,ind,30,1.325
Planning,2028,ind,31,1.325
Planning,2028,ind,32,1.325
Planning,2028,ind,33,1.325
Planning,2028,ind,34,1.325
Planning,2028,ind,35,1.325
Planning,2029,res,1,1.35
Planning,2029,res,2,1.35
Planning,2029,res,3,1.35
Planning,2029,res,4,1.35
Planning,2029,res,5,1.35
Planning,2029,res,6,1.35
Planning,2029,res,7,1.35
Planning,2029,res,8,1.35
Planning,2029,res,9,1.35
Planning,2029,res,10,1.35
Planning,2029,res,11,1.35
Planning,2029,res,12,1.35
Planning,2029,res,13,1.35
Planning,2029,res,14,1.35
Planning,2029,res,15,1.35
Planning,2029,res,16,1.35
Planning,2029,res,17,1.35
Planning,2029,res,18,1.35
Planning,2029,res,19,1.35
Planning,2029,res,20,1.35
Planning,2029,res,21,1.35
Planning,2029,res,22,1.35
Planning,2029,res,23,1.35
Planning,2029,res,24,1.35
Planning,2029,res,25,1.35
Planning,2029,res,26,1.35
Planning,2029,res,27,1.35
Planning,2029,res,28,1.35
Planning,2029,res,29,1.35
Planning,2029,res,30,1.35
Planning,2029,res,31,1.35
Planning,2029,res,32,1.35
Planning,2029,res,33,1.35
Planning,2029,res,34,1.35
Planning,2029,res,35,1.35
Planning,2029,com,1,1.35
Planning,2029,com,2,1.35
Planning,2029,com,3,1.35
Planning,2029,com,4,1.35
Planning,2029,com,5,1.35
Planning,2029,com,6,1.35
Planning,2029,com,7,1.35
Planning,2029,com,8,1.35
Planning,2029,com,9,1.35
Planning,2029,com,10,1.35
Planning,2029,com,11,1.35
Planning,2029,com,12,1.35
Planning,2029,com,13,1.35
Planning,2029,com,14,1.35
Planning,2029,com,15,1.35
Planning,2029,com,16,1.35
Planning,2029,com,17,1.35
Planning,2029,com,18,1.35
Planning,2029,com,19,1.35
Planning,2029,com,20,1.35
Planning,2029,com,21,1.35
Planning,2029,com,22,1.35
Planning,2029,com,23,1.35
Planning,2029,com,24,1.35
Planning,2029,com,25,1.35
Planning,2029,com,26,1.35
Planning,2029,com,27,1.35
Planning,2029,com,28,1.35
Planning,2029,com,29,1.35
Planning,2029,com,30,1.35
Planning,2029,com,31,1.35
Planning,2029,com,32,1.35
Planning,2029,com,33,1.35
Planning,2029,com,34,1.35
Planning,2029,com,35,1.35
Planning,2029,ind,1,1.35
Planning,2029,ind,2,1.35
Planning,2029,ind,3,1.35
Planning,2029,ind,4,1.35
Planning,2029,ind,5,1.35
Planning,2029,ind,6,1.35
Planning,2029,ind,7,1.35
Planning,2029,ind,8,1.35
Planning,2029,ind,9,1.35
Planning,2029,ind,10,1.35
Planning,2029,ind,11,1.35
Planning,2029,ind,12,1.35
Planning,2029,ind,13,1.35
Planning,2029,ind,14,1.35
Planning,2029,ind,15,1.35
Planning,2029,ind,16,1.35
Planning,2029,ind,17,1.35
Planning,2029,ind,18,1.35
Planning,2029,ind,19,1.35
Planning,2029,ind,20,1.35
Planning,2029,ind,21,1.35
Planning,2029,ind,22,1.35
Planning,2029,ind,23,1.35
Planning,2029,ind,24,1.35
Planning,2029,ind,25,1.35
Planning,2029,ind,26,1.35
Planning,2029,ind,27,1.35
Planning,2029,ind,28,1.35
Planning,2029,ind,29,1.35
Planning,2029,ind,30,1.35
Planning,2029,ind,31,1.35
Planning,2029,ind,32,1.35
Planning,2029,ind,33,1.35
Planning,2029,ind,34,1.35
Planning,2029,ind,35,1.35
Planning,2030,res,1,1.375
Planning,2030,res,2,1.375
Planning,2030,res,3,1.375
Planning,2030,res,4,1.375
Planning,2030,res,5,1.375
Planning,2030,res,6,1.375
Planning,2030,res,7,1.375
Planning,2030,res,8,1.375
Planning,2030,res,9,1.375
Planning,2030,res,10,1.375
Planning,2030,res,11,1.375
Planning,2030,res,12,1.375
Planning,2030,res,13,1.375
Planning,2030,res,14,1.375
Planning,2030,res,15,1.375
Planning,2030,res,16,1.375
Planning,2030,res,17,1.375
Planning,2030,res,18,1.375
Planning,2030,res,19,1.375
Planning,2030,res,20,1.375
Planning,2030,res,21,1.375
Planning,2030,res,22,1.375
Planning,2030,res,23,1.375
Planning,2030,res,24,1.375
Planning,2030,res,25,1.375
Planning,2030,res,26,1.375
Planning,2030,res,27,1.375
Planning,2030,res,28,1.375
Planning,2030,res,29,1.375
Planning,2030,res,30,1.375
Planning,2030,res,31,1.375
Planning,2030,res,32,1.375
Planning,2030,res,33,1.375
Planning,2030,res,34,1.375
Planning,2030,res,35,1.375
Planning,2030,com,1,1.375
Planning,2030,com,2,1.375
Planning,2030,com,3,1.375
Planning,2030,com,4,1.375
Planning,2030,com,5,1.375
Planning,2030,com,6,1.375
Planning,2030,com,7,1.375
Planning,2030,com,8,1.375
Planning,2030,com,9,1.375
Planning,2030,com,10,1.375
Planning,2030,com,11,1.375
Planning,2030,com,12,1.375
Planning,2030,com,13,1.375
Planning,2030,com,14,1.375
Planning,2030,com,15,1.375
Planning,2030,com,16,1.375
Planning,2030,com,17,1.375
Planning,2030,com,18,1.375
Planning,2030,com,19,1.375
Planning,2030,com,20,1.375
Planning,2030,com,21,1.375
Planning,2030,com,22,1.375
Planning,2030,com,23,1.375
Planning,2030,com,24,1.375
Planning,2030,com,25,1.375
Planning,2030,com,26,1.375
Planning,2030,com,27,1.375
Planning,2030,com,28,1.375
Planning,2030,com,29,1.375
Planning,2030,com,30,1.375
Planning,2030,com,31,1.375
Planning,2030,com,32,1.375
Planning,2030,com,33,1.375
Planning,2030,com,34,1.375
Planning,2030,com,35,1.375
Planning,2030,ind,1,1.375
Planning,2030,ind,2,1.375
Planning,2030,ind,3,1.375
Planning,2030,ind,4,1.375
Planning,2030,ind,5,1.375
Planning,2030,ind,6,1.375
Planning,2030,ind,7,1.375
Planning,2030,ind,8,1.375
Planning,2030,ind,9,1.375
Planning,2030,ind,10,1.375
Planning,2030,ind,11,1.375
Planning,2030,ind,12,1.375
Planning,2030,ind,13,1.375
Planning,2030,ind,14,1.375
Planning,2030,ind,15,1.375
Planning,2030,ind,16,1.375
Planning,2030,ind,17,1.375
Planning,2030,ind,18,1.375
Planning,2030,ind,19,1.375
Planning,2030,ind,20,1.375
Planning,2030,ind,21,1.375
Planning,2030,ind,22,1.375
Planning,2030,ind,23,1.375
Planning,2030,ind,24,1.375
Planning,2030,ind,25,1.375
Planning,2030,ind,26,1.375
Planning,2030,ind,27,1.375
Planning,2030,ind,28,1.375
Planning,2030,ind,29,1.375
Planning,2030,ind,30,1.375
Planning,2030,ind,31,1.375
Planning,2030,ind,32,1.375
Planning,2030,ind,33,1.375
Planning,2030,ind,34,1.375
Planning,2030,ind,35,1.375
Planning,2031,res,1,1.4
Planning,2031,res,2,1.4
Planning,2031,res,3,1.4
Planning,2031,res,4,1.4
Planning,2031,res,5,1.4
Planning,2031,res,6,1.4
Planning,2031,res,7,1.4
Planning,2031,res,8,1.4
Planning,2031,res,9,1.4
Planning,2031,res,10,1.4
Planning,2031,res,11,1.4
Planning,2031,res,12,1.4
Planning,2031,res,13,1.4
Planning,2031,res,14,1.4
Planning,2031,res,15,1.4
Planning,2031,res,16,1.4
Planning,2031,res,17,1.4
Planning,2031,res,18,1.4
Planning,2031,res,19,1.4
Planning,2031,res,20,1.4
Planning,2031,res,21,1.4
Planning,2031,res,22,1.4
Planning,2031,res,23,1.4
Planning,2031,res,24,1.4
Planning,2031,res,25,1.4
Planning,2031,res,26,1.4
Planning,2031,res,27,1.4
Planning,2031,res,28,1.4
Planning,2031,res,29,1.4
Planning,2031,res,30,1.4
Planning,2031,res,31,1.4
Planning,2031,res,32,1.4
Planning,2031,res,33,1.4
Planning,2031,res,34,1.4
Planning,2031,res,35,1.4
Planning,2031,com,1,1.4
Planning,2031,com,2,1.4
Planning,2031,com,3,1.4
Planning,2031,com,4,1.4
Planning,2031,com,5,1.4
Planning,2031,com,6,1.4
Planning,2031,com,7,1.4
Planning,2031,com,8,1.4
Planning,2031,com,9,1.4
Planning,2031,com,10,1.4
Planning,2031,com,11,1.4
Planning,2031,com,12,1.4
Planning,2031,com,13,1.4
Planning,2031,com,14,1.4
Planning,2031,com,15,1.4
Planning,2031,com,16,1.4
Planning,2031,com,17,1.4
