"","Region","Sector","Year","value","State"
"541","Pacific","Industrial","2014",1.013832262,"OR"
"542","Pacific","Industrial","2014",1.013832262,"CA"
"543","Pacific","Industrial","2014",1.013832262,"HI"
"544","South Atlantic","Residential","2014",1.027368503,"WV"
"545","South Atlantic","Residential","2014",1.027368503,"MD"
"546","South Atlantic","Residential","2014",1.027368503,"VA"
"547","South Atlantic","Residential","2014",1.027368503,"NC"
"548","South Atlantic","Residential","2014",1.027368503,"SC"
"549","South Atlantic","Residential","2014",1.027368503,"GA"
"550","South Atlantic","Residential","2014",1.027368503,"FL"
"551","South Atlantic","Residential","2014",1.027368503,"DE"
"552","South Atlantic","Commercial","2014",1.015249066,"WV"
"553","South Atlantic","Commercial","2014",1.015249066,"MD"
"554","South Atlantic","Commercial","2014",1.015249066,"VA"
"555","South Atlantic","Commercial","2014",1.015249066,"NC"
"556","South Atlantic","Commercial","2014",1.015249066,"SC"
"557","South Atlantic","Commercial","2014",1.015249066,"GA"
"558","South Atlantic","Commercial","2014",1.015249066,"FL"
"559","South Atlantic","Commercial","2014",1.015249066,"DE"
"560","South Atlantic","Industrial","2014",1.018098484,"WV"
"561","South Atlantic","Industrial","2014",1.018098484,"MD"
"562","South Atlantic","Industrial","2014",1.018098484,"VA"
"563","South Atlantic","Industrial","2014",1.018098484,"NC"
"564","South Atlantic","Industrial","2014",1.018098484,"SC"
"565","South Atlantic","Industrial","2014",1.018098484,"GA"
"566","South Atlantic","Industrial","2014",1.018098484,"FL"
"567","South Atlantic","Industrial","2014",1.018098484,"DE"
"568","West North Central","Residential","2014",0.974891232,"ND"
"569","West North Central","Residential","2014",0.974891232,"MN"
"570","West North Central","Residential","2014",0.974891232,"SD"
"571","West North Central","Residential","2014",0.974891232,"NE"
"572","West North Central","Residential","2014",0.974891232,"IA"
"573","West North Central","Residential","2014",0.974891232,"KS"
"574","West North Central","Residential","2014",0.974891232,"MO"
"575","West North Central","Commercial","2014",0.974858172,"ND"
"576","West North Central","Commercial","2014",0.974858172,"MN"
"577","West North Central","Commercial","2014",0.974858172,"SD"
"578","West North Central","Commercial","2014",0.974858172,"NE"
"579","West North Central","Commercial","2014",0.974858172,"IA"
"580","West North Central","Commercial","2014",0.974858172,"KS"
"581","West North Central","Commercial","2014",0.974858172,"MO"
"582","West North Central","Industrial","2014",0.960198899,"ND"
"583","West North Central","Industrial","2014",0.960198899,"MN"
"584","West North Central","Industrial","2014",0.960198899,"SD"
"585","West North Central","Industrial","2014",0.960198899,"NE"
"586","West North Central","Industrial","2014",0.960198899,"IA"
"587","West North Central","Industrial","2014",0.960198899,"KS"
"588","West North Central","Industrial","2014",0.960198899,"MO"
"589","West South Central","Residential","2014",0.893334018,"OK"
"590","West South Central","Residential","2014",0.893334018,"TX"
"591","West South Central","Residential","2014",0.893334018,"AR"
"592","West South Central","Residential","2014",0.893334018,"LA"
"593","West South Central","Commercial","2014",0.992750746,"OK"
"594","West South Central","Commercial","2014",0.992750746,"TX"
"595","West South Central","Commercial","2014",0.992750746,"AR"
"596","West South Central","Commercial","2014",0.992750746,"LA"
"597","West South Central","Industrial","2014",0.938014617,"OK"
"598","West South Central","Industrial","2014",0.938014617,"TX"
"599","West South Central","Industrial","2014",0.938014617,"AR"
"600","West South Central","Industrial","2014",0.938014617,"LA"
"601","East North Central","Residential","2015",1.024802165,"WI"
"602","East North Central","Residential","2015",1.024802165,"IL"
"603","East North Central","Residential","2015",1.024802165,"IN"
"604","East North Central","Residential","2015",1.024802165,"MI"
"605","East North Central","Residential","2015",1.024802165,"OH"
"606","East North Central","Commercial","2015",1.023162072,"WI"
"607","East North Central","Commercial","2015",1.023162072,"IL"
"608","East North Central","Commercial","2015",1.023162072,"IN"
"609","East North Central","Commercial","2015",1.023162072,"MI"
"610","East North Central","Commercial","2015",1.023162072,"OH"
"611","East North Central","Industrial","2015",1.045425738,"WI"
"612","East North Central","Industrial","2015",1.045425738,"IL"
"613","East North Central","Industrial","2015",1.045425738,"IN"
"614","East North Central","Industrial","2015",1.045425738,"MI"
"615","East North Central","Industrial","2015",1.045425738,"OH"
"616","East South Central","Residential","2015",0.918042512,"KY"
"617","East South Central","Residential","2015",0.918042512,"TN"
"618","East South Central","Residential","2015",0.918042512,"MS"
"619","East South Central","Residential","2015",0.918042512,"AL"
"620","East South Central","Commercial","2015",0.91363561,"KY"
"621","East South Central","Commercial","2015",0.91363561,"TN"
"622","East South Central","Commercial","2015",0.91363561,"MS"
"623","East South Central","Commercial","2015",0.91363561,"AL"
"624","East South Central","Industrial","2015",0.919673821,"KY"
"625","East South Central","Industrial","2015",0.919673821,"TN"
"626","East South Central","Industrial","2015",0.919673821,"MS"
"627","East South Central","Industrial","2015",0.919673821,"AL"
"628","Middle Atlantic","Residential","2015",1.061691138,"PA"
"629","Middle Atlantic","Residential","2015",1.061691138,"NY"
"630","Middle Atlantic","Residential","2015",1.061691138,"NJ"
"631","Middle Atlantic","Commercial","2015",0.886685951,"PA"
"632","Middle Atlantic","Commercial","2015",0.886685951,"NY"
"633","Middle Atlantic","Commercial","2015",0.886685951,"NJ"
"634","Middle Atlantic","Industrial","2015",1.051842268,"PA"
"635","Middle Atlantic","Industrial","2015",1.051842268,"NY"
"636","Middle Atlantic","Industrial","2015",1.051842268,"NJ"
"637","Mountain","Residential","2015",1.006203842,"MT"
"638","Mountain","Residential","2015",1.006203842,"ID"
"639","Mountain","Residential","2015",1.006203842,"WY"
"640","Mountain","Residential","2015",1.006203842,"NV"
"641","Mountain","Residential","2015",1.006203842,"UT"
"642","Mountain","Residential","2015",1.006203842,"CO"
"643","Mountain","Residential","2015",1.006203842,"AZ"
"644","Mountain","Residential","2015",1.006203842,"NM"
"645","Mountain","Commercial","2015",0.96623114,"MT"
"646","Mountain","Commercial","2015",0.96623114,"ID"
"647","Mountain","Commercial","2015",0.96623114,"WY"
"648","Mountain","Commercial","2015",0.96623114,"NV"
"649","Mountain","Commercial","2015",0.96623114,"UT"
"650","Mountain","Commercial","2015",0.96623114,"CO"
"651","Mountain","Commercial","2015",0.96623114,"AZ"
"652","Mountain","Commercial","2015",0.96623114,"NM"
"653","Mountain","Industrial","2015",0.947499563,"MT"
"654","Mountain","Industrial","2015",0.947499563,"ID"
"655","Mountain","Industrial","2015",0.947499563,"WY"
"656","Mountain","Industrial","2015",0.947499563,"NV"
"657","Mountain","Industrial","2015",0.947499563,"UT"
"658","Mountain","Industrial","2015",0.947499563,"CO"
"659","Mountain","Industrial","2015",0.947499563,"AZ"
"660","Mountain","Industrial","2015",0.947499563,"NM"
"661","New England","Residential","2015",0.909899625,"ME"
"662","New England","Residential","2015",0.909899625,"VT"
"663","New England","Residential","2015",0.909899625,"NH"
"664","New England","Residential","2015",0.909899625,"MA"
"665","New England","Residential","2015",0.909899625,"RI"
"666","New England","Residential","2015",0.909899625,"CT"
"667","New England","Commercial","2015",0.944681094,"ME"
"668","New England","Commercial","2015",0.944681094,"VT"
"669","New England","Commercial","2015",0.944681094,"NH"
"670","New England","Commercial","2015",0.944681094,"MA"
"671","New England","Commercial","2015",0.944681094,"RI"
"672","New England","Commercial","2015",0.944681094,"CT"
"673","New England","Industrial","2015",0.8497007,"ME"
"674","New England","Industrial","2015",0.8497007,"VT"
"675","New England","Industrial","2015",0.8497007,"NH"
"676","New England","Industrial","2015",0.8497007,"MA"
"677","New England","Industrial","2015",0.8497007,"RI"
"678","New England","Industrial","2015",0.8497007,"CT"
"679","Pacific","Residential","2015",1.029355443,"AK"
"680","Pacific","Residential","2015",1.029355443,"WA"
"681","Pacific","Residential","2015",1.029355443,"OR"
"682","Pacific","Residential","2015",1.029355443,"CA"
"683","Pacific","Residential","2015",1.029355443,"HI"
"684","Pacific","Commercial","2015",1.025207993,"AK"
"685","Pacific","Commercial","2015",1.025207993,"WA"
"686","Pacific","Commercial","2015",1.025207993,"OR"
"687","Pacific","Commercial","2015",1.025207993,"CA"
"688","Pacific","Commercial","2015",1.025207993,"HI"
"689","Pacific","Industrial","2015",1.001140958,"AK"
"690","Pacific","Industrial","2015",1.001140958,"WA"
"691","Pacific","Industrial","2015",1.001140958,"OR"
"692","Pacific","Industrial","2015",1.001140958,"CA"
"693","Pacific","Industrial","2015",1.001140958,"HI"
"694","South Atlantic","Residential","2015",1.036349266,"WV"
"695","South Atlantic","Residential","2015",1.036349266,"MD"
"696","South Atlantic","Residential","2015",1.036349266,"VA"
"697","South Atlantic","Residential","2015",1.036349266,"NC"
"698","South Atlantic","Residential","2015",1.036349266,"SC"
"699","South Atlantic","Residential","2015",1.036349266,"GA"
"700","South Atlantic","Residential","2015",1.036349266,"FL"
"701","South Atlantic","Residential","2015",1.036349266,"DE"
"702","South Atlantic","Commercial","2015",1.010949309,"WV"
"703","South Atlantic","Commercial","2015",1.010949309,"MD"
"704","South Atlantic","Commercial","2015",1.010949309,"VA"
"705","South Atlantic","Commercial","2015",1.010949309,"NC"
"706","South Atlantic","Commercial","2015",1.010949309,"SC"
"707","South Atlantic","Commercial","2015",1.010949309,"GA"
"708","South Atlantic","Commercial","2015",1.010949309,"FL"
"709","South Atlantic","Commercial","2015",1.010949309,"DE"
"710","South Atlantic","Industrial","2015",1.018247059,"WV"
"711","South Atlantic","Industrial","2015",1.018247059,"MD"
"712","South Atlantic","Industrial","2015",1.018247059,"VA"
"713","South Atlantic","Industrial","2015",1.018247059,"NC"
"714","South Atlantic","Industrial","2015",1.018247059,"SC"
"715","South Atlantic","Industrial","2015",1.018247059,"GA"
"716","South Atlantic","Industrial","2015",1.018247059,"FL"
"717","South Atlantic","Industrial","2015",1.018247059,"DE"
"718","West North Central","Residential","2015",0.991453004,"ND"
"719","West North Central","Residential","2015",0.991453004,"MN"
"720","West North Central","Residential","2015",0.991453004,"SD"
"721","West North Central","Residential","2015",0.991453004,"NE"
"722","West North Central","Residential","2015",0.991453004,"IA"
"723","West North Central","Residential","2015",0.991453004,"KS"
"724","West North Central","Residential","2015",0.991453004,"MO"
"725","West North Central","Commercial","2015",0.984466318,"ND"
"726","West North Central","Commercial","2015",0.984466318,"MN"
"727","West North Central","Commercial","2015",0.984466318,"SD"
"728","West North Central","Commercial","2015",0.984466318,"NE"
"729","West North Central","Commercial","2015",0.984466318,"IA"
"730","West North Central","Commercial","2015",0.984466318,"KS"
"731","West North Central","Commercial","2015",0.984466318,"MO"
"732","West North Central","Industrial","2015",0.978454849,"ND"
"733","West North Central","Industrial","2015",0.978454849,"MN"
"734","West North Central","Industrial","2015",0.978454849,"SD"
"735","West North Central","Industrial","2015",0.978454849,"NE"
"736","West North Central","Industrial","2015",0.978454849,"IA"
"737","West North Central","Industrial","2015",0.978454849,"KS"
"738","West North Central","Industrial","2015",0.978454849,"MO"
"739","West South Central","Residential","2015",0.929780074,"OK"
"740","West South Central","Residential","2015",0.929780074,"TX"
"741","West South Central","Residential","2015",0.929780074,"AR"
"742","West South Central","Residential","2015",0.929780074,"LA"
"743","West South Central","Commercial","2015",1.029056408,"OK"
"744","West South Central","Commercial","2015",1.029056408,"TX"
"745","West South Central","Commercial","2015",1.029056408,"AR"
"746","West South Central","Commercial","2015",1.029056408,"LA"
"747","West South Central","Industrial","2015",0.971010923,"OK"
"748","West South Central","Industrial","2015",0.971010923,"TX"
"749","West South Central","Industrial","2015",0.971010923,"AR"
"750","West South Central","Industrial","2015",0.971010923,"LA"
"751","East North Central","Residential","2016",1.037669173,"WI"
"752","East North Central","Residential","2016",1.037669173,"IL"
"753","East North Central","Residential","2016",1.037669173,"IN"
"754","East North Central","Residential","2016",1.037669173,"MI"
"755","East North Central","Residential","2016",1.037669173,"OH"
"756","East North Central","Commercial","2016",1.028700111,"WI"
"757","East North Central","Commercial","2016",1.028700111,"IL"
"758","East North Central","Commercial","2016",1.028700111,"IN"
"759","East North Central","Commercial","2016",1.028700111,"MI"
"760","East North Central","Commercial","2016",1.028700111,"OH"
"761","East North Central","Industrial","2016",1.047156591,"WI"
"762","East North Central","Industrial","2016",1.047156591,"IL"
"763","East North Central","Industrial","2016",1.047156591,"IN"
"764","East North Central","Industrial","2016",1.047156591,"MI"
"765","East North Central","Industrial","2016",1.047156591,"OH"
"766","East South Central","Residential","2016",0.928609718,"KY"
"767","East South Central","Residential","2016",0.928609718,"TN"
"768","East South Central","Residential","2016",0.928609718,"MS"
"769","East South Central","Residential","2016",0.928609718,"AL"
"770","East South Central","Commercial","2016",0.925037054,"KY"
"771","East South Central","Commercial","2016",0.925037054,"TN"
"772","East South Central","Commercial","2016",0.925037054,"MS"
"773","East South Central","Commercial","2016",0.925037054,"AL"
"774","East South Central","Industrial","2016",0.925027595,"KY"
"775","East South Central","Industrial","2016",0.925027595,"TN"
"776","East South Central","Industrial","2016",0.925027595,"MS"
