"State","Year","scenario","variable","marg.cost"
"Arunachal_Pradesh",2027,"Base","oper_res",1.97766296316373
"Arunachal_Pradesh",2028,"Base","oper_res",2.28085904313028
"Arunachal_Pradesh",2029,"Base","oper_res",2.12423995490921
"Arunachal_Pradesh",2030,"Base","oper_res",2.18171048648709
"Arunachal_Pradesh",2031,"Base","oper_res",2.22845798392674
"Arunachal_Pradesh",2032,"Base","oper_res",2.21169630525209
"Arunachal_Pradesh",2033,"Base","oper_res",2.66050877794627
"Arunachal_Pradesh",2034,"Base","oper_res",2.9512915003743
"Arunachal_Pradesh",2035,"Base","oper_res",3.23250353858356
"Arunachal_Pradesh",2036,"Base","oper_res",3.47118704386226
"Arunachal_Pradesh",2037,"Base","oper_res",3.55972235028605
"Arunachal_Pradesh",2038,"Base","oper_res",3.65942858016494
"Arunachal_Pradesh",2039,"Base","oper_res",4.04339583018677
"Arunachal_Pradesh",2040,"Base","oper_res",4.17134031680285
"Arunachal_Pradesh",2041,"Base","oper_res",4.31449424773359
"Arunachal_Pradesh",2042,"Base","oper_res",4.30264608240692
"Arunachal_Pradesh",2043,"Base","oper_res",4.33361937715496
"Arunachal_Pradesh",2044,"Base","oper_res",4.40037052597918
"Arunachal_Pradesh",2045,"Base","oper_res",4.38307348712719
"Arunachal_Pradesh",2046,"Base","oper_res",4.40389326005337
"Arunachal_Pradesh",2047,"Base","oper_res",4.7481157599881
"Assam",2017,"Base","oper_res",11.7213800970021
"Assam",2018,"Base","oper_res",12.12210722999
"Assam",2019,"Base","oper_res",12.0832055663078
"Assam",2020,"Base","oper_res",12.1841498709522
"Assam",2021,"Base","oper_res",12.1187065388058
"Assam",2022,"Base","oper_res",12.6345903460915
"Assam",2023,"Base","oper_res",13.9785905176325
"Assam",2024,"Base","oper_res",13.9876553914676
"Assam",2025,"Base","oper_res",14.4945716686852
"Assam",2026,"Base","oper_res",14.9210701710075
"Assam",2027,"Base","oper_res",14.8663641953759
"Assam",2028,"Base","oper_res",16.3397179988073
"Assam",2029,"Base","oper_res",14.6158451841019
"Assam",2030,"Base","oper_res",14.5250265945052
"Assam",2031,"Base","oper_res",14.3744218640691
"Assam",2032,"Base","oper_res",13.8171227575612
"Assam",2033,"Base","oper_res",16.16175597009
"Assam",2034,"Base","oper_res",17.4454068211179
"Assam",2035,"Base","oper_res",18.7154764848244
"Assam",2036,"Base","oper_res",19.765372808248
"Assam",2037,"Base","oper_res",19.9228370173992
"Assam",2038,"Base","oper_res",20.1863734804581
"Assam",2039,"Base","oper_res",22.0395112562501
"Assam",2040,"Base","oper_res",22.4308359462906
"Assam",2041,"Base","oper_res",22.9075176054572
"Assam",2042,"Base","oper_res",22.616668121447
"Assam",2043,"Base","oper_res",22.5154500241147
"Assam",2044,"Base","oper_res",22.6529800177606
"Assam",2045,"Base","oper_res",22.3292616182891
"Assam",2046,"Base","oper_res",22.2330990670004
"Assam",2047,"Base","oper_res",23.8003716635427
"Bihar",2017,"Base","oper_res",32.4144630873197
"Bihar",2018,"Base","oper_res",32.0165382675564
"Bihar",2019,"Base","oper_res",31.3764162792624
"Bihar",2020,"Base","oper_res",32.9373351290269
"Bihar",2021,"Base","oper_res",33.0658610410181
"Bihar",2022,"Base","oper_res",34.2522531494009
"Bihar",2023,"Base","oper_res",37.3498607506343
"Bihar",2024,"Base","oper_res",36.8577060495261
"Bihar",2025,"Base","oper_res",38.4242918895875
"Bihar",2026,"Base","oper_res",39.2914079229574
"Bihar",2027,"Base","oper_res",38.7099334428122
"Bihar",2028,"Base","oper_res",42.1986730006442
"Bihar",2029,"Base","oper_res",37.4761373504677
"Bihar",2030,"Base","oper_res",36.9282827438571
"Bihar",2031,"Base","oper_res",36.305074937664
"Bihar",2032,"Base","oper_res",34.8987233881844
"Bihar",2033,"Base","oper_res",41.0099183269752
"Bihar",2034,"Base","oper_res",44.5148471505601
"Bihar",2035,"Base","oper_res",47.8509929709029
"Bihar",2036,"Base","oper_res",50.4264280200905
"Bihar",2037,"Base","oper_res",50.7315327066547
"Bihar",2038,"Base","oper_res",51.4694773993876
"Bihar",2039,"Base","oper_res",56.3050782569281
"Bihar",2040,"Base","oper_res",57.3526770691051
"Bihar",2041,"Base","oper_res",58.3510510873752
"Bihar",2042,"Base","oper_res",57.4234553150355
"Bihar",2043,"Base","oper_res",57.0143262403794
"Bihar",2044,"Base","oper_res",57.2857629342648
"Bihar",2045,"Base","oper_res",56.3994119222128
"Bihar",2046,"Base","oper_res",56.163596205535
"Bihar",2047,"Base","oper_res",60.4694831596445
"Chandigarh",2017,"Base","oper_res",2.3311878842891
"Chandigarh",2018,"Base","oper_res",2.26146894772542
"Chandigarh",2019,"Base","oper_res",2.13244584175324
"Chandigarh",2020,"Base","oper_res",2.05117639013336
"Chandigarh",2021,"Base","oper_res",1.95267964048134
"Chandigarh",2022,"Base","oper_res",1.94924839739327
"Chandigarh",2023,"Base","oper_res",2.0493292029022
"Chandigarh",2024,"Base","oper_res",1.96115570816101
"Chandigarh",2025,"Base","oper_res",1.9452744144567
"Chandigarh",2026,"Base","oper_res",1.92239519076116
"Chandigarh",2027,"Base","oper_res",1.88393241460438
"Chandigarh",2028,"Base","oper_res",2.01107911196341
"Chandigarh",2029,"Base","oper_res",1.7827389574279
"Chandigarh",2030,"Base","oper_res",1.7438851076983
"Chandigarh",2031,"Base","oper_res",1.70262554386004
"Chandigarh",2032,"Base","oper_res",1.64153596361466
"Chandigarh",2033,"Base","oper_res",1.87745069147032
"Chandigarh",2034,"Base","oper_res",2.03000622500235
"Chandigarh",2035,"Base","oper_res",2.15826575898712
"Chandigarh",2036,"Base","oper_res",2.28179920570043
"Chandigarh",2037,"Base","oper_res",2.29533595220014
"Chandigarh",2038,"Base","oper_res",2.30529896928171
"Chandigarh",2039,"Base","oper_res",2.48554445474145
"Chandigarh",2040,"Base","oper_res",2.51330535743292
"Chandigarh",2041,"Base","oper_res",2.58545315428552
"Chandigarh",2042,"Base","oper_res",2.55414212610662
"Chandigarh",2043,"Base","oper_res",2.55439290316251
"Chandigarh",2044,"Base","oper_res",2.56547254450856
"Chandigarh",2045,"Base","oper_res",2.53084437636833
"Chandigarh",2046,"Base","oper_res",2.51213352318611
"Chandigarh",2047,"Base","oper_res",2.64963572121752
"Chhattisgarh",2017,"Base","oper_res",34.4303974562723
"Chhattisgarh",2018,"Base","oper_res",34.8983780330378
"Chhattisgarh",2019,"Base","oper_res",33.7124975451353
"Chhattisgarh",2020,"Base","oper_res",33.1930166968685
"Chhattisgarh",2021,"Base","oper_res",32.475701710692
"Chhattisgarh",2022,"Base","oper_res",33.3238299929967
"Chhattisgarh",2023,"Base","oper_res",36.046957100365
"Chhattisgarh",2024,"Base","oper_res",35.4791632789623
"Chhattisgarh",2025,"Base","oper_res",36.1681536000009
"Chhattisgarh",2026,"Base","oper_res",36.5818862602437
"Chhattisgarh",2027,"Base","oper_res",35.9340509752208
"Chhattisgarh",2028,"Base","oper_res",39.0926765010961
"Chhattisgarh",2029,"Base","oper_res",34.7141855394686
"Chhattisgarh",2030,"Base","oper_res",34.138229786728
"Chhattisgarh",2031,"Base","oper_res",33.5454246288957
"Chhattisgarh",2032,"Base","oper_res",32.1973070217379
"Chhattisgarh",2033,"Base","oper_res",37.3758011423247
"Chhattisgarh",2034,"Base","oper_res",40.2121069306929
"Chhattisgarh",2035,"Base","oper_res",42.8429819055666
"Chhattisgarh",2036,"Base","oper_res",44.9425711794372
"Chhattisgarh",2037,"Base","oper_res",45.132374259856
"Chhattisgarh",2038,"Base","oper_res",45.388656679028
"Chhattisgarh",2039,"Base","oper_res",49.1039580312058
"Chhattisgarh",2040,"Base","oper_res",49.792416760139
"Chhattisgarh",2041,"Base","oper_res",50.6853315598857
"Chhattisgarh",2042,"Base","oper_res",49.8548147642109
"Chhattisgarh",2043,"Base","oper_res",49.5656706604372
"Chhattisgarh",2044,"Base","oper_res",49.6439556109194
"Chhattisgarh",2045,"Base","oper_res",48.871378215782
"Chhattisgarh",2046,"Base","oper_res",48.527561875936
"Chhattisgarh",2047,"Base","oper_res",51.982448378811
"Dadra_Nagar_Haveli",2017,"Base","oper_res",8.34088152620034
"Dadra_Nagar_Haveli",2018,"Base","oper_res",8.44838880480364
"Dadra_Nagar_Haveli",2019,"Base","oper_res",8.19453306245557
"Dadra_Nagar_Haveli",2020,"Base","oper_res",8.12151677967693
"Dadra_Nagar_Haveli",2021,"Base","oper_res",7.96318193450652
"Dadra_Nagar_Haveli",2022,"Base","oper_res",8.16466047730266
"Dadra_Nagar_Haveli",2023,"Base","oper_res",8.79445707186429
"Dadra_Nagar_Haveli",2024,"Base","oper_res",8.61600337433508
"Dadra_Nagar_Haveli",2025,"Base","oper_res",8.71841157122128
"Dadra_Nagar_Haveli",2026,"Base","oper_res",8.75246774613546
"Dadra_Nagar_Haveli",2027,"Base","oper_res",8.63430006921855
"Dadra_Nagar_Haveli",2028,"Base","oper_res",9.39601197015008
"Dadra_Nagar_Haveli",2029,"Base","oper_res",8.39282285966526
"Dadra_Nagar_Haveli",2030,"Base","oper_res",8.27272394160311
"Dadra_Nagar_Haveli",2031,"Base","oper_res",8.1522300479821
"Dadra_Nagar_Haveli",2032,"Base","oper_res",7.84300055935877
"Dadra_Nagar_Haveli",2033,"Base","oper_res",9.09975441991559
"Dadra_Nagar_Haveli",2034,"Base","oper_res",9.86387793438129
"Dadra_Nagar_Haveli",2035,"Base","oper_res",10.5148685481129
"Dadra_Nagar_Haveli",2036,"Base","oper_res",11.0411166297513
"Dadra_Nagar_Haveli",2037,"Base","oper_res",11.0838894789659
"Dadra_Nagar_Haveli",2038,"Base","oper_res",11.1601208716423
"Dadra_Nagar_Haveli",2039,"Base","oper_res",12.0780987523359
"Dadra_Nagar_Haveli",2040,"Base","oper_res",12.2458491199963
"Dadra_Nagar_Haveli",2041,"Base","oper_res",12.4749378697518
"Dadra_Nagar_Haveli",2042,"Base","oper_res",12.2730891993048
"Dadra_Nagar_Haveli",2043,"Base","oper_res",12.2190229710262
"Dadra_Nagar_Haveli",2044,"Base","oper_res",12.2394896695728
"Dadra_Nagar_Haveli",2045,"Base","oper_res",12.0616482767766
"Dadra_Nagar_Haveli",2046,"Base","oper_res",11.985444569871
"Dadra_Nagar_Haveli",2047,"Base","oper_res",12.7637795461209
"Daman_Diu",2017,"Base","oper_res",2.56001817139305
"Daman_Diu",2018,"Base","oper_res",2.56623869135087
"Daman_Diu",2019,"Base","oper_res",2.4430742484165
"Daman_Diu",2020,"Base","oper_res",2.38434422993438
"Daman_Diu",2021,"Base","oper_res",2.31069147380386
"Daman_Diu",2022,"Base","oper_res",2.3479866901704
"Daman_Diu",2023,"Base","oper_res",2.50798637174448
"Daman_Diu",2024,"Base","oper_res",2.44449230689953
"Daman_Diu",2025,"Base","oper_res",2.4678676827137
"Daman_Diu",2026,"Base","oper_res",2.47688015338536
"Daman_Diu",2027,"Base","oper_res",2.42885881314521
"Daman_Diu",2028,"Base","oper_res",2.6210647633933
"Daman_Diu",2029,"Base","oper_res",2.33321308930657
"Daman_Diu",2030,"Base","oper_res",2.28792596884861
"Daman_Diu",2031,"Base","oper_res",2.24417381653132
"Daman_Diu",2032,"Base","oper_res",2.17199002005073
"Daman_Diu",2033,"Base","oper_res",2.52537946197103
"Daman_Diu",2034,"Base","oper_res",2.75498617218387
"Daman_Diu",2035,"Base","oper_res",2.94733480586173
"Daman_Diu",2036,"Base","oper_res",3.11121329087176
"Daman_Diu",2037,"Base","oper_res",3.137182695184
"Daman_Diu",2038,"Base","oper_res",3.16532568266645
"Daman_Diu",2039,"Base","oper_res",3.43551835316329
"Daman_Diu",2040,"Base","oper_res",3.49087799777954
"Daman_Diu",2041,"Base","oper_res",3.57233153787752
"Daman_Diu",2042,"Base","oper_res",3.52741814288505
"Daman_Diu",2043,"Base","oper_res",3.52274753657682
"Daman_Diu",2044,"Base","oper_res",3.53738740495429
"Daman_Diu",2045,"Base","oper_res",3.49423922019598
"Daman_Diu",2046,"Base","oper_res",3.47703077757826
"Daman_Diu",2047,"Base","oper_res",3.69849119776928
"Delhi",2017,"Base","oper_res",38.399851422934
"Delhi",2018,"Base","oper_res",37.1919384204227
"Delhi",2019,"Base","oper_res",35.0208775807046
"Delhi",2020,"Base","oper_res",33.6974121080708
"Delhi",2021,"Base","oper_res",32.0046719710647
"Delhi",2022,"Base","oper_res",31.8391010306237
"Delhi",2023,"Base","oper_res",33.218552282695
"Delhi",2024,"Base","oper_res",31.6169119164232
"Delhi",2025,"Base","oper_res",31.2272963260047
"Delhi",2026,"Base","oper_res",30.6325448028065
"Delhi",2027,"Base","oper_res",29.7646940526617
"Delhi",2028,"Base","oper_res",31.5393938393239
"Delhi",2029,"Base","oper_res",27.9121830546674
"Delhi",2030,"Base","oper_res",27.1864315432093
"Delhi",2031,"Base","oper_res",26.4048017071144
"Delhi",2032,"Base","oper_res",25.3045572375971
"Delhi",2033,"Base","oper_res",28.6951682729088
"Delhi",2034,"Base","oper_res",30.9384995929651
"Delhi",2035,"Base","oper_res",32.715673610961
"Delhi",2036,"Base","oper_res",34.4619004668003
"Delhi",2037,"Base","oper_res",34.5165283732243
"Delhi",2038,"Base","oper_res",34.5125024988718
"Delhi",2039,"Base","oper_res",37.1027051564224
"Delhi",2040,"Base","oper_res",37.381830316033
"Delhi",2041,"Base","oper_res",38.2103454652162
"Delhi",2042,"Base","oper_res",37.6505600706094
"Delhi",2043,"Base","oper_res",37.4802386829034
"Delhi",2044,"Base","oper_res",37.4859691645358
"Delhi",2045,"Base","oper_res",36.8508684912766
"Delhi",2046,"Base","oper_res",36.4523073965728
"Delhi",2047,"Base","oper_res",38.5959551270122
"Goa",2017,"Base","oper_res",5.32890034574569
"Goa",2018,"Base","oper_res",5.30197843414555
"Goa",2019,"Base","oper_res",5.04851320192445
"Goa",2020,"Base","oper_res",4.92676879364787
"Goa",2021,"Base","oper_res",4.75554894250102
"Goa",2022,"Base","oper_res",4.80763252030044
"Goa",2023,"Base","oper_res",5.09639541284072
"Goa",2024,"Base","oper_res",4.93273334515308
"Goa",2025,"Base","oper_res",4.93204170842292
"Goa",2026,"Base","oper_res",4.89256103931925
"Goa",2027,"Base","oper_res",4.74431933903865
"Goa",2028,"Base","oper_res",5.0841023509351
"Goa",2029,"Base","oper_res",4.48338212278084
"Goa",2030,"Base","oper_res",4.36374443448827
"Goa",2031,"Base","oper_res",4.2509359025016
"Goa",2032,"Base","oper_res",4.06981379617139
"Goa",2033,"Base","oper_res",4.7008090135205
"Goa",2034,"Base","oper_res",5.07369574998941
"Goa",2035,"Base","oper_res",5.38508266001032
"Goa",2036,"Base","oper_res",5.63852141953402
"Goa",2037,"Base","oper_res",5.64696415598933
"Goa",2038,"Base","oper_res",5.66302606499204
"Goa",2039,"Base","oper_res",6.11659348536447
"Goa",2040,"Base","oper_res",6.17814525008288
"Goa",2041,"Base","oper_res",6.27418350161389
"Goa",2042,"Base","oper_res",6.16576797856413
"Goa",2043,"Base","oper_res",6.12881121303616
"Goa",2044,"Base","oper_res",6.12172230919399
"Goa",2045,"Base","oper_res",6.02018463960779
"Goa",2046,"Base","oper_res",5.96520260161654
"Goa",2047,"Base","oper_res",6.31292841966122
"Gujarat",2017,"Base","oper_res",124.715212559604
"Gujarat",2018,"Base","oper_res",125.137413762387
"Gujarat",2019,"Base","oper_res",120.299753689963
"Gujarat",2020,"Base","oper_res",118.67339860067
"Gujarat",2021,"Base","oper_res",115.734408275887
"Gujarat",2022,"Base","oper_res",118.2569199248
"Gujarat",2023,"Base","oper_res",127.064408847576
"Gujarat",2024,"Base","oper_res",124.479987446372
"Gujarat",2025,"Base","oper_res",125.918486148116
"Gujarat",2026,"Base","oper_res",126.407413202603
"Gujarat",2027,"Base","oper_res",124.871992989579
"Gujarat",2028,"Base","oper_res",136.062320882298
"Gujarat",2029,"Base","oper_res",121.697997268829
"Gujarat",2030,"Base","oper_res",120.145139038546
"Gujarat",2031,"Base","oper_res",118.5635337609
"Gujarat",2032,"Base","oper_res",114.168147823966
"Gujarat",2033,"Base","oper_res",133.337321306801
"Gujarat",2034,"Base","oper_res",145.024513414697
"Gujarat",2035,"Base","oper_res",155.146408698863
"Gujarat",2036,"Base","oper_res",163.449515607813
"Gujarat",2037,"Base","oper_res",164.367098824547
"Gujarat",2038,"Base","oper_res",166.122481127403
"Gujarat",2039,"Base","oper_res",181.02663236829
"Gujarat",2040,"Base","oper_res",183.756579880585
"Gujarat",2041,"Base","oper_res",186.992554567889
"Gujarat",2042,"Base","oper_res",184.3359329515
"Gujarat",2043,"Base","oper_res",183.651726788519
"Gujarat",2044,"Base","oper_res",184.12021944036
"Gujarat",2045,"Base","oper_res",181.446859822472
"Gujarat",2046,"Base","oper_res",180.414789499145
"Gujarat",2047,"Base","oper_res",191.606300067121
"Haryana",2017,"Base","oper_res",59.8965725121639
"Haryana",2018,"Base","oper_res",59.3560252003383
"Haryana",2019,"Base","oper_res",57.1032467536524
"Haryana",2020,"Base","oper_res",56.074545778095
"Haryana",2021,"Base","oper_res",54.3683062053798
"Haryana",2022,"Base","oper_res",54.9681781170606
"Haryana",2023,"Base","oper_res",58.8824814509764
"Haryana",2024,"Base","oper_res",57.9555764815598
"Haryana",2025,"Base","oper_res",59.2608261881779
"Haryana",2026,"Base","oper_res",60.2765419689065
"Haryana",2027,"Base","oper_res",59.303970397489
"Haryana",2028,"Base","oper_res",63.5445774428838
"Haryana",2029,"Base","oper_res",56.6883012746243
"Haryana",2030,"Base","oper_res",55.6510322542977
"Haryana",2031,"Base","oper_res",54.4495562449425
"Haryana",2032,"Base","oper_res",52.3169920959393
"Haryana",2033,"Base","oper_res",60.0755991127103
"Haryana",2034,"Base","oper_res",65.2253718978316
"Haryana",2035,"Base","oper_res",69.4996796193759
"Haryana",2036,"Base","oper_res",73.3764709578035
"Haryana",2037,"Base","oper_res",73.6676493795643
"Haryana",2038,"Base","oper_res",74.0989780318624
"Haryana",2039,"Base","oper_res",80.353101757089
"Haryana",2040,"Base","oper_res",81.3664810496941
"Haryana",2041,"Base","oper_res",83.2972242562707
"Haryana",2042,"Base","oper_res",82.0709101830495
"Haryana",2043,"Base","oper_res",81.6151114865706
"Haryana",2044,"Base","oper_res",81.893543528591
"Haryana",2045,"Base","oper_res",80.5567928208946
"Haryana",2046,"Base","oper_res",79.9154286504416
"Haryana",2047,"Base","oper_res",84.8324422299432
"Himachal_Pradesh",2017,"Base","oper_res",12.0196210795391
"Himachal_Pradesh",2018,"Base","oper_res",11.7299283997192
"Himachal_Pradesh",2019,"Base","oper_res",11.0014953096008
"Himachal_Pradesh",2020,"Base","oper_res",10.5696571537601
"Himachal_Pradesh",2021,"Base","oper_res",10.1087033988297
"Himachal_Pradesh",2022,"Base","oper_res",10.1706229159731
"Himachal_Pradesh",2023,"Base","oper_res",10.7761120565163
"Himachal_Pradesh",2024,"Base","oper_res",10.442410463738
"Himachal_Pradesh",2025,"Base","oper_res",10.4483132538851
"Himachal_Pradesh",2026,"Base","oper_res",10.4244525180476
"Himachal_Pradesh",2027,"Base","oper_res",10.2195314053937
"Himachal_Pradesh",2028,"Base","oper_res",11.0935752304982
"Himachal_Pradesh",2029,"Base","oper_res",9.79238966529368
"Himachal_Pradesh",2030,"Base","oper_res",9.59520645399719
"Himachal_Pradesh",2031,"Base","oper_res",9.41795270711539
"Himachal_Pradesh",2032,"Base","oper_res",9.07753755932745
"Himachal_Pradesh",2033,"Base","oper_res",10.6508551322123
"Himachal_Pradesh",2034,"Base","oper_res",11.48319268863
"Himachal_Pradesh",2035,"Base","oper_res",12.2721273705203
"Himachal_Pradesh",2036,"Base","oper_res",12.9004780073396
"Himachal_Pradesh",2037,"Base","oper_res",12.9896060445795
"Himachal_Pradesh",2038,"Base","oper_res",13.1026947411602
"Himachal_Pradesh",2039,"Base","oper_res",14.2451427861847
"Himachal_Pradesh",2040,"Base","oper_res",14.4740016261701
"Himachal_Pradesh",2041,"Base","oper_res",14.7800180227228
"Himachal_Pradesh",2042,"Base","oper_res",14.5586219606054
"Himachal_Pradesh",2043,"Base","oper_res",14.5342437250886
"Himachal_Pradesh",2044,"Base","oper_res",14.5886470529885
"Himachal_Pradesh",2045,"Base","oper_res",14.3929743973052
"Himachal_Pradesh",2046,"Base","oper_res",14.3240460828469
"Himachal_Pradesh",2047,"Base","oper_res",15.1568512938632
"Jammu_Kashmir",2017,"Base","oper_res",18.4870862767995
"Jammu_Kashmir",2018,"Base","oper_res",18.2184707831537
"Jammu_Kashmir",2019,"Base","oper_res",17.2414730591206
"Jammu_Kashmir",2020,"Base","oper_res",16.7850133903049
"Jammu_Kashmir",2021,"Base","oper_res",16.1111648291669
"Jammu_Kashmir",2022,"Base","oper_res",16.5286463985946
"Jammu_Kashmir",2023,"Base","oper_res",17.8995808261521
"Jammu_Kashmir",2024,"Base","oper_res",17.6718093883412
"Jammu_Kashmir",2025,"Base","oper_res",18.0291124984758
"Jammu_Kashmir",2026,"Base","oper_res",18.2981377436785
"Jammu_Kashmir",2027,"Base","oper_res",18.0999077284139
"Jammu_Kashmir",2028,"Base","oper_res",19.9520598604622
"Jammu_Kashmir",2029,"Base","oper_res",17.74364242843
"Jammu_Kashmir",2030,"Base","oper_res",17.5449159582864
"Jammu_Kashmir",2031,"Base","oper_res",17.3559335794853
"Jammu_Kashmir",2032,"Base","oper_res",16.6213173697094
"Jammu_Kashmir",2033,"Base","oper_res",19.4690914977758
"Jammu_Kashmir",2034,"Base","oper_res",20.8959704260574
"Jammu_Kashmir",2035,"Base","oper_res",22.2909109207407
"Jammu_Kashmir",2036,"Base","oper_res",23.2712802561516
"Jammu_Kashmir",2037,"Base","oper_res",23.321909002325
"Jammu_Kashmir",2038,"Base","oper_res",23.5095511379167
"Jammu_Kashmir",2039,"Base","oper_res",25.4350003083942
"Jammu_Kashmir",2040,"Base","oper_res",25.782389262767
"Jammu_Kashmir",2041,"Base","oper_res",26.1542341835664
"Jammu_Kashmir",2042,"Base","oper_res",25.6506570424411
"Jammu_Kashmir",2043,"Base","oper_res",25.5052018869738
"Jammu_Kashmir",2044,"Base","oper_res",25.5239156370863
"Jammu_Kashmir",2045,"Base","oper_res",25.1353623219479
"Jammu_Kashmir",2046,"Base","oper_res",24.9773916287913
"Jammu_Kashmir",2047,"Base","oper_res",26.6935893319761
"Jharkhand",2017,"Base","oper_res",28.7421515799496
"Jharkhand",2018,"Base","oper_res",28.8613679363132
"Jharkhand",2019,"Base","oper_res",27.729700350924
"Jharkhand",2020,"Base","oper_res",27.1214987023692
"Jharkhand",2021,"Base","oper_res",26.3154524811064
"Jharkhand",2022,"Base","oper_res",26.7376088158701
"Jharkhand",2023,"Base","oper_res",28.6265263275995
"Jharkhand",2024,"Base","oper_res",27.872651125819
"Jharkhand",2025,"Base","oper_res",28.1026993712524
"Jharkhand",2026,"Base","oper_res",28.1504557468201
"Jharkhand",2027,"Base","oper_res",27.4848589491377
"Jharkhand",2028,"Base","oper_res",29.7610040842232
"Jharkhand",2029,"Base","oper_res",26.286970491353
"Jharkhand",2030,"Base","oper_res",25.7222191469377
"Jharkhand",2031,"Base","oper_res",25.1748374969072
"Jharkhand",2032,"Base","oper_res",24.2305770361002
"Jharkhand",2033,"Base","oper_res",28.2696734268691
"Jharkhand",2034,"Base","oper_res",30.5485803715981
"Jharkhand",2035,"Base","oper_res",32.6280129185099
"Jharkhand",2036,"Base","oper_res",34.2607450359765
"Jharkhand",2037,"Base","oper_res",34.4476819684201
"Jharkhand",2038,"Base","oper_res",34.7375630655014
"Jharkhand",2039,"Base","oper_res",37.6686666442057
"Jharkhand",2040,"Base","oper_res",38.2709861719546
"Jharkhand",2041,"Base","oper_res",38.9808557427435
"Jharkhand",2042,"Base","oper_res",38.3617413315799
"Jharkhand",2043,"Base","oper_res",38.1876114949914
"Jharkhand",2044,"Base","oper_res",38.2857013637018
"Jharkhand",2045,"Base","oper_res",37.7415172739301
"Jharkhand",2046,"Base","oper_res",37.5337778641073
"Jharkhand",2047,"Base","oper_res",40.1687255120852
"Karnataka",2017,"Base","oper_res",82.5037060540385
"Karnataka",2018,"Base","oper_res",81.7447392619508
"Karnataka",2019,"Base","oper_res",77.6707749402406
"Karnataka",2020,"Base","oper_res",75.6608505686046
"Karnataka",2021,"Base","oper_res",73.2649105093248
"Karnataka",2022,"Base","oper_res",74.5179241316979
"Karnataka",2023,"Base","oper_res",79.5295010282756
"Karnataka",2024,"Base","oper_res",77.6150499907258
"Karnataka",2025,"Base","oper_res",78.2226518372827
"Karnataka",2026,"Base","oper_res",78.4433679361876
"Karnataka",2027,"Base","oper_res",76.9363281247912
"Karnataka",2028,"Base","oper_res",83.7866412452921
"Karnataka",2029,"Base","oper_res",74.2487844526399
"Karnataka",2030,"Base","oper_res",72.8844778476326
"Karnataka",2031,"Base","oper_res",71.6942610787618
"Karnataka",2032,"Base","oper_res",68.5956657096918
"Karnataka",2033,"Base","oper_res",79.2158885613202
"Karnataka",2034,"Base","oper_res",84.7557872689209
"Karnataka",2035,"Base","oper_res",89.6934657853107
"Karnataka",2036,"Base","oper_res",93.4812982752937
"Karnataka",2037,"Base","oper_res",93.5451706608444
"Karnataka",2038,"Base","oper_res",93.4711726235704
"Karnataka",2039,"Base","oper_res",100.204064816445
"Karnataka",2040,"Base","oper_res",101.137806153881
"Karnataka",2041,"Base","oper_res",102.829906256298
"Karnataka",2042,"Base","oper_res",100.842151693651
"Karnataka",2043,"Base","oper_res",100.323490838324
"Karnataka",2044,"Base","oper_res",100.139976627301
"Karnataka",2045,"Base","oper_res",98.5201713076473
"Karnataka",2046,"Base","oper_res",97.6165737229358
"Karnataka",2047,"Base","oper_res",103.67675483612
"Kerala",2017,"Base","oper_res",30.6339194333992
"Kerala",2018,"Base","oper_res",30.2818506939641
"Kerala",2019,"Base","oper_res",28.7404294952496
"Kerala",2020,"Base","oper_res",27.8948349669926
"Kerala",2021,"Base","oper_res",26.8625592276272
"Kerala",2022,"Base","oper_res",27.2123469709847
"Kerala",2023,"Base","oper_res",29.0393407909125
"Kerala",2024,"Base","oper_res",28.1978963113346
"Kerala",2025,"Base","oper_res",28.3012592348668
"Kerala",2026,"Base","oper_res",28.2881847009588
"Kerala",2027,"Base","oper_res",27.4693113005015
"Kerala",2028,"Base","oper_res",29.6381550675259
"Kerala",2029,"Base","oper_res",26.0365995056266
"Kerala",2030,"Base","oper_res",25.3964286592695
"Kerala",2031,"Base","oper_res",24.7796600661284
"Kerala",2032,"Base","oper_res",23.6926377286852
"Kerala",2033,"Base","oper_res",27.469726917137
"Kerala",2034,"Base","oper_res",29.421739747271
"Kerala",2035,"Base","oper_res",31.2622075792932
"Kerala",2036,"Base","oper_res",32.6800281260897
"Kerala",2037,"Base","oper_res",32.7490628160628
"Kerala",2038,"Base","oper_res",32.8848049526707
"Kerala",2039,"Base","oper_res",35.4753016072312
"Kerala",2040,"Base","oper_res",35.8747901495179
"Kerala",2041,"Base","oper_res",36.4338646773102
"Kerala",2042,"Base","oper_res",35.7962357495147
"Kerala",2043,"Base","oper_res",35.5718740855683
"Kerala",2044,"Base","oper_res",35.5714285406846
"Kerala",2045,"Base","oper_res",34.9977570842614
"Kerala",2046,"Base","oper_res",34.7107657326994
"Kerala",2047,"Base","oper_res",37.0397943240145
"Madhya_Pradesh",2017,"Base","oper_res",89.9260293516667
"Madhya_Pradesh",2018,"Base","oper_res",91.7878439401919
"Madhya_Pradesh",2019,"Base","oper_res",88.8454252309525
"Madhya_Pradesh",2020,"Base","oper_res",87.8384008194696
"Madhya_Pradesh",2021,"Base","oper_res",85.4220281921387
"Madhya_Pradesh",2022,"Base","oper_res",86.4562208266745
"Madhya_Pradesh",2023,"Base","oper_res",92.5737340551472
