agent_id,control_reg,control_reg_id,state_id,state,sector_abbr,tariff_class,country_abbr,customers_in_bin,load_in_bin_kwh,load_per_customer_in_bin_kwh,max_demand_kw,avg_monthly_kwh,owner_occupancy_status,cap_cost_multiplier,developable_buildings_pct,bldg_size_class,rate_id_alias
464,Central,1,15,Mexico,com,RAMT,MEX,134,2036683.6,15199.13134,8567,1139,1,1,0.6,small,171
465,Central,1,15,Mexico,com,RABT,MEX,38,5353468.8,140880.7579,8567,10555,1,1,0.6,small,172
466,Central,1,15,Mexico,res,DB2,MEX,65459,288688393.0,4410.216976,8567,330,1,1,0.6,small,173
467,Central,1,15,Mexico,ind,GDMTH,MEX,5125,7682000000.0,1498926.8290000001,8567,112296,1,1,0.6,small,175
468,Central,1,15,Mexico,ind,GDMTH,MEX,0,0.0,0.0,8567,0,1,1,0.6,small,175
469,Central,1,15,Mexico,ind,GDMTH,MEX,0,0.0,0.0,8567,0,1,1,0.6,small,175
470,Central,1,15,Mexico,ind,GDMTH,MEX,2,3749207.4,1874603.7,8567,140445,1,1,0.6,small,175
471,Central,1,15,Mexico,ind,DIST,MEX,39,1490000000.0,38205128.21,8567,2861457,1,1,0.6,small,170
472,Central,1,15,Mexico,ind,DIST,MEX,0,0.0,0.0,8567,0,1,1,0.6,small,170
473,Central,1,15,Mexico,ind,DIST,MEX,11,1681000000.0,152818181.8,8567,11446865,1,1,0.6,small,170
474,Central,1,15,Mexico,ind,DIST,MEX,0,0.0,0.0,8567,0,1,1,0.6,small,170
475,Central,1,15,Mexico,ind,DIT,MEX,4,394050210.0,98512552.5,8567,7380544,1,1,0.6,small,178
476,Central,1,15,Mexico,ind,DIT,MEX,0,0.0,0.0,8567,0,1,1,0.6,small,178
477,Central,1,15,Mexico,ind,DIT,MEX,0,0.0,0.0,8567,0,1,1,0.6,small,178
478,Central,1,15,Mexico,ind,DIT,MEX,0,0.0,0.0,8567,0,1,1,0.6,small,178
479,Central,1,15,Mexico,ind,GDMTO,MEX,9938,944710053.0,95060.37965,8567,7122,1,1,0.6,small,168
480,Central,1,15,Mexico,ind,GDMTO,MEX,0,0.0,0.0,8567,0,1,1,0.6,small,168
481,Occidental,3,16,MichoacandeOcampo,res,DB2,MEX,1249552,1325000000.0,1060.38004,9351,79,1,1,0.6,small,113
482,Occidental,3,16,MichoacandeOcampo,com,GDBT,MEX,221606,530707263.0,2394.823529,9351,179,1,1,0.6,small,109
483,Occidental,3,16,MichoacandeOcampo,com,GDBT,MEX,82,3294628.2,40178.392680000004,9351,3010,1,1,0.6,small,109
484,Occidental,3,16,MichoacandeOcampo,com,APBT,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,117
485,Occidental,3,16,MichoacandeOcampo,com,GDBT,MEX,1991,110700296.0,55600.34957000001,9351,4166,1,1,0.6,small,109
486,Occidental,3,16,MichoacandeOcampo,com,RAMT,MEX,393,1354247.5,3445.9223920000004,9351,258,1,1,0.6,small,111
487,Occidental,3,16,MichoacandeOcampo,com,RABT,MEX,448,724427.64,1617.025982,9351,121,1,1,0.6,small,112
488,Occidental,3,16,MichoacandeOcampo,res,DB2,MEX,18626,17318271.0,929.7901321,9351,70,1,1,0.6,small,113
489,Occidental,3,16,MichoacandeOcampo,res,DB2,MEX,87934,151275852.0,1720.3340230000001,9351,129,1,1,0.6,small,113
490,Occidental,3,16,MichoacandeOcampo,res,DB2,MEX,57551,88139849.0,1531.508558,9351,115,1,1,0.6,small,113
491,Occidental,3,16,MichoacandeOcampo,res,DB2,MEX,101412,190929783.0,1882.7139100000002,9351,141,1,1,0.6,small,113
492,Occidental,3,16,MichoacandeOcampo,res,DB2,MEX,2,453.8184,226.9092,9351,17,1,1,0.6,small,113
493,Occidental,3,16,MichoacandeOcampo,res,DB1,MEX,2,0.0,0.0,9351,0,1,1,0.6,small,114
494,Occidental,3,16,MichoacandeOcampo,com,APBT,MEX,10678,211094123.0,19769.0694,9351,1481,1,1,0.6,small,117
495,Occidental,3,16,MichoacandeOcampo,com,RABT,MEX,3341,94753411.0,28360.79348,9351,2125,1,1,0.6,small,112
496,Occidental,3,16,MichoacandeOcampo,com,RAMT,MEX,426,3999888.6,9389.409859000001,9351,703,1,1,0.6,small,111
497,Occidental,3,16,MichoacandeOcampo,com,RABT,MEX,3197,407354270.0,127417.6634,9351,9546,1,1,0.6,small,112
498,Occidental,3,16,MichoacandeOcampo,res,DB2,MEX,8044,36703698.0,4562.866484,9351,342,1,1,0.6,small,113
499,Occidental,3,16,MichoacandeOcampo,ind,GDMTH,MEX,1482,1193000000.0,804993.2524,9351,60335,1,1,0.6,small,115
500,Occidental,3,16,MichoacandeOcampo,ind,GDMTH,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,115
501,Occidental,3,16,MichoacandeOcampo,ind,GDMTH,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,115
502,Occidental,3,16,MichoacandeOcampo,ind,GDMTH,MEX,1,0.0,0.0,9351,0,1,1,0.6,small,115
503,Occidental,3,16,MichoacandeOcampo,ind,DIST,MEX,7,147543036.0,21077576.57,9351,1579129,1,1,0.6,small,110
504,Occidental,3,16,MichoacandeOcampo,ind,DIST,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,110
505,Occidental,3,16,MichoacandeOcampo,ind,DIST,MEX,4,174248300.0,43562075.0,9351,3263664,1,1,0.6,small,110
506,Occidental,3,16,MichoacandeOcampo,ind,DIST,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,110
507,Occidental,3,16,MichoacandeOcampo,ind,DIT,MEX,1,203863901.0,203863901.0,9351,15273450,1,1,0.6,small,118
508,Occidental,3,16,MichoacandeOcampo,ind,DIT,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,118
509,Occidental,3,16,MichoacandeOcampo,ind,DIT,MEX,1,2482000000.0,2482000000.0,9351,186000000,1,1,0.6,small,118
510,Occidental,3,16,MichoacandeOcampo,ind,DIT,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,118
511,Occidental,3,16,MichoacandeOcampo,ind,GDMTO,MEX,6121,359137453.0,58673.00327000001,9351,4396,1,1,0.6,small,108
512,Occidental,3,16,MichoacandeOcampo,ind,GDMTO,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,108
513,Oriental,2,17,Morelos,res,DB2,MEX,137771,187192162.0,1358.719629,7128,102,1,1,0.6,small,53
514,Oriental,2,17,Morelos,com,GDBT,MEX,82977,253945351.0,3060.430613,7128,229,1,1,0.6,small,49
515,Oriental,2,17,Morelos,com,GDBT,MEX,274,21257962.0,77583.80292,7128,5813,1,1,0.6,small,49
516,Oriental,2,17,Morelos,com,APBT,MEX,68,17567577.0,258346.7206,7128,19355,1,1,0.6,small,57
517,Oriental,2,17,Morelos,com,GDBT,MEX,767,109644741.0,142952.7262,7128,10710,1,1,0.6,small,49
518,Oriental,2,17,Morelos,com,RAMT,MEX,6,4284.5796,714.0966,7128,54,1,1,0.6,small,51
519,Oriental,2,17,Morelos,com,RABT,MEX,101,287640.78,2847.928515,7128,213,1,1,0.6,small,52
520,Oriental,2,17,Morelos,res,DB2,MEX,530283,627188094.0,1182.742223,7128,89,1,1,0.6,small,53
521,Oriental,2,17,Morelos,res,DB1,MEX,7,0.0,0.0,7128,0,1,1,0.6,small,54
522,Oriental,2,17,Morelos,res,DB2,MEX,2,1174.5888,587.2944,7128,44,1,1,0.6,small,53
523,Oriental,2,17,Morelos,res,DB1,MEX,1,0.0,0.0,7128,0,1,1,0.6,small,54
524,Oriental,2,17,Morelos,res,DB1,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,54
525,Oriental,2,17,Morelos,res,DB1,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,54
526,Oriental,2,17,Morelos,com,APBT,MEX,1903,104082823.0,54694.074089999995,7128,4098,1,1,0.6,small,57
527,Oriental,2,17,Morelos,com,RABT,MEX,274,16519844.0,60291.40146,7128,4517,1,1,0.6,small,52
528,Oriental,2,17,Morelos,com,RAMT,MEX,63,1344690.6,21344.29524,7128,1599,1,1,0.6,small,51
529,Oriental,2,17,Morelos,com,RABT,MEX,210,47010781.0,223860.8619,7128,16772,1,1,0.6,small,52
530,Oriental,2,17,Morelos,res,DB2,MEX,8035,42771690.0,5323.172371,7128,399,1,1,0.6,small,53
531,Oriental,2,17,Morelos,ind,GDMTH,MEX,639,606959539.0,949858.4335,7128,71163,1,1,0.6,small,55
532,Oriental,2,17,Morelos,ind,GDMTH,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,55
533,Oriental,2,17,Morelos,ind,GDMTH,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,55
534,Oriental,2,17,Morelos,ind,GDMTH,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,55
535,Oriental,2,17,Morelos,ind,DIST,MEX,4,264208828.0,66052207.0,7128,4948621,1,1,0.6,small,50
536,Oriental,2,17,Morelos,ind,DIST,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,50
537,Oriental,2,17,Morelos,ind,DIST,MEX,2,200135836.0,100067918.0,7128,7497072,1,1,0.6,small,50
538,Oriental,2,17,Morelos,ind,DIST,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,50
539,Oriental,2,17,Morelos,ind,DIT,MEX,3,406283085.0,135427695.0,7128,10146221,1,1,0.6,small,58
540,Oriental,2,17,Morelos,ind,DIT,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,58
541,Oriental,2,17,Morelos,ind,DIT,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,58
542,Oriental,2,17,Morelos,ind,DIT,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,58
543,Oriental,2,17,Morelos,ind,GDMTO,MEX,2626,201897840.0,76884.17365,7128,5760,1,1,0.6,small,48
544,Oriental,2,17,Morelos,ind,GDMTO,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,48
545,Occidental,3,18,Nayarit,res,DB2,MEX,8237,5847823.8,709.9458298,9351,53,1,1,0.6,small,113
546,Occidental,3,18,Nayarit,com,GDBT,MEX,45312,132679976.0,2928.142126,9351,219,1,1,0.6,small,109
547,Occidental,3,18,Nayarit,com,GDBT,MEX,41,1519917.9,37071.168289999994,9351,2777,1,1,0.6,small,109
548,Occidental,3,18,Nayarit,com,APBT,MEX,1,0.0,0.0,9351,0,1,1,0.6,small,117
549,Occidental,3,18,Nayarit,com,GDBT,MEX,501,29744419.0,59370.0978,9351,4448,1,1,0.6,small,109
550,Occidental,3,18,Nayarit,com,RAMT,MEX,122,41110.608,336.9721967,9351,25,1,1,0.6,small,111
551,Occidental,3,18,Nayarit,com,RABT,MEX,32,134450.37,4201.574063,9351,315,1,1,0.6,small,112
552,Occidental,3,18,Nayarit,res,DB2,MEX,198284,261903043.0,1320.848092,9351,99,1,1,0.6,small,113
553,Occidental,3,18,Nayarit,res,DB2,MEX,198539,339469885.0,1709.839805,9351,128,1,1,0.6,small,113
554,Occidental,3,18,Nayarit,res,DB1,MEX,1,0.0,0.0,9351,0,1,1,0.6,small,114
555,Occidental,3,18,Nayarit,res,DB1,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,114
556,Occidental,3,18,Nayarit,res,DB2,MEX,736,1575977.8,2141.274185,9351,160,1,1,0.6,small,113
557,Occidental,3,18,Nayarit,res,DB1,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,114
558,Occidental,3,18,Nayarit,com,APBT,MEX,1486,44740942.0,30108.305519999998,9351,2256,1,1,0.6,small,117
559,Occidental,3,18,Nayarit,com,RABT,MEX,331,13520118.0,40846.27795,9351,3060,1,1,0.6,small,112
560,Occidental,3,18,Nayarit,com,RAMT,MEX,67,540150.68,8061.9504480000005,9351,604,1,1,0.6,small,111
561,Occidental,3,18,Nayarit,com,RABT,MEX,10,8533948.2,853394.82,9351,63936,1,1,0.6,small,112
562,Occidental,3,18,Nayarit,res,DB2,MEX,5350,31286895.0,5848.017757,9351,438,1,1,0.6,small,113
563,Occidental,3,18,Nayarit,ind,GDMTH,MEX,985,481893368.0,489231.8457,9351,36653,1,1,0.6,small,115
564,Occidental,3,18,Nayarit,ind,GDMTH,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,115
565,Occidental,3,18,Nayarit,ind,GDMTH,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,115
566,Occidental,3,18,Nayarit,ind,GDMTH,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,115
567,Occidental,3,18,Nayarit,ind,DIST,MEX,5,8721308.5,1744261.7,9351,130680,1,1,0.6,small,110
568,Occidental,3,18,Nayarit,ind,DIST,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,110
569,Occidental,3,18,Nayarit,ind,DIST,MEX,1,0.0,0.0,9351,0,1,1,0.6,small,110
570,Occidental,3,18,Nayarit,ind,DIST,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,110
571,Occidental,3,18,Nayarit,ind,DIT,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,118
572,Occidental,3,18,Nayarit,ind,DIT,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,118
573,Occidental,3,18,Nayarit,ind,DIT,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,118
574,Occidental,3,18,Nayarit,ind,DIT,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,118
575,Occidental,3,18,Nayarit,ind,GDMTO,MEX,2809,160124830.0,57004.21146000001,9351,4271,1,1,0.6,small,108
576,Occidental,3,18,Nayarit,ind,GDMTO,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,108
577,Noreste,6,19,NuevoLeon,res,DB2,MEX,28088,29445500.0,1048.330248,8710,79,1,1,0.6,small,29
578,Noreste,6,19,NuevoLeon,com,GDBT,MEX,131735,505008288.0,3833.516438,8710,287,1,1,0.6,small,25
579,Noreste,6,19,NuevoLeon,com,GDBT,MEX,683,16094269.0,23564.083459999998,8710,1765,1,1,0.6,small,25
580,Noreste,6,19,NuevoLeon,com,APBT,MEX,4567,138354241.0,30294.337860000003,8710,2270,1,1,0.6,small,33
581,Noreste,6,19,NuevoLeon,com,GDBT,MEX,723,43452378.0,60100.107879999996,8710,4503,1,1,0.6,small,25
582,Noreste,6,19,NuevoLeon,com,RAMT,MEX,46,62533.505999999994,1359.424043,8710,102,1,1,0.6,small,27
583,Noreste,6,19,NuevoLeon,com,RABT,MEX,386,537374.38,1392.1616060000001,8710,104,1,1,0.6,small,28
584,Noreste,6,19,NuevoLeon,res,DB1,MEX,2,0.0,0.0,8710,0,1,1,0.6,small,30
585,Noreste,6,19,NuevoLeon,res,DB2,MEX,34026,75566223.0,2220.8376829999997,8710,166,1,1,0.6,small,29
586,Noreste,6,19,NuevoLeon,res,DB2,MEX,1562873,2707000000.0,1732.0665210000002,8710,130,1,1,0.6,small,29
587,Noreste,6,19,NuevoLeon,res,DB2,MEX,13779,28085446.0,2038.278975,8710,153,1,1,0.6,small,29
588,Noreste,6,19,NuevoLeon,res,DB2,MEX,12993,21529092.0,1656.976218,8710,124,1,1,0.6,small,29
589,Noreste,6,19,NuevoLeon,res,DB2,MEX,1,1641.7548,1641.7548,8710,123,1,1,0.6,small,29
590,Noreste,6,19,NuevoLeon,com,APBT,MEX,2203,67033930.0,30428.474810000003,8710,2280,1,1,0.6,small,33
591,Noreste,6,19,NuevoLeon,com,RABT,MEX,2873,28622246.0,9962.494256999997,8710,746,1,1,0.6,small,28
592,Noreste,6,19,NuevoLeon,com,RAMT,MEX,559,580166.78,1037.865438,8710,78,1,1,0.6,small,27
593,Noreste,6,19,NuevoLeon,com,RABT,MEX,649,21830600.0,33637.28814,8710,2520,1,1,0.6,small,28
594,Noreste,6,19,NuevoLeon,res,DB2,MEX,12326,134311733.0,10896.61958,8710,816,1,1,0.6,small,29
595,Noreste,6,19,NuevoLeon,ind,GDMTH,MEX,16083,6686000000.0,415718.4605,8710,31147,1,1,0.6,small,31
596,Noreste,6,19,NuevoLeon,ind,GDMTH,MEX,0,0.0,0.0,8710,0,1,1,0.6,small,31
597,Noreste,6,19,NuevoLeon,ind,GDMTH,MEX,0,0.0,0.0,8710,0,1,1,0.6,small,31
598,Noreste,6,19,NuevoLeon,ind,GDMTH,MEX,6,27601329.0,4600221.5,8710,344648,1,1,0.6,small,31
599,Noreste,6,19,NuevoLeon,ind,DIST,MEX,102,2578000000.0,25274509.8,8710,1893271,1,1,0.6,small,26
600,Noreste,6,19,NuevoLeon,ind,DIST,MEX,0,0.0,0.0,8710,0,1,1,0.6,small,26
601,Noreste,6,19,NuevoLeon,ind,DIST,MEX,31,738340260.0,23817427.74,8710,1784398,1,1,0.6,small,26
602,Noreste,6,19,NuevoLeon,ind,DIST,MEX,0,0.0,0.0,8710,0,1,1,0.6,small,26
603,Noreste,6,19,NuevoLeon,ind,DIT,MEX,9,201935573.0,22437285.89,8710,1680998,1,1,0.6,small,34
604,Noreste,6,19,NuevoLeon,ind,DIT,MEX,0,0.0,0.0,8710,0,1,1,0.6,small,34
605,Noreste,6,19,NuevoLeon,ind,DIT,MEX,3,37368715.0,12456238.33,8710,933219,1,1,0.6,small,34
606,Noreste,6,19,NuevoLeon,ind,DIT,MEX,0,0.0,0.0,8710,0,1,1,0.6,small,34
607,Noreste,6,19,NuevoLeon,ind,GDMTO,MEX,29803,1291000000.0,43317.7868,8710,3245,1,1,0.6,small,24
608,Noreste,6,19,NuevoLeon,ind,GDMTO,MEX,0,0.0,0.0,8710,0,1,1,0.6,small,24
609,Oriental,2,20,Oaxaca,res,DB2,MEX,736840,614929191.0,834.5491436000003,7128,63,1,1,0.6,small,53
610,Oriental,2,20,Oaxaca,com,GDBT,MEX,141407,336102485.0,2376.844746,7128,178,1,1,0.6,small,49
611,Oriental,2,20,Oaxaca,com,GDBT,MEX,183,8732106.7,47716.43005,7128,3575,1,1,0.6,small,49
612,Oriental,2,20,Oaxaca,com,APBT,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,57
613,Oriental,2,20,Oaxaca,com,GDBT,MEX,1912,53010274.0,27725.0387,7128,2077,1,1,0.6,small,49
614,Oriental,2,20,Oaxaca,com,RAMT,MEX,552,1169102.9,2117.940036,7128,159,1,1,0.6,small,51
615,Oriental,2,20,Oaxaca,com,RABT,MEX,1720,1594571.0,927.0761627999999,7128,69,1,1,0.6,small,52
616,Oriental,2,20,Oaxaca,res,DB2,MEX,31718,18134824.0,571.7518129,7128,43,1,1,0.6,small,53
617,Oriental,2,20,Oaxaca,res,DB2,MEX,305954,362634377.0,1185.257839,7128,89,1,1,0.6,small,53
618,Oriental,2,20,Oaxaca,res,DB2,MEX,172904,247465919.0,1431.233048,7128,107,1,1,0.6,small,53
619,Oriental,2,20,Oaxaca,res,DB2,MEX,133,690751.65,5193.621429,7128,389,1,1,0.6,small,53
620,Oriental,2,20,Oaxaca,res,DB1,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,54
621,Oriental,2,20,Oaxaca,res,DB1,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,54
622,Oriental,2,20,Oaxaca,com,APBT,MEX,3326,150218629.0,45164.95159,7128,3384,1,1,0.6,small,57
623,Oriental,2,20,Oaxaca,com,RABT,MEX,7709,48220781.0,6255.127902,7128,469,1,1,0.6,small,52
624,Oriental,2,20,Oaxaca,com,RAMT,MEX,164,826817.08,5041.567561,7128,378,1,1,0.6,small,51
625,Oriental,2,20,Oaxaca,com,RABT,MEX,21,1042794.6,49656.88571,7128,3720,1,1,0.6,small,52
626,Oriental,2,20,Oaxaca,res,DB2,MEX,5042,26294732.0,5215.13923,7128,391,1,1,0.6,small,53
627,Oriental,2,20,Oaxaca,ind,GDMTH,MEX,608,310048237.0,509947.7582,7128,38205,1,1,0.6,small,55
628,Oriental,2,20,Oaxaca,ind,GDMTH,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,55
629,Oriental,2,20,Oaxaca,ind,GDMTH,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,55
630,Oriental,2,20,Oaxaca,ind,GDMTH,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,55
631,Oriental,2,20,Oaxaca,ind,DIST,MEX,14,126688732.0,9049195.143,7128,677964,1,1,0.6,small,50
632,Oriental,2,20,Oaxaca,ind,DIST,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,50
633,Oriental,2,20,Oaxaca,ind,DIST,MEX,1,254909488.0,254909488.0,7128,19097777,1,1,0.6,small,50
634,Oriental,2,20,Oaxaca,ind,DIST,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,50
635,Oriental,2,20,Oaxaca,ind,DIT,MEX,12,12711400.0,1059283.3329999999,7128,79361,1,1,0.6,small,58
636,Oriental,2,20,Oaxaca,ind,DIT,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,58
637,Oriental,2,20,Oaxaca,ind,DIT,MEX,1,68380129.0,68380129.0,7128,5123028,1,1,0.6,small,58
638,Oriental,2,20,Oaxaca,ind,DIT,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,58
639,Oriental,2,20,Oaxaca,ind,GDMTO,MEX,3323,191998979.0,57778.808,7128,4329,1,1,0.6,small,48
640,Oriental,2,20,Oaxaca,ind,GDMTO,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,48
641,Oriental,2,21,Puebla,res,DB2,MEX,1753836,1977000000.0,1127.243368,7128,84,1,1,0.6,small,53
642,Oriental,2,21,Puebla,com,GDBT,MEX,242861,628645131.0,2588.497663,7128,194,1,1,0.6,small,49
643,Oriental,2,21,Puebla,com,GDBT,MEX,285,16195150.0,56825.08772,7128,4257,1,1,0.6,small,49
644,Oriental,2,21,Puebla,com,APBT,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,57
645,Oriental,2,21,Puebla,com,GDBT,MEX,1821,111566021.0,61266.34871000001,7128,4590,1,1,0.6,small,49
646,Oriental,2,21,Puebla,com,RAMT,MEX,142,4866388.1,34270.33873,7128,2568,1,1,0.6,small,51
647,Oriental,2,21,Puebla,com,RABT,MEX,295,289776.4,982.2928813999999,7128,74,1,1,0.6,small,52
648,Oriental,2,21,Puebla,res,DB2,MEX,18487,18010050.0,974.2007897,7128,73,1,1,0.6,small,53
649,Oriental,2,21,Puebla,res,DB2,MEX,13611,15057735.0,1106.291602,7128,83,1,1,0.6,small,53
650,Oriental,2,21,Puebla,res,DB2,MEX,5,3363.5952,672.7190400000002,7128,50,1,1,0.6,small,53
651,Oriental,2,21,Puebla,res,DB1,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,54
652,Oriental,2,21,Puebla,res,DB1,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,54
653,Oriental,2,21,Puebla,res,DB1,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,54
654,Oriental,2,21,Puebla,com,APBT,MEX,3502,250633665.0,71568.72216,7128,5362,1,1,0.6,small,57
655,Oriental,2,21,Puebla,com,RABT,MEX,2378,164855060.0,69325.08831,7128,5194,1,1,0.6,small,52
656,Oriental,2,21,Puebla,com,RAMT,MEX,286,1659747.4,5803.3125869999985,7128,435,1,1,0.6,small,51
657,Oriental,2,21,Puebla,com,RABT,MEX,1106,201735520.0,182401.0127,7128,13665,1,1,0.6,small,52
658,Oriental,2,21,Puebla,res,DB2,MEX,16215,76909912.0,4743.133642,7128,355,1,1,0.6,small,53
659,Oriental,2,21,Puebla,ind,GDMTH,MEX,2124,2469000000.0,1162429.379,7128,87076,1,1,0.6,small,55
660,Oriental,2,21,Puebla,ind,GDMTH,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,55
661,Oriental,2,21,Puebla,ind,GDMTH,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,55
662,Oriental,2,21,Puebla,ind,GDMTH,MEX,2,14841103.0,7420551.5,7128,555947,1,1,0.6,small,55
663,Oriental,2,21,Puebla,ind,DIST,MEX,15,596482554.0,39765503.6,7128,2979225,1,1,0.6,small,50
664,Oriental,2,21,Puebla,ind,DIST,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,50
665,Oriental,2,21,Puebla,ind,DIST,MEX,4,408488616.0,102122154.0,7128,7650975,1,1,0.6,small,50
666,Oriental,2,21,Puebla,ind,DIST,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,50
667,Oriental,2,21,Puebla,ind,DIT,MEX,4,842992077.0,210748019.3,7128,15789207,1,1,0.6,small,58
668,Oriental,2,21,Puebla,ind,DIT,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,58
669,Oriental,2,21,Puebla,ind,DIT,MEX,1,139623691.0,139623691.0,7128,10460584,1,1,0.6,small,58
670,Oriental,2,21,Puebla,ind,DIT,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,58
671,Oriental,2,21,Puebla,ind,GDMTO,MEX,6356,427256502.0,67220.97262,7128,5036,1,1,0.6,small,48
672,Oriental,2,21,Puebla,ind,GDMTO,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,48
673,Occidental,3,22,Queretaro,res,DB2,MEX,629958,725609839.0,1151.838438,9351,86,1,1,0.6,small,113
674,Occidental,3,22,Queretaro,com,GDBT,MEX,79193,293109092.0,3701.1995,9351,277,1,1,0.6,small,109
675,Occidental,3,22,Queretaro,com,GDBT,MEX,69,4044483.0,58615.69565,9351,4391,1,1,0.6,small,109
676,Occidental,3,22,Queretaro,com,APBT,MEX,1,0.0,0.0,9351,0,1,1,0.6,small,117
677,Occidental,3,22,Queretaro,com,GDBT,MEX,632,86511669.0,136885.5522,9351,10255,1,1,0.6,small,109
678,Occidental,3,22,Queretaro,com,RAMT,MEX,23,225107.27,9787.272609,9351,733,1,1,0.6,small,111
679,Occidental,3,22,Queretaro,com,RABT,MEX,41,613228.79,14956.79976,9351,1121,1,1,0.6,small,112
680,Occidental,3,22,Queretaro,res,DB2,MEX,25259,29242109.0,1157.690685,9351,87,1,1,0.6,small,113
681,Occidental,3,22,Queretaro,res,DB2,MEX,4,1161.2412,290.3103,9351,22,1,1,0.6,small,113
682,Occidental,3,22,Queretaro,res,DB1,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,114
683,Occidental,3,22,Queretaro,res,DB1,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,114
684,Occidental,3,22,Queretaro,res,DB1,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,114
685,Occidental,3,22,Queretaro,res,DB1,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,114
686,Occidental,3,22,Queretaro,com,APBT,MEX,9178,116278512.0,12669.26476,9351,949,1,1,0.6,small,117
687,Occidental,3,22,Queretaro,com,RABT,MEX,46,164242.22,3570.483043,9351,268,1,1,0.6,small,112
688,Occidental,3,22,Queretaro,com,RAMT,MEX,138,1382317.5,10016.79348,9351,750,1,1,0.6,small,111
689,Occidental,3,22,Queretaro,com,RABT,MEX,1305,285790335.0,218996.4253,9351,16407,1,1,0.6,small,112
690,Occidental,3,22,Queretaro,res,DB2,MEX,10717,45941238.0,4286.7629,9351,321,1,1,0.6,small,113
691,Occidental,3,22,Queretaro,ind,GDMTH,MEX,1843,2531000000.0,1373304.395,9351,102892,1,1,0.6,small,115
692,Occidental,3,22,Queretaro,ind,GDMTH,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,115
693,Occidental,3,22,Queretaro,ind,GDMTH,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,115
694,Occidental,3,22,Queretaro,ind,GDMTH,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,115
695,Occidental,3,22,Queretaro,ind,DIST,MEX,16,500917315.0,31307332.19,9351,2345540,1,1,0.6,small,110
696,Occidental,3,22,Queretaro,ind,DIST,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,110
697,Occidental,3,22,Queretaro,ind,DIST,MEX,21,639243419.0,30440162.81,9351,2280572,1,1,0.6,small,110
