Year 1 hourly electric load (kWh),Year 1 hourly sales/purchases without sytem ($),Hourly energy charge TOU period,Hourly demand charge TOU period,Hourly Energy (kWh)
1554.84,-523.328,5,3,0.626251
1563.02,-526.081,5,3,0.561641
1611.53,-542.408,5,3,0.419562
1489.73,-501.412,5,3,0.239317
1278.58,-430.345,5,3,0.0546273
1252.71,-171.985,4,2,0.000139396
1137.98,-156.233,4,2,0
1132.59,-155.493,4,2,0
878.773,-59.739,3,1,0
841.811,-57.2263,3,1,0
907.743,-61.7083,3,1,0
815.252,-55.4208,3,1,0
874.111,-59.4221,3,1,0
817.681,-55.5859,3,1,0
897.6,-61.0189,3,1,0
884.475,-60.1266,3,1,0
1088.56,-74.0004,3,1,9.22E-05
1089.82,-74.0859,3,1,0.0238987
1629.26,-110.757,3,1,0.109508
1587.93,-218.006,4,2,0.207611
1539.62,-211.375,4,2,0.583904
1543.15,-211.859,4,2,0.698251
1492.22,-204.867,4,2,0.737095
1552.8,-522.643,5,3,0.745832
1563.78,-526.337,5,3,0.698198
1576.15,-530.501,5,3,0.592636
1636.3,-550.745,5,3,0.448668
1505.23,-506.629,5,3,0.261689
1286.27,-432.932,5,3,0.0482088
1256.05,-172.444,4,2,4.58E-05
1138.14,-156.255,4,2,0
1133.03,-155.554,4,2,0
868.967,-59.0724,3,1,0
842.041,-57.2419,3,1,0
906.151,-61.6001,3,1,0
813.818,-55.3233,3,1,0
872.801,-59.333,3,1,0
799.275,-54.3347,3,1,0
783.72,-53.2773,3,1,0
903.133,-61.395,3,1,0
1081.18,-73.4989,3,1,4.52E-05
1094.07,-74.3751,3,1,0.0288577
1625.55,-110.505,3,1,0.207402
1586.7,-107.864,3,1,0.423023
1541.13,-104.766,3,1,0.590535
1542.88,-104.885,3,1,0.69317
1489.33,-101.245,3,1,0.729566
1545.33,-105.052,3,1,0.744097
1553.48,-105.606,3,1,0.691521
1565.43,-106.418,3,1,0.592979
1621.16,-110.206,3,1,0.448511
1498.58,-101.874,3,1,0.257956
1283.21,-87.2323,3,1,0.0457099
1252.86,-85.1697,3,1,4.61E-05
1137.44,-77.3229,3,1,0
1132.43,-76.9827,3,1,0
877.866,-59.6774,3,1,0
838.824,-57.0232,3,1,0
904.962,-61.5193,3,1,0
761.174,-51.7446,3,1,0
804.185,-54.6685,3,1,0
744.147,-50.5871,3,1,0
769.307,-52.2975,3,1,0
747.892,-50.8417,3,1,0
1069.12,-72.679,3,1,0.000149166
994.561,-67.6103,3,1,0.00543736
1232.64,-83.7948,3,1,0.097275
1190.58,-80.9354,3,1,0.413536
1140.72,-77.5461,3,1,0.551473
1139.56,-77.467,3,1,0.683063
1139.81,-77.4844,3,1,0.320492
1141.05,-77.5688,3,1,0.473846
892.545,-60.6752,3,1,0.579914
894.342,-60.7974,3,1,0.481582
944.605,-64.2142,3,1,0.436549
905.692,-61.5689,3,1,0.248952
822.46,-55.9108,3,1,0.0600763
737.363,-50.1259,3,1,0
882.825,-60.0145,3,1,0
762.177,-51.8128,3,1,0
849.947,-57.7794,3,1,0
708.514,-48.1647,3,1,0
809.241,-55.0122,3,1,0
681.244,-46.3109,3,1,0
762.822,-51.8566,3,1,0
662.116,-45.0106,3,1,0
692.788,-47.0957,3,1,0
752.205,-51.1349,3,1,0
749.098,-50.9237,3,1,4.24E-05
858.527,-58.3627,3,1,0.0795681
917.503,-62.3718,3,1,0.16675
845.822,-116.123,4,2,0.345387
848.097,-116.435,4,2,0.222784
810.359,-111.254,4,2,0.664815
865.644,-118.844,4,2,0.627433
822.091,-276.699,5,3,0.56833
866.171,-291.536,5,3,0.555201
827.287,-278.448,5,3,0.558447
916.04,-308.321,5,3,0.185687
912.105,-306.996,5,3,0.0917274
941.458,-316.876,5,3,0.0125002
880.519,-120.886,4,2,2.34E-05
957.288,-131.426,4,2,0
895.31,-122.917,4,2,0
905.118,-61.5299,3,1,0
826.704,-56.1994,3,1,0
862.338,-58.6218,3,1,0
874.16,-59.4254,3,1,0
923.175,-62.7575,3,1,0
851.799,-57.9053,3,1,0
874.034,-59.4168,3,1,0
824.049,-56.0189,3,1,0
1059.74,-72.0413,3,1,0
1101.63,-74.8885,3,1,0.002752
1628.22,-110.686,3,1,0.148326
1584.23,-217.499,4,2,0.210617
1534.12,-210.62,4,2,0.24765
1536.53,-210.951,4,2,0.268257
1488.91,-204.413,4,2,0.160023
1547.74,-520.938,5,3,0.485664
1556.05,-523.737,5,3,0.632717
1562.98,-526.068,5,3,0.517318
1610.88,-542.189,5,3,0.162204
1480.53,-498.317,5,3,0.130139
1273.5,-428.636,5,3,0.0118447
1245.19,-170.952,4,2,0
1138.13,-156.254,4,2,0
1130.65,-155.228,4,2,0
845.984,-57.51,3,1,0
759.1,-51.6036,3,1,0
860.563,-58.5011,3,1,0
750.215,-50.9996,3,1,0
865.45,-58.8333,3,1,0
751.962,-51.1184,3,1,0
861.022,-58.5322,3,1,0
792.944,-53.9043,3,1,0
1067.28,-72.5539,3,1,6.62E-05
1093.2,-74.3158,3,1,0.00767065
1623.54,-110.368,3,1,0.182918
1587.21,-217.908,4,2,0.315237
1546.63,-212.337,4,2,0.436018
1556.23,-213.655,4,2,0.526247
1503.87,-206.467,4,2,0.653368
1563.46,-526.228,5,3,0.706607
1566.57,-527.276,5,3,0.650964
1576.82,-530.727,5,3,0.552323
1639.39,-551.785,5,3,0.415993
1504.9,-506.519,5,3,0.232049
1278.01,-430.152,5,3,0.0419891
1247.38,-171.253,4,2,6.85E-05
1143.09,-156.935,4,2,0
1129.54,-155.075,4,2,0
848.245,-57.6637,3,1,0
760.747,-51.7156,3,1,0
859.528,-58.4307,3,1,0
747.48,-50.8137,3,1,0
862.285,-58.6182,3,1,0
749.538,-50.9536,3,1,0
876.319,-59.5722,3,1,0
811.148,-55.1418,3,1,0
1063.22,-72.2776,3,1,7.73E-05
1094.87,-74.4291,3,1,0.0577731
1627.21,-110.618,3,1,0.257115
1583.82,-217.442,4,2,0.445804
1537.03,-211.018,4,2,0.576145
1545.32,-212.157,4,2,0.674096
1498.32,-205.705,4,2,0.712338
1565.41,-526.884,5,3,0.714749
1577.95,-531.106,5,3,0.668779
1589.9,-535.129,5,3,0.580038
1645.76,-553.93,5,3,0.42768
1515.53,-510.096,5,3,0.243838
1288.76,-433.771,5,3,0.038373
1255.91,-172.424,4,2,4.67E-05
1145.68,-157.291,4,2,0
1130.14,-155.157,4,2,0
850.801,-57.8374,3,1,0
762.854,-51.8588,3,1,0
865.924,-58.8655,3,1,0
753.231,-51.2046,3,1,0
833.432,-56.6567,3,1,0
717.855,-48.7998,3,1,0
778.296,-52.9086,3,1,0
818.662,-55.6526,3,1,0
1085.31,-73.7794,3,1,1.13E-05
1089.13,-74.0392,3,1,0.00299566
1627.31,-110.624,3,1,0.107523
1587.29,-217.919,4,2,0.259866
1541.38,-211.616,4,2,0.599031
1548.29,-212.565,4,2,0.687327
1497.41,-205.579,4,2,0.741996
1563.07,-526.098,5,3,0.730613
1578.35,-531.24,5,3,0.672493
1604.69,-540.108,5,3,0.579648
1687.62,-568.02,5,3,0.4493
1561.4,-525.536,5,3,0.252158
1313.04,-441.942,5,3,0.0354574
1262.37,-173.311,4,2,2.08E-05
1143.71,-157.02,4,2,0
1131.62,-155.36,4,2,0
868.179,-59.0188,3,1,0
840.926,-57.1661,3,1,0
897.554,-61.0157,3,1,0
816.945,-55.5359,3,1,0
877.321,-59.6403,3,1,0
792.672,-53.8858,3,1,0
831.757,-56.5428,3,1,0
790.518,-53.7394,3,1,0
1082.7,-73.6019,3,1,5.58E-06
1092,-74.2344,3,1,0.0144075
1625.21,-110.482,3,1,0.10116
1586,-107.816,3,1,0.177188
1543.65,-104.937,3,1,0.335764
1551.84,-105.494,3,1,0.687417
1497.83,-101.822,3,1,0.736375
1558.55,-105.95,3,1,0.727734
1571.38,-106.822,3,1,0.705094
1579.74,-107.391,3,1,0.58939
1641.3,-111.575,3,1,0.454978
1518.96,-103.259,3,1,0.254557
1292.89,-87.8905,3,1,0.0338872
1260.75,-85.7055,3,1,2.07E-05
1147.05,-77.9765,3,1,0
1133.49,-77.0544,3,1,0
834.624,-56.7377,3,1,0
760.988,-51.732,3,1,0
864.407,-58.7624,3,1,0
703.002,-47.7901,3,1,0
802.911,-54.5819,3,1,0
687.153,-46.7126,3,1,0
767.7,-52.1883,3,1,0
688.05,-46.7736,3,1,0
1080.78,-73.4711,3,1,1.13E-05
994.937,-67.6358,3,1,0.00652338
1231.19,-83.6965,3,1,0.259086
1189.63,-80.8712,3,1,0.455778
1139.48,-77.4618,3,1,0.610269
1140.24,-77.5132,3,1,0.696886
1142.28,-77.6519,3,1,0.735547
1142.96,-77.6982,3,1,0.726251
893.62,-60.7483,3,1,0.691505
896.316,-60.9316,3,1,0.591194
945.702,-64.2888,3,1,0.444474
906.93,-61.6531,3,1,0.250868
825.336,-56.1063,3,1,0.0319917
739.775,-50.2899,3,1,9.30E-06
895.892,-60.9028,3,1,0
766.427,-52.1017,3,1,0
855.346,-58.1464,3,1,0
716.201,-48.6874,3,1,0
818.675,-55.6535,3,1,0
705.009,-47.9265,3,1,0
770.748,-52.3954,3,1,0
708.444,-48.16,3,1,0
781.436,-53.122,3,1,0
711.354,-48.3578,3,1,0
760.291,-51.6846,3,1,0
890.859,-60.5606,3,1,0.00361723
849.563,-57.7533,3,1,0.113628
888.157,-121.935,4,2,0.430931
769.94,-105.705,4,2,0.554501
840.87,-115.443,4,2,0.672222
772.278,-106.026,4,2,0.551931
841.461,-283.219,5,3,0.708579
773.889,-260.476,5,3,0.664954
840.386,-282.857,5,3,0.588402
823.091,-277.036,5,3,0.44521
921.839,-310.273,5,3,0.247944
858.207,-288.855,5,3,0.026588
900.39,-123.615,4,2,0
876.483,-120.332,4,2,0
929.263,-127.578,4,2,0
832.958,-56.6245,3,1,0
873.789,-59.4002,3,1,0
791.941,-53.8361,3,1,0
857.594,-58.2992,3,1,0
871.473,-59.2427,3,1,0
662.279,-45.0218,3,1,0
708.098,-48.1365,3,1,0
850.703,-57.8308,3,1,0
1087.39,-73.9209,3,1,0
1094.34,-74.3936,3,1,0.00475553
1633.69,-111.058,3,1,0.198403
1592.13,-218.583,4,2,0.436549
1540.33,-211.472,4,2,0.598997
1539.29,-211.329,4,2,0.648417
1488.39,-204.341,4,2,0.614259
1540.94,-518.65,5,3,0.713137
1543.44,-519.493,5,3,0.649244
1544,-519.679,5,3,0.498001
1595.14,-536.891,5,3,0.412534
1480.39,-498.27,5,3,0.225655
1277.66,-430.036,5,3,0.0283657
1254.17,-172.184,4,2,1.43E-05
1148.74,-157.711,4,2,0
1134.07,-155.697,4,2,0
752.531,-51.157,3,1,0
829.523,-56.391,3,1,0
625.329,-42.5099,3,1,0
798.952,-54.3128,3,1,0
780.264,-53.0424,3,1,0
785.153,-53.3747,3,1,0
647.996,-44.0508,3,1,0
539.015,-36.6422,3,1,0
1062.36,-72.2192,3,1,5.87E-05
1101.45,-74.8768,3,1,0.0287113
1631.71,-110.924,3,1,0.256562
1584.44,-217.527,4,2,0.38931
1538.7,-211.249,4,2,0.272577
1542.03,-211.706,4,2,0.290854
1491.64,-204.787,4,2,0.570014
1549.8,-521.632,5,3,0.70101
1560.16,-525.119,5,3,0.678522
1569.98,-528.423,5,3,0.585503
1620.39,-545.392,5,3,0.437352
1496.31,-503.626,5,3,0.246464
1279.98,-430.816,5,3,0.0341293
1253.17,-172.048,4,2,0
1150.57,-157.961,4,2,0
1137.38,-156.151,4,2,0
835.636,-56.8065,3,1,0
877.165,-59.6297,3,1,0
703.188,-47.8027,3,1,0
782.407,-53.188,3,1,0
677.146,-46.0324,3,1,0
715.192,-48.6188,3,1,0
711.563,-48.372,3,1,0
745.76,-50.6968,3,1,0
1016.91,-69.1293,3,1,0
1113.16,-75.6727,3,1,0.0431902
1645.63,-111.87,3,1,0.26804
1592.03,-218.57,4,2,0.43782
1535.49,-210.807,4,2,0.542046
1530.69,-210.148,4,2,0.68113
1484.13,-203.756,4,2,0.733491
1531.86,-515.594,5,3,0.730732
1529.86,-514.92,5,3,0.68325
1527.5,-514.125,5,3,0.59055
1577.13,-530.832,5,3,0.451704
1459.71,-491.308,5,3,0.250519
1258.75,-423.67,5,3,0.0215435
1236.14,-169.709,4,2,0
1138.36,-156.285,4,2,0
1130.34,-155.184,4,2,0
808.198,-54.9413,3,1,0
821.091,-55.8178,3,1,0
653.744,-44.4415,3,1,0
787.406,-53.5279,3,1,0
739.879,-50.297,3,1,0
695.407,-47.2737,3,1,0
655.276,-44.5457,3,1,0
541.226,-36.7925,3,1,0
962.938,-65.4605,3,1,3.07E-05
1043.92,-70.9657,3,1,0.0472219
1607.89,-109.305,3,1,0.260807
1571.89,-215.805,4,2,0.447492
1515.61,-208.078,4,2,0.579317
1514.99,-207.993,4,2,0.641912
1467.27,-201.442,4,2,0.712998
1512.25,-508.993,5,3,0.733223
1506.12,-506.931,5,3,0.665633
1506.16,-506.944,5,3,0.569184
1553.52,-522.883,5,3,0.424814
1434.76,-482.911,5,3,0.234987
1235.03,-415.686,5,3,0.0202109
1216.1,-166.959,4,2,0
1131.06,-155.283,4,2,0
1116.83,-153.329,4,2,0
787.943,-53.5644,3,1,0
812.103,-55.2068,3,1,0
652.086,-44.3288,3,1,0
737.331,-50.1237,3,1,0
688.937,-46.8339,3,1,0
514.893,-35.0024,3,1,0
587.064,-39.9086,3,1,0
526.782,-35.8106,3,1,0
958.953,-65.1896,3,1,5.36E-06
1048.17,-71.2543,3,1,0.0208625
1614.81,-109.775,3,1,0.216279
1572.87,-106.924,3,1,0.426429
1512.48,-102.819,3,1,0.55529
1510.81,-102.705,3,1,0.683449
1459.97,-99.249,3,1,0.714492
1504.95,-102.306,3,1,0.703686
1500.89,-102.03,3,1,0.653341
1504.18,-102.254,3,1,0.573122
1551.85,-105.495,3,1,0.432813
1433.11,-97.4225,3,1,0.24128
1240.51,-84.3298,3,1,0.0198291
1222.9,-83.1329,3,1,0
1139.94,-77.4934,3,1,0
1123.93,-76.4047,3,1,0
698.532,-47.4862,3,1,0
751.068,-51.0576,3,1,0
581.558,-39.5343,3,1,0
650.499,-44.2209,3,1,0
560.057,-38.0727,3,1,0
402.807,-27.3828,3,1,0
519.871,-35.3408,3,1,0
274.596,-18.667,3,1,0
961.373,-65.3542,3,1,0
940.813,-63.9565,3,1,0.00387256
1236.44,-84.0532,3,1,0.106762
1210.32,-82.2774,3,1,0.470997
1150.4,-78.2039,3,1,0.602908
1150.09,-78.1833,3,1,0.685346
1147.27,-77.9917,3,1,0.728155
1147.83,-78.0294,3,1,0.728332
898.546,-61.0831,3,1,0.668559
896.938,-60.9739,3,1,0.586398
945.478,-64.2736,3,1,0.442319
908.398,-61.7529,3,1,0.244246
818.342,-55.6309,3,1,0.0171714
726.381,-49.3793,3,1,0
878.608,-59.7278,3,1,0
732.727,-49.8108,3,1,0
749.302,-50.9376,3,1,0
637.422,-43.3319,3,1,0
636.498,-43.2691,3,1,0
636.691,-43.2823,3,1,0
578.981,-39.3591,3,1,0
523.593,-35.5938,3,1,0
250.15,-17.0052,3,1,0
274.595,-18.667,3,1,0
314.94,-21.4096,3,1,1.04E-05
748.354,-50.8731,3,1,0.00640705
745.881,-50.705,3,1,0.262553
788.692,-108.28,4,2,0.418833
676.353,-92.8565,4,2,0.580108
746.218,-102.448,4,2,0.646778
681.229,-93.5259,4,2,0.696811
754.219,-253.855,5,3,0.724061
692.51,-233.085,5,3,0.66633
769.208,-258.9,5,3,0.566582
757.181,-254.852,5,3,0.433001
862.762,-290.388,5,3,0.233649
794.82,-267.521,5,3,0.0174266
826.867,-113.521,4,2,0
802.838,-110.222,4,2,0
836.702,-114.871,4,2,0
728.821,-49.5453,3,1,0
710.225,-48.2811,3,1,0
704.67,-47.9035,3,1,0
664.666,-45.184,3,1,0
602.372,-40.9492,3,1,0
462.476,-31.4391,3,1,0
395.692,-26.8991,3,1,0
349.357,-23.7493,3,1,0
968.351,-65.8285,3,1,0
1043.24,-70.9191,3,1,0.00445141
1608.53,-109.348,3,1,0.115368
1590.74,-218.392,4,2,0.474517
1534.36,-210.652,4,2,0.576366
1525.7,-209.464,4,2,0.69553
1471.52,-202.025,4,2,0.741165
1515.2,-509.987,5,3,0.740706
1513.76,-509.5,5,3,0.687242
1516.71,-510.495,5,3,0.593152
1568.84,-528.041,5,3,0.43759
1452.08,-488.74,5,3,0.23959
1245.66,-419.266,5,3,0.0156832
1222.42,-167.826,4,2,0
1135.23,-155.855,4,2,0
1123.17,-154.201,4,2,0
796.686,-54.1587,3,1,0
823.505,-55.9819,3,1,0
679.167,-46.1698,3,1,0
776.648,-52.7966,3,1,0
724.574,-49.2566,3,1,0
710.184,-48.2783,3,1,0
599.742,-40.7704,3,1,0
512.741,-34.8561,3,1,0
984.07,-66.8971,3,1,0
1066.49,-72.5003,3,1,0.00139181
1628.88,-110.731,3,1,0.112022
1586.85,-217.859,4,2,0.161173
1528.98,-209.913,4,2,0.208679
1522.83,-209.069,4,2,0.301803
1473.98,-202.363,4,2,0.70764
1526.5,-513.788,5,3,0.72262
1533.91,-516.283,5,3,0.677426
1539.4,-518.132,5,3,0.573933
1589.47,-534.983,5,3,0.42412
1471.66,-495.332,5,3,0.221564
1268.34,-426.899,5,3,0.0224717
1247.74,-171.302,4,2,0
1160.34,-159.303,4,2,0
1139.2,-156.4,4,2,0
791.079,-53.7775,3,1,0
857.804,-58.3135,3,1,0
712.827,-48.458,3,1,0
826.953,-56.2162,3,1,0
625.715,-42.5361,3,1,0
801.913,-54.514,3,1,0
701.513,-47.6889,3,1,0
820.104,-55.7506,3,1,0
1062.86,-72.2534,3,1,0
1109.91,-75.4516,3,1,0.00350896
1632.19,-110.956,3,1,0.112492
1584.61,-217.551,4,2,0.192583
1533.59,-210.546,4,2,0.55812
1534.12,-210.619,4,2,0.701405
1486,-204.013,4,2,0.728572
1537.7,-517.56,5,3,0.739253
1540.44,-518.482,5,3,0.688276
1540.6,-518.536,5,3,0.591524
1588.19,-534.555,5,3,0.435328
1471.62,-495.318,5,3,0.234545
1275.42,-429.282,5,3,0.0148423
1254.34,-172.208,4,2,0
1160.58,-159.336,4,2,0
1140.79,-156.619,4,2,0
707.07,-48.0666,3,1,0
866.147,-58.8807,3,1,0
724.776,-49.2703,3,1,0
793.01,-53.9088,3,1,0
748.931,-50.9123,3,1,0
745.927,-50.7081,3,1,0
759.839,-51.6539,3,1,0
681.237,-46.3105,3,1,0
1080.13,-73.427,3,1,0
1095.26,-74.4555,3,1,0.0484466
1630.09,-110.813,3,1,0.27668
1587.03,-217.883,4,2,0.453132
1541.91,-211.688,4,2,0.613517
1547.41,-212.443,4,2,0.702582
1495.86,-205.367,4,2,0.75409
1554.65,-523.265,5,3,0.752342
1552.39,-522.502,5,3,0.687334
1542.58,-519.201,5,3,0.585128
1597.1,-537.552,5,3,0.440121
1488.13,-500.874,5,3,0.239859
1278.87,-430.443,5,3,0.0123841
1265.38,-173.723,4,2,0
1175.73,-161.417,4,2,0
1158.05,-158.988,4,2,0
699.143,-47.5277,3,1,0
694.391,-47.2047,3,1,0
618.695,-42.0589,3,1,0
470.498,-31.9844,3,1,0
550.947,-37.4534,3,1,0
287.769,-19.5625,3,1,0
299.991,-20.3934,3,1,0
349.357,-23.7493,3,1,0
1007.05,-68.4595,3,1,1.05E-05
1094.84,-74.4273,3,1,0.0436085
1637.52,-111.318,3,1,0.255023
1583.12,-107.62,3,1,0.448595
1532.14,-104.155,3,1,0.58279
1534.55,-104.319,3,1,0.683476
1485.48,-100.983,3,1,0.725332
1539.77,-104.673,3,1,0.71935
1544.11,-104.968,3,1,0.662305
1551.93,-105.5,3,1,0.575205
1609.57,-109.418,3,1,0.424605
1487.17,-101.098,3,1,0.219358
1276.81,-86.7973,3,1,0.0122119
1261.11,-85.7301,3,1,0
1160.07,-78.8612,3,1,0
1139.38,-77.4548,3,1,0
774.083,-52.6222,3,1,0
838.947,-57.0316,3,1,0
654.682,-44.5053,3,1,0
747.522,-50.8166,3,1,0
748.995,-50.9167,3,1,0
748.212,-50.8634,3,1,0
575.712,-39.1369,3,1,0
420.297,-28.5718,3,1,0
1061.46,-72.1582,3,1,1.72E-05
1009.76,-68.6433,3,1,0.038508
1244.66,-84.6118,3,1,0.238824
1195.96,-81.3016,3,1,0.428102
1142.77,-77.6856,3,1,0.557404
1140.37,-77.5222,3,1,0.65644
1140.45,-77.5279,3,1,0.688065
1142.32,-77.6547,3,1,0.708293
893.349,-60.7299,3,1,0.648111
894.726,-60.8235,3,1,0.544399
942.982,-64.1039,3,1,0.39272
906.865,-61.6487,3,1,0.199777
798.77,-54.3004,3,1,0.0111211
745.066,-50.6496,3,1,0
905.225,-61.5372,3,1,0
766.749,-52.1236,3,1,0
857.263,-58.2768,3,1,0
697.971,-47.4481,3,1,0
732.796,-49.8155,3,1,0
768.417,-52.237,3,1,0
645.143,-43.8568,3,1,0
606.928,-41.259,3,1,0
677.438,-46.0522,3,1,0
362.553,-24.6464,3,1,0
646.156,-43.9257,3,1,0
754.024,-51.2585,3,1,0.0111242
869.115,-59.0824,3,1,0.246827
764.33,-104.935,4,2,0.424691
804.542,-110.456,4,2,0.553295
737.305,-101.225,4,2,0.623205
822.087,-112.864,4,2,0.727561
745.267,-250.842,5,3,0.719795
821.139,-276.379,5,3,0.659048
738.498,-248.564,5,3,0.557737
852.388,-286.897,5,3,0.405805
814.325,-274.085,5,3,0.207434
890.782,-299.819,5,3,0.0100017
802.635,-110.194,4,2,0
921.554,-126.52,4,2,0
815.206,-111.92,4,2,0
859.831,-58.4513,3,1,0
753.45,-51.2195,3,1,0
811.055,-55.1355,3,1,0
769.886,-52.3369,3,1,0
833.563,-56.6656,3,1,0
683.682,-46.4767,3,1,0
757.732,-51.5106,3,1,0
812.01,-55.2005,3,1,0
1042.8,-70.8894,3,1,0
1114.8,-75.7839,3,1,0.00890696
1639.56,-111.458,3,1,0.259087
1586.43,-217.801,4,2,0.421369
1533.73,-210.566,4,2,0.557974
1535.37,-210.791,4,2,0.692843
1487.24,-204.183,4,2,0.733219
1537.14,-517.371,5,3,0.721792
1540.11,-518.371,5,3,0.664398
1549.26,-521.45,5,3,0.576027
1605.75,-540.465,5,3,0.428951
1482.45,-498.962,5,3,0.188388
1275.62,-429.347,5,3,0.0112559
1259.06,-172.856,4,2,0
1156.75,-158.81,4,2,0
1137.35,-156.146,4,2,0
855.016,-58.124,3,1,0
816.351,-55.4956,3,1,0
871.112,-59.2182,3,1,0
799.692,-54.363,3,1,0
862.476,-58.6311,3,1,0
787.718,-53.549,3,1,0
802.965,-54.5856,3,1,0
861.85,-58.5885,3,1,0
1059.54,-72.0274,3,1,0
1109.3,-75.4101,3,1,0.00407607
1636.54,-111.252,3,1,0.234354
1583.97,-217.463,4,2,0.400276
1533.96,-210.597,4,2,0.584858
1538.23,-211.184,4,2,0.647489
1488.08,-204.299,4,2,0.66752
1537.16,-517.376,5,3,0.730339
1539.43,-518.14,5,3,0.671298
1546.73,-520.599,5,3,0.560766
1600.05,-538.544,5,3,0.425402
1478.15,-497.514,5,3,0.22481
1272.51,-428.303,5,3,0.00738776
1256.69,-172.531,4,2,0
1155.65,-158.659,4,2,0
1134.54,-155.761,4,2,0
841.1,-57.178,3,1,0
794.694,-54.0233,3,1,0
823.731,-55.9972,3,1,0
733.178,-49.8414,3,1,0
727.27,-49.4398,3,1,0
760.882,-51.7248,3,1,0
679.024,-46.16,3,1,0
767.48,-52.1733,3,1,0
1002.59,-68.1562,3,1,0
1076.38,-73.1721,3,1,0.00447825
1637.83,-111.34,3,1,0.07821
1588.75,-218.12,4,2,0.290854
1531.72,-210.29,4,2,0.502481
1528.31,-209.822,4,2,0.54153
1476.75,-202.743,4,2,0.672558
1524.03,-512.96,5,3,0.717732
1523.77,-512.87,5,3,0.62682
1529.19,-514.695,5,3,0.571991
1583.25,-532.89,5,3,0.312618
1464.11,-492.789,5,3,0.212265
1259.13,-423.798,5,3,0.00693719
1244.49,-170.856,4,2,0
1151.17,-158.045,4,2,0
1135.89,-155.946,4,2,0
805.953,-54.7887,3,1,0
832.222,-56.5744,3,1,0
700.351,-47.6099,3,1,0
746.447,-50.7435,3,1,0
662.681,-45.049,3,1,0
716.491,-48.7071,3,1,0
583.513,-39.6672,3,1,0
534.556,-36.3391,3,1,0
978.663,-66.5295,3,1,0
1050.78,-71.4322,3,1,0.00145124
1613.52,-109.687,3,1,0.0831404
1576.38,-216.422,4,2,0.168161
1521.78,-208.925,4,2,0.209159
1517.16,-208.292,4,2,0.562443
1467.46,-201.468,4,2,0.724019
1516.35,-510.373,5,3,0.726998
1515.12,-509.961,5,3,0.655586
1508.18,-507.625,5,3,0.570302
1550.77,-521.96,5,3,0.411437
1434.97,-482.982,5,3,0.207177
1235.9,-415.98,5,3,0.00674302
1227.74,-168.556,4,2,0
1136.5,-156.031,4,2,0
1122.2,-154.067,4,2,0
659.888,-44.8592,3,1,0
750.567,-51.0236,3,1,0
602.216,-55670.1,3,1,0
759.598,-51.6375,3,1,0
623.885,-42.4117,3,1,0
774.056,-52.6203,3,1,0
623.461,-42.3829,3,1,0
821.965,-55.8772,3,1,0
1032.48,-70.1877,3,1,0
1101.65,-74.8905,3,1,0.00416123
1635.08,-111.153,3,1,0.118957
1583.8,-107.667,3,1,0.353742
1530.58,-104.049,3,1,0.535445
1531.35,-104.101,3,1,0.618931
1482.22,-100.761,3,1,0.706922
1537.61,-104.527,3,1,0.736516
1543.24,-104.91,3,1,0.676603
1548.97,-105.299,3,1,0.577518
1598.08,-108.637,3,1,0.414444
1472.1,-100.074,3,1,0.210927
1258.45,-85.5496,3,1,0.00558363
1238.55,-84.197,3,1,0
1137.69,-77.3403,3,1,0
1120.03,-76.1394,3,1,0
841.423,-57.1999,3,1,0
790.731,-53.7539,3,1,0
839.809,-57.0902,3,1,0
722.177,-49.0936,3,1,0
742.841,-50.4984,3,1,0
681.175,-46.3063,3,1,0
685.623,-46.6087,3,1,0
753.029,-51.1909,3,1,0
1014.15,-68.942,3,1,0
999.005,-67.9123,3,1,0.0361375
1240.23,-84.3106,3,1,0.249718
1189.33,-80.8508,3,1,0.436085
1130.88,-76.8775,3,1,0.599225
1126.35,-76.5695,3,1,0.68566
1123.01,-76.3422,3,1,0.724237
1120.99,-76.2052,3,1,0.71457
870.704,-59.1905,3,1,0.663598
868.29,-59.0263,3,1,0.566835
917.066,-62.3421,3,1,0.40623
881.751,-59.9414,3,1,0.203084
796.673,-54.1578,3,1,0.00534655
721.955,-49.0785,3,1,0
858.918,-58.3893,3,1,0
725.525,-49.3212,3,1,0
808.225,-54.9432,3,1,0
674.864,-45.8773,3,1,0
760.647,-51.7088,3,1,0
650.601,-44.2279,3,1,0
721.718,-49.0624,3,1,0
649.957,-44.1841,3,1,0
653.533,-44.4272,3,1,0
690.332,-46.9287,3,1,0
696.179,-47.3263,3,1,0
727.736,-49.4715,3,1,0.00797606
704.254,-47.8752,3,1,0.156143
782.037,-107.366,4,2,0.39637
716.404,-98.3551,4,2,0.585094
789.323,-108.366,4,2,0.674951
719.4,-98.7664,4,2,0.71058
799.365,-269.05,5,3,0.69753
736.883,-248.02,5,3,0.657137
805.026,-270.956,5,3,0.558703
785.527,-264.393,5,3,0.399947
888.485,-299.046,5,3,0.194766
813.678,-273.868,5,3,0.00452092
876.503,-120.335,4,2,0
836.62,-114.86,4,2,0
889.739,-122.152,4,2,0
790.833,-53.7608,3,1,0
807.277,-54.8787,3,1,0
670.786,-45.6,3,1,0
618.939,-42.0755,3,1,0
710.668,-48.3112,3,1,0
680.13,-46.2352,3,1,0
434.498,-29.5372,3,1,0
598.356,-40.6762,3,1,0
438.866,-29.8341,3,1,0
